seeds,num_tasks,per_jitter,final_e2e_max,max_reaction_time,R,exceed,false_percentage,best_merge_pair,finalpercent
1755016113,3,0.0,2240.0,1975.0,0.8816964285714286,safe,0.0,"(0, 1)",0.0
1755016114,3,0.0,160.0,141.0,0.88125,safe,0.0,"(0, 1)",0.0
1755016115,3,0.0,304.0,271.0,0.8914473684210527,safe,0.0,"(0, 1)",0.0
1755016116,3,0.0,122.0,112.0,0.918032786885246,safe,0.0,"(0, 1)",0.0
1755016117,3,0.0,212.0,125.0,0.589622641509434,safe,0.0,"(0, 1)",0.0
1755016118,3,0.0,260.0,247.0,0.95,safe,0.0,"(0, 1)",0.0
1755016119,3,0.0,2012.0,1593.0,0.7917495029821073,safe,0.0,"(0, 1)",0.0
1755016120,3,0.0,2014.0,2011.0,0.9985104270109236,safe,0.0,"(0, 1)",0.0
1755016121,3,0.0,400.0,363.0,0.9075,safe,0.0,"(0, 1)",0.0
1755016122,3,0.0,2022.0,1807.0,0.8936696340257171,safe,0.0,"(0, 1)",0.0
1755016123,3,0.0,250.0,222.0,0.888,safe,0.0,"(0, 1)",0.0
1755016124,3,0.0,9.0,9.0,1.0,safe,0.0,"(0, 1)",0.0
1755016125,3,0.0,222.0,170.0,0.7657657657657657,safe,0.0,"(0, 1)",0.0
1755016126,3,0.0,65.0,65.0,1.0,safe,0.0,"(0, 1)",0.0
1755016127,3,0.0,142.0,95.0,0.6690140845070423,safe,0.0,"(0, 1)",0.0
1755016128,3,0.0,444.0,426.0,0.9594594594594594,safe,0.0,"(0, 1)",0.0
1755016129,3,0.0,24.0,15.0,0.625,safe,0.0,"(0, 1)",0.0
1755016130,3,0.0,35.0,34.0,0.9714285714285714,safe,0.0,"(0, 1)",0.0
1755016131,3,0.0,212.0,209.0,0.9858490566037736,safe,0.0,"(0, 1)",0.0
1755016132,3,0.0,112.0,85.0,0.7589285714285714,safe,0.0,"(0, 1)",0.0
1755016133,3,0.0,866.0,845.0,0.9757505773672056,safe,0.0,"(0, 1)",0.0
1755016134,3,0.0,2042.0,1969.0,0.9642507345739472,safe,0.0,"(0, 1)",0.0
1755016135,3,0.0,2061.0,2057.0,0.9980591945657448,safe,0.0,"(1, 2)",0.0
1755016136,3,0.0,406.0,404.0,0.9950738916256158,safe,0.0,"(1, 2)",0.0
1755016037,3,0.02,305.02,266.98631082349857,0.8753075563028607,safe,0.0,"(0, 1)",0.02
1755016038,3,0.02,448.44,432.5819541756,0.964637307500669,safe,0.0,"(0, 1)",0.02
1755016039,3,0.02,434.3,428.0846452781407,0.9856887987062876,safe,0.0,"(1, 2)",0.02
1755016040,3,0.02,2080.6000000000004,2058.958873519776,0.9895986126693144,safe,0.0,"(1, 2)",0.02
1755016041,3,0.02,2064.44,2049.545783026292,0.9927853476130531,safe,0.0,"(0, 1)",0.02
1755016042,3,0.02,318.1,312.8697648087268,0.9835578899991412,safe,0.0,"(0, 1)",0.02
1755016043,3,0.02,515.0999999999999,460.080434200816,0.893186632111854,safe,0.0,"(0, 1)",0.02
1755016044,3,0.02,3794.0,3792.805028580129,0.9996850365261278,safe,0.0,"(0, 1)",0.02
1755016045,3,0.02,400.02,398.8103988837661,0.9969761484019952,safe,0.0,"(0, 1)",0.02
1755016046,3,0.02,2242.2,2137.13475784444,0.953141895390438,safe,0.0,"(0, 1)",0.02
1755016047,3,0.02,545.4,497.3058667847072,0.9118186042990598,safe,0.0,"(1, 2)",0.02
1755016048,3,0.02,197.2,196.9225685695189,0.9985931469042544,safe,0.0,"(0, 1)",0.02
1755016049,3,0.02,107.05999999999996,104.03101362679443,0.9717075810460908,safe,0.0,"(1, 2)",0.02
1755016050,3,0.02,40.4,35.09473177515679,0.8686814795830888,safe,0.0,"(0, 1)",0.02
1755016051,3,0.02,776.0,710.5899334894712,0.9157086771771537,safe,0.0,"(1, 2)",0.02
1755016052,3,0.02,2026.06,2024.497671540361,0.999228883419228,safe,0.0,"(0, 1)",0.02
1755016053,3,0.02,2032.12,2029.0095899759765,0.9984693767966344,safe,0.0,"(0, 1)",0.02
1755016054,3,0.02,216.14,214.03139480544635,0.9902442620775715,safe,0.0,"(0, 1)",0.02
1755016055,3,0.02,2426.02,2316.9684228745464,0.955049184621127,safe,0.0,"(0, 1)",0.02
1755016056,3,0.02,418.13999999999993,413.03695696689545,0.9877958505928528,safe,0.0,"(0, 1)",0.02
1755016057,3,0.02,2626.0,2518.272998249813,0.9589767700875144,safe,0.0,"(0, 1)",0.02
1755016058,3,0.02,68.44,67.03476148480058,0.9794675845236788,safe,0.0,"(0, 1)",0.02
1755016059,3,0.02,2428.04,2230.100655210764,0.9184777249183556,safe,0.0,"(0, 1)",0.02
1755016060,3,0.02,313.1,297.9509374719346,0.9516158973872072,safe,0.0,"(0, 1)",0.02
1755016061,3,0.02,34.34,32.17630392122919,0.9369919604318344,safe,0.0,"(0, 1)",0.02
1755016062,3,0.02,418.14,412.0693011384468,0.9854816595839834,safe,0.0,"(0, 1)",0.02
1755016063,3,0.02,52.52,49.08738931869209,0.934641837751182,safe,0.0,"(0, 1)",0.02
1755016064,3,0.02,115.14,111.00767444868212,0.9641104259916808,safe,0.0,"(0, 1)",0.02
1755016065,3,0.02,2224.02,2136.9134098995128,0.9608337199753209,safe,0.0,"(0, 1)",0.02
1755016066,3,0.02,21.12,21.01758746444861,0.99515092161215,safe,0.0,"(0, 1)",0.02
1755016067,3,0.02,2123.02,2076.3307034583054,0.9780080750338224,safe,0.0,"(0, 1)",0.02
1755016068,3,0.02,2125.04,2073.08364046497,0.9755504086817048,safe,0.0,"(0, 1)",0.02
1755016069,3,0.02,2323.0,2273.573014249234,0.978722778411207,safe,0.0,"(0, 1)",0.02
1755016070,3,0.02,418.13999999999993,413.0627746990672,0.9878575948224692,safe,0.0,"(0, 1)",0.02
1755016071,3,0.02,2525.0,2308.0284593816978,0.9140706769828506,safe,0.0,"(0, 1)",0.02
1755016072,3,0.02,107.06,106.01396158136733,0.9902294188433336,safe,0.0,"(0, 1)",0.02
1755016073,3,0.02,34.34,31.176725968094388,0.9078836915577866,safe,0.0,"(0, 1)",0.02
1755016074,3,0.02,454.5,433.6588480657592,0.9541448802326936,safe,0.0,"(0, 1)",0.02
1755016075,3,0.02,963.0,899.8769546526746,0.9344516663059964,safe,0.0,"(0, 1)",0.02
1755016076,3,0.02,446.42,435.0068544142951,0.974434063022031,safe,0.0,"(0, 1)",0.02
1755016077,3,0.02,870.0,869.7461476874741,0.9997082157327288,safe,0.0,"(0, 1)",0.02
1755016078,3,0.02,454.5,433.3299650527594,0.953421265242595,safe,0.0,"(1, 2)",0.02
1755016079,3,0.02,125.24,115.02416660450716,0.91842994733717,safe,0.0,"(0, 1)",0.02
1755016080,3,0.02,2024.04,1529.0128105431745,0.7554261825572491,safe,0.0,"(0, 1)",0.02
1755016081,3,0.02,2044.24,2023.5259551169088,0.9898671169319206,safe,0.0,"(0, 1)",0.02
1755016082,3,0.02,216.14,214.0839708257572,0.9904875119170776,safe,0.0,"(0, 1)",0.02
1755016083,3,0.02,158.04,156.95951370581815,0.9931632099836634,safe,0.0,"(0, 1)",0.02
1755016084,3,0.02,226.24,223.0244836865313,0.9857871450076524,safe,0.0,"(0, 1)",0.02
1755016085,3,0.02,410.06,405.83639220131306,0.9897000248776108,safe,0.0,"(0, 1)",0.02
1755016086,3,0.02,2026.06,2023.9799085692505,0.9989733317716408,safe,0.0,"(0, 1)",0.02
1755016087,3,0.02,242.4,231.1737090983047,0.9536869187223792,safe,0.0,"(0, 1)",0.02
1755016088,3,0.02,2464.4,2348.60104074562,0.953011297169948,safe,0.0,"(1, 2)",0.02
1755016089,3,0.02,2444.2000000000003,2380.050761361017,0.9737545050981984,safe,0.0,"(0, 1)",0.02
1755016090,3,0.02,385.0,384.8927252737449,0.9997213643473892,safe,0.0,"(0, 1)",0.02
1755016091,3,0.02,2464.4,2300.194412062163,0.9333689385092367,safe,0.0,"(0, 1)",0.02
1755016092,3,0.02,418.14,412.9906607557082,0.9876851311898124,safe,0.0,"(0, 1)",0.02
1755016093,3,0.02,2464.4,2379.247607550118,0.9654470084199476,safe,0.0,"(0, 1)",0.02
1755016094,3,0.02,2044.24,2027.8338759177816,0.9919744628408512,safe,0.0,"(0, 1)",0.02
1755016095,3,0.02,3740.0,3738.7219093128224,0.999658264522145,safe,0.0,"(0, 1)",0.02
1755016096,3,0.02,2444.2,2310.8575924336114,0.9454453778060764,safe,0.0,"(0, 1)",0.02
1755016097,3,0.02,2064.44,1966.1960675076384,0.9524113403671888,safe,0.0,"(0, 1)",0.02
1755016098,3,0.02,3546.2,3524.7028927553733,0.9939379879181583,safe,0.0,"(0, 1)",0.02
1755016099,3,0.02,515.0999999999999,492.8284239586064,0.9567626168872192,safe,0.0,"(1, 2)",0.02
1755016100,3,0.02,2242.2,2220.1395380297326,0.9901612425429188,safe,0.0,"(0, 1)",0.02
1755016101,3,0.02,83.5,82.39122638379183,0.9867212740573872,safe,0.0,"(0, 1)",0.02
1755016102,3,0.02,2141.2,2124.675076987547,0.9922824009842832,safe,0.0,"(0, 1)",0.02
1755016103,3,0.02,2060.4,2054.419760729943,0.9970975348136007,safe,0.0,"(0, 1)",0.02
1755016104,3,0.02,507.02,494.00327146359,0.9743269919600606,safe,0.0,"(0, 1)",0.02
1755016105,3,0.02,410.06,405.9779159377646,0.990045154215882,safe,0.0,"(0, 1)",0.02
1755016106,3,0.02,3931.0,3929.457107427093,0.9996075063411584,safe,0.0,"(0, 1)",0.02
1755016107,3,0.02,418.14,412.9287488189326,0.9875370660997096,safe,0.0,"(0, 1)",0.02
1755016108,3,0.02,515.0999999999999,462.0582824216435,0.8970263685141596,safe,0.0,"(0, 1)",0.02
1755016109,3,0.02,2803.0,2651.8062749347446,0.9460600338689776,safe,0.0,"(0, 1)",0.02
1755016110,3,0.02,307.04,281.66516258793115,0.9173565743483948,safe,0.0,"(0, 1)",0.02
