seeds,num_tasks,per_jitter,zero_jitter,best_latency,"(latency, count)",sum_period,diff,periods,read_offsets,write_offsets,"original_latencies(LF,FF,LL,FL)","zero_jitter_latencies(LF,FF,LL,FL)","diff_latencies(LF,FF,LL,FL)",ff_ll_equal,sum_execution_time,sync_original,sync_zero_jitter,diff_sync
1769699310,3,0,13,18,"[(18, 2)]",12,"[6, 6]","[5, 3, 4]","[0, 2, 3]","[4, 4, 5]","(12, 18, 18, 26)","(13, 18, 18, 23)","[1, 0, 0, -3]",True,8,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,14,19,"[(19, 2)]",12,"[7, 7]","[5, 3, 4]","[0, 2, 3]","[4, 4, 6]","(13, 19, 19, 27)","(14, 19, 19, 24)","[1, 0, 0, -3]",True,9,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,15,20,"[(20, 2)]",12,"[8, 8]","[5, 3, 4]","[0, 2, 3]","[4, 4, 7]","(14, 20, 20, 28)","(15, 20, 20, 25)","[1, 0, 0, -3]",True,10,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,13,18,"[(18, 2)]",12,"[6, 6]","[5, 3, 4]","[0, 2, 0]","[4, 5, 1]","(12, 18, 18, 26)","(13, 18, 18, 23)","[1, 0, 0, -3]",True,8,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,14,19,"[(19, 2)]",12,"[7, 7]","[5, 3, 4]","[0, 2, 0]","[4, 5, 2]","(13, 19, 19, 27)","(14, 19, 19, 24)","[1, 0, 0, -3]",True,9,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,15,20,"[(20, 2)]",12,"[8, 8]","[5, 3, 4]","[0, 2, 0]","[4, 5, 3]","(14, 20, 20, 28)","(15, 20, 20, 25)","[1, 0, 0, -3]",True,10,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,16,21,"[(21, 2)]",12,"[9, 9]","[5, 3, 4]","[0, 2, 0]","[4, 5, 4]","(15, 21, 21, 29)","(16, 21, 21, 26)","[1, 0, 0, -3]",True,11,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,13,18,"[(18, 2)]",12,"[6, 6]","[5, 3, 4]","[0, 2, 1]","[4, 5, 2]","(12, 18, 18, 26)","(13, 18, 18, 23)","[1, 0, 0, -3]",True,8,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,14,19,"[(19, 2)]",12,"[7, 7]","[5, 3, 4]","[0, 2, 1]","[4, 5, 3]","(13, 19, 19, 27)","(14, 19, 19, 24)","[1, 0, 0, -3]",True,9,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,15,20,"[(20, 2)]",12,"[8, 8]","[5, 3, 4]","[0, 2, 1]","[4, 5, 4]","(14, 20, 20, 28)","(15, 20, 20, 25)","[1, 0, 0, -3]",True,10,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,16,21,"[(21, 2)]",12,"[9, 9]","[5, 3, 4]","[0, 2, 1]","[4, 5, 5]","(15, 21, 21, 29)","(16, 21, 21, 26)","[1, 0, 0, -3]",True,11,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,13,18,"[(18, 2)]",12,"[6, 6]","[5, 3, 4]","[0, 2, 2]","[4, 5, 3]","(12, 18, 18, 23)","(13, 18, 18, 23)","[1, 0, 0, 0]",True,8,"[4, 10, 10, 15]","[5, 10, 10, 15]","[1, 0, 0, 0]"
1769699310,3,0,14,19,"[(19, 2)]",12,"[7, 7]","[5, 3, 4]","[0, 2, 2]","[4, 5, 4]","(13, 19, 19, 24)","(14, 19, 19, 24)","[1, 0, 0, 0]",True,9,"[4, 10, 10, 15]","[5, 10, 10, 15]","[1, 0, 0, 0]"
1769699310,3,0,15,20,"[(20, 2)]",12,"[8, 8]","[5, 3, 4]","[0, 2, 2]","[4, 5, 5]","(14, 20, 20, 25)","(15, 20, 20, 25)","[1, 0, 0, 0]",True,10,"[4, 10, 10, 15]","[5, 10, 10, 15]","[1, 0, 0, 0]"
1769699310,3,0,16,21,"[(21, 2)]",12,"[9, 9]","[5, 3, 4]","[0, 2, 2]","[4, 5, 6]","(15, 21, 21, 26)","(16, 21, 21, 26)","[1, 0, 0, 0]",True,11,"[4, 10, 10, 15]","[5, 10, 10, 15]","[1, 0, 0, 0]"
1769699310,3,0,13,18,"[(18, 2)]",12,"[6, 6]","[5, 3, 4]","[0, 2, 3]","[4, 5, 4]","(12, 18, 18, 26)","(13, 18, 18, 23)","[1, 0, 0, -3]",True,8,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,14,19,"[(19, 2)]",12,"[7, 7]","[5, 3, 4]","[0, 2, 3]","[4, 5, 5]","(13, 19, 19, 27)","(14, 19, 19, 24)","[1, 0, 0, -3]",True,9,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,15,20,"[(20, 2)]",12,"[8, 8]","[5, 3, 4]","[0, 2, 3]","[4, 5, 6]","(14, 20, 20, 28)","(15, 20, 20, 25)","[1, 0, 0, -3]",True,10,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,16,21,"[(21, 2)]",12,"[9, 9]","[5, 3, 4]","[0, 2, 3]","[4, 5, 7]","(15, 21, 21, 29)","(16, 21, 21, 26)","[1, 0, 0, -3]",True,11,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,12,17,"[(17, 2)]",12,"[5, 5]","[5, 3, 4]","[0, 0, 0]","[5, 1, 1]","(11, 17, 17, 25)","(12, 17, 17, 22)","[1, 0, 0, -3]",True,7,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,13,18,"[(18, 2)]",12,"[6, 6]","[5, 3, 4]","[0, 0, 0]","[5, 1, 2]","(12, 18, 18, 26)","(13, 18, 18, 23)","[1, 0, 0, -3]",True,8,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,14,19,"[(19, 2)]",12,"[7, 7]","[5, 3, 4]","[0, 0, 0]","[5, 1, 3]","(13, 19, 19, 27)","(14, 19, 19, 24)","[1, 0, 0, -3]",True,9,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,15,20,"[(20, 2)]",12,"[8, 8]","[5, 3, 4]","[0, 0, 0]","[5, 1, 4]","(14, 20, 20, 28)","(15, 20, 20, 25)","[1, 0, 0, -3]",True,10,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,12,17,"[(17, 2)]",12,"[5, 5]","[5, 3, 4]","[0, 0, 1]","[5, 1, 2]","(11, 17, 17, 22)","(12, 17, 17, 22)","[1, 0, 0, 0]",True,7,"[4, 10, 10, 15]","[5, 10, 10, 15]","[1, 0, 0, 0]"
1769699310,3,0,13,18,"[(18, 2)]",12,"[6, 6]","[5, 3, 4]","[0, 0, 1]","[5, 1, 3]","(12, 18, 18, 23)","(13, 18, 18, 23)","[1, 0, 0, 0]",True,8,"[4, 10, 10, 15]","[5, 10, 10, 15]","[1, 0, 0, 0]"
1769699310,3,0,14,19,"[(19, 2)]",12,"[7, 7]","[5, 3, 4]","[0, 0, 1]","[5, 1, 4]","(13, 19, 19, 24)","(14, 19, 19, 24)","[1, 0, 0, 0]",True,9,"[4, 10, 10, 15]","[5, 10, 10, 15]","[1, 0, 0, 0]"
1769699310,3,0,15,20,"[(20, 2)]",12,"[8, 8]","[5, 3, 4]","[0, 0, 1]","[5, 1, 5]","(14, 20, 20, 25)","(15, 20, 20, 25)","[1, 0, 0, 0]",True,10,"[4, 10, 10, 15]","[5, 10, 10, 15]","[1, 0, 0, 0]"
1769699310,3,0,12,17,"[(17, 2)]",12,"[5, 5]","[5, 3, 4]","[0, 0, 2]","[5, 1, 3]","(11, 17, 17, 25)","(12, 17, 17, 22)","[1, 0, 0, -3]",True,7,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,13,18,"[(18, 2)]",12,"[6, 6]","[5, 3, 4]","[0, 0, 2]","[5, 1, 4]","(12, 18, 18, 26)","(13, 18, 18, 23)","[1, 0, 0, -3]",True,8,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,14,19,"[(19, 2)]",12,"[7, 7]","[5, 3, 4]","[0, 0, 2]","[5, 1, 5]","(13, 19, 19, 27)","(14, 19, 19, 24)","[1, 0, 0, -3]",True,9,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,15,20,"[(20, 2)]",12,"[8, 8]","[5, 3, 4]","[0, 0, 2]","[5, 1, 6]","(14, 20, 20, 28)","(15, 20, 20, 25)","[1, 0, 0, -3]",True,10,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,12,17,"[(17, 2)]",12,"[5, 5]","[5, 3, 4]","[0, 0, 3]","[5, 1, 4]","(11, 17, 17, 25)","(12, 17, 17, 22)","[1, 0, 0, -3]",True,7,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,13,18,"[(18, 2)]",12,"[6, 6]","[5, 3, 4]","[0, 0, 3]","[5, 1, 5]","(12, 18, 18, 26)","(13, 18, 18, 23)","[1, 0, 0, -3]",True,8,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,14,19,"[(19, 2)]",12,"[7, 7]","[5, 3, 4]","[0, 0, 3]","[5, 1, 6]","(13, 19, 19, 27)","(14, 19, 19, 24)","[1, 0, 0, -3]",True,9,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,15,20,"[(20, 2)]",12,"[8, 8]","[5, 3, 4]","[0, 0, 3]","[5, 1, 7]","(14, 20, 20, 28)","(15, 20, 20, 25)","[1, 0, 0, -3]",True,10,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,13,18,"[(18, 2)]",12,"[6, 6]","[5, 3, 4]","[0, 0, 0]","[5, 2, 1]","(12, 18, 18, 26)","(13, 18, 18, 23)","[1, 0, 0, -3]",True,8,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,14,19,"[(19, 2)]",12,"[7, 7]","[5, 3, 4]","[0, 0, 0]","[5, 2, 2]","(13, 19, 19, 27)","(14, 19, 19, 24)","[1, 0, 0, -3]",True,9,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,15,20,"[(20, 2)]",12,"[8, 8]","[5, 3, 4]","[0, 0, 0]","[5, 2, 3]","(14, 20, 20, 28)","(15, 20, 20, 25)","[1, 0, 0, -3]",True,10,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,16,21,"[(21, 2)]",12,"[9, 9]","[5, 3, 4]","[0, 0, 0]","[5, 2, 4]","(15, 21, 21, 29)","(16, 21, 21, 26)","[1, 0, 0, -3]",True,11,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,13,18,"[(18, 2)]",12,"[6, 6]","[5, 3, 4]","[0, 0, 1]","[5, 2, 2]","(12, 18, 18, 26)","(13, 18, 18, 23)","[1, 0, 0, -3]",True,8,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,14,19,"[(19, 2)]",12,"[7, 7]","[5, 3, 4]","[0, 0, 1]","[5, 2, 3]","(13, 19, 19, 27)","(14, 19, 19, 24)","[1, 0, 0, -3]",True,9,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,15,20,"[(20, 2)]",12,"[8, 8]","[5, 3, 4]","[0, 0, 1]","[5, 2, 4]","(14, 20, 20, 28)","(15, 20, 20, 25)","[1, 0, 0, -3]",True,10,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,16,21,"[(21, 2)]",12,"[9, 9]","[5, 3, 4]","[0, 0, 1]","[5, 2, 5]","(15, 21, 21, 29)","(16, 21, 21, 26)","[1, 0, 0, -3]",True,11,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,13,18,"[(18, 2)]",12,"[6, 6]","[5, 3, 4]","[0, 0, 2]","[5, 2, 3]","(12, 18, 18, 23)","(13, 18, 18, 23)","[1, 0, 0, 0]",True,8,"[4, 10, 10, 15]","[5, 10, 10, 15]","[1, 0, 0, 0]"
1769699310,3,0,14,19,"[(19, 2)]",12,"[7, 7]","[5, 3, 4]","[0, 0, 2]","[5, 2, 4]","(13, 19, 19, 24)","(14, 19, 19, 24)","[1, 0, 0, 0]",True,9,"[4, 10, 10, 15]","[5, 10, 10, 15]","[1, 0, 0, 0]"
1769699310,3,0,15,20,"[(20, 2)]",12,"[8, 8]","[5, 3, 4]","[0, 0, 2]","[5, 2, 5]","(14, 20, 20, 25)","(15, 20, 20, 25)","[1, 0, 0, 0]",True,10,"[4, 10, 10, 15]","[5, 10, 10, 15]","[1, 0, 0, 0]"
1769699310,3,0,16,21,"[(21, 2)]",12,"[9, 9]","[5, 3, 4]","[0, 0, 2]","[5, 2, 6]","(15, 21, 21, 26)","(16, 21, 21, 26)","[1, 0, 0, 0]",True,11,"[4, 10, 10, 15]","[5, 10, 10, 15]","[1, 0, 0, 0]"
1769699310,3,0,13,18,"[(18, 2)]",12,"[6, 6]","[5, 3, 4]","[0, 0, 3]","[5, 2, 4]","(12, 18, 18, 26)","(13, 18, 18, 23)","[1, 0, 0, -3]",True,8,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,14,19,"[(19, 2)]",12,"[7, 7]","[5, 3, 4]","[0, 0, 3]","[5, 2, 5]","(13, 19, 19, 27)","(14, 19, 19, 24)","[1, 0, 0, -3]",True,9,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,15,20,"[(20, 2)]",12,"[8, 8]","[5, 3, 4]","[0, 0, 3]","[5, 2, 6]","(14, 20, 20, 28)","(15, 20, 20, 25)","[1, 0, 0, -3]",True,10,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,16,21,"[(21, 2)]",12,"[9, 9]","[5, 3, 4]","[0, 0, 3]","[5, 2, 7]","(15, 21, 21, 29)","(16, 21, 21, 26)","[1, 0, 0, -3]",True,11,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,14,19,"[(19, 2)]",12,"[7, 7]","[5, 3, 4]","[0, 0, 0]","[5, 3, 1]","(13, 19, 19, 27)","(14, 19, 19, 24)","[1, 0, 0, -3]",True,9,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,15,20,"[(20, 2)]",12,"[8, 8]","[5, 3, 4]","[0, 0, 0]","[5, 3, 2]","(14, 20, 20, 28)","(15, 20, 20, 25)","[1, 0, 0, -3]",True,10,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,16,21,"[(21, 2)]",12,"[9, 9]","[5, 3, 4]","[0, 0, 0]","[5, 3, 3]","(15, 21, 21, 29)","(16, 21, 21, 26)","[1, 0, 0, -3]",True,11,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,17,22,"[(22, 2)]",12,"[10, 10]","[5, 3, 4]","[0, 0, 0]","[5, 3, 4]","(16, 22, 22, 30)","(17, 22, 22, 27)","[1, 0, 0, -3]",True,12,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,14,19,"[(19, 2)]",12,"[7, 7]","[5, 3, 4]","[0, 0, 1]","[5, 3, 2]","(13, 19, 19, 27)","(14, 19, 19, 24)","[1, 0, 0, -3]",True,9,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,15,20,"[(20, 2)]",12,"[8, 8]","[5, 3, 4]","[0, 0, 1]","[5, 3, 3]","(14, 20, 20, 28)","(15, 20, 20, 25)","[1, 0, 0, -3]",True,10,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,16,21,"[(21, 2)]",12,"[9, 9]","[5, 3, 4]","[0, 0, 1]","[5, 3, 4]","(15, 21, 21, 29)","(16, 21, 21, 26)","[1, 0, 0, -3]",True,11,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,17,22,"[(22, 2)]",12,"[10, 10]","[5, 3, 4]","[0, 0, 1]","[5, 3, 5]","(16, 22, 22, 30)","(17, 22, 22, 27)","[1, 0, 0, -3]",True,12,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,14,19,"[(19, 2)]",12,"[7, 7]","[5, 3, 4]","[0, 0, 2]","[5, 3, 3]","(13, 19, 19, 27)","(14, 19, 19, 24)","[1, 0, 0, -3]",True,9,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,15,20,"[(20, 2)]",12,"[8, 8]","[5, 3, 4]","[0, 0, 2]","[5, 3, 4]","(14, 20, 20, 28)","(15, 20, 20, 25)","[1, 0, 0, -3]",True,10,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,16,21,"[(21, 2)]",12,"[9, 9]","[5, 3, 4]","[0, 0, 2]","[5, 3, 5]","(15, 21, 21, 29)","(16, 21, 21, 26)","[1, 0, 0, -3]",True,11,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,17,22,"[(22, 2)]",12,"[10, 10]","[5, 3, 4]","[0, 0, 2]","[5, 3, 6]","(16, 22, 22, 30)","(17, 22, 22, 27)","[1, 0, 0, -3]",True,12,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,14,19,"[(19, 2)]",12,"[7, 7]","[5, 3, 4]","[0, 0, 3]","[5, 3, 4]","(13, 19, 19, 24)","(14, 19, 19, 24)","[1, 0, 0, 0]",True,9,"[4, 10, 10, 15]","[5, 10, 10, 15]","[1, 0, 0, 0]"
1769699310,3,0,15,20,"[(20, 2)]",12,"[8, 8]","[5, 3, 4]","[0, 0, 3]","[5, 3, 5]","(14, 20, 20, 25)","(15, 20, 20, 25)","[1, 0, 0, 0]",True,10,"[4, 10, 10, 15]","[5, 10, 10, 15]","[1, 0, 0, 0]"
1769699310,3,0,16,21,"[(21, 2)]",12,"[9, 9]","[5, 3, 4]","[0, 0, 3]","[5, 3, 6]","(15, 21, 21, 26)","(16, 21, 21, 26)","[1, 0, 0, 0]",True,11,"[4, 10, 10, 15]","[5, 10, 10, 15]","[1, 0, 0, 0]"
1769699310,3,0,17,22,"[(22, 2)]",12,"[10, 10]","[5, 3, 4]","[0, 0, 3]","[5, 3, 7]","(16, 22, 22, 27)","(17, 22, 22, 27)","[1, 0, 0, 0]",True,12,"[4, 10, 10, 15]","[5, 10, 10, 15]","[1, 0, 0, 0]"
1769699310,3,0,12,17,"[(17, 2)]",12,"[5, 5]","[5, 3, 4]","[0, 1, 0]","[5, 2, 1]","(11, 17, 17, 25)","(12, 17, 17, 22)","[1, 0, 0, -3]",True,7,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,13,18,"[(18, 2)]",12,"[6, 6]","[5, 3, 4]","[0, 1, 0]","[5, 2, 2]","(12, 18, 18, 26)","(13, 18, 18, 23)","[1, 0, 0, -3]",True,8,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,14,19,"[(19, 2)]",12,"[7, 7]","[5, 3, 4]","[0, 1, 0]","[5, 2, 3]","(13, 19, 19, 27)","(14, 19, 19, 24)","[1, 0, 0, -3]",True,9,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,15,20,"[(20, 2)]",12,"[8, 8]","[5, 3, 4]","[0, 1, 0]","[5, 2, 4]","(14, 20, 20, 28)","(15, 20, 20, 25)","[1, 0, 0, -3]",True,10,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,12,17,"[(17, 2)]",12,"[5, 5]","[5, 3, 4]","[0, 1, 1]","[5, 2, 2]","(11, 17, 17, 25)","(12, 17, 17, 22)","[1, 0, 0, -3]",True,7,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,13,18,"[(18, 2)]",12,"[6, 6]","[5, 3, 4]","[0, 1, 1]","[5, 2, 3]","(12, 18, 18, 26)","(13, 18, 18, 23)","[1, 0, 0, -3]",True,8,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,14,19,"[(19, 2)]",12,"[7, 7]","[5, 3, 4]","[0, 1, 1]","[5, 2, 4]","(13, 19, 19, 27)","(14, 19, 19, 24)","[1, 0, 0, -3]",True,9,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,15,20,"[(20, 2)]",12,"[8, 8]","[5, 3, 4]","[0, 1, 1]","[5, 2, 5]","(14, 20, 20, 28)","(15, 20, 20, 25)","[1, 0, 0, -3]",True,10,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,12,17,"[(17, 2)]",12,"[5, 5]","[5, 3, 4]","[0, 1, 2]","[5, 2, 3]","(11, 17, 17, 25)","(12, 17, 17, 22)","[1, 0, 0, -3]",True,7,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,13,18,"[(18, 2)]",12,"[6, 6]","[5, 3, 4]","[0, 1, 2]","[5, 2, 4]","(12, 18, 18, 26)","(13, 18, 18, 23)","[1, 0, 0, -3]",True,8,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,14,19,"[(19, 2)]",12,"[7, 7]","[5, 3, 4]","[0, 1, 2]","[5, 2, 5]","(13, 19, 19, 27)","(14, 19, 19, 24)","[1, 0, 0, -3]",True,9,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,15,20,"[(20, 2)]",12,"[8, 8]","[5, 3, 4]","[0, 1, 2]","[5, 2, 6]","(14, 20, 20, 28)","(15, 20, 20, 25)","[1, 0, 0, -3]",True,10,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,12,17,"[(17, 2)]",12,"[5, 5]","[5, 3, 4]","[0, 1, 3]","[5, 2, 4]","(11, 16, 16, 21)","(12, 17, 17, 22)","[1, 1, 1, 1]",True,7,"[4, 9, 9, 14]","[5, 10, 10, 15]","[1, 1, 1, 1]"
1769699310,3,0,13,18,"[(18, 2)]",12,"[6, 6]","[5, 3, 4]","[0, 1, 3]","[5, 2, 5]","(12, 17, 17, 22)","(13, 18, 18, 23)","[1, 1, 1, 1]",True,8,"[4, 9, 9, 14]","[5, 10, 10, 15]","[1, 1, 1, 1]"
1769699310,3,0,14,19,"[(19, 2)]",12,"[7, 7]","[5, 3, 4]","[0, 1, 3]","[5, 2, 6]","(13, 18, 18, 23)","(14, 19, 19, 24)","[1, 1, 1, 1]",True,9,"[4, 9, 9, 14]","[5, 10, 10, 15]","[1, 1, 1, 1]"
1769699310,3,0,15,20,"[(20, 2)]",12,"[8, 8]","[5, 3, 4]","[0, 1, 3]","[5, 2, 7]","(14, 19, 19, 24)","(15, 20, 20, 25)","[1, 1, 1, 1]",True,10,"[4, 9, 9, 14]","[5, 10, 10, 15]","[1, 1, 1, 1]"
1769699310,3,0,13,18,"[(18, 2)]",12,"[6, 6]","[5, 3, 4]","[0, 1, 0]","[5, 3, 1]","(12, 17, 17, 22)","(13, 18, 18, 23)","[1, 1, 1, 1]",True,8,"[4, 9, 9, 14]","[5, 10, 10, 15]","[1, 1, 1, 1]"
1769699310,3,0,14,19,"[(19, 2)]",12,"[7, 7]","[5, 3, 4]","[0, 1, 0]","[5, 3, 2]","(13, 18, 18, 23)","(14, 19, 19, 24)","[1, 1, 1, 1]",True,9,"[4, 9, 9, 14]","[5, 10, 10, 15]","[1, 1, 1, 1]"
1769699310,3,0,15,20,"[(20, 2)]",12,"[8, 8]","[5, 3, 4]","[0, 1, 0]","[5, 3, 3]","(14, 19, 19, 24)","(15, 20, 20, 25)","[1, 1, 1, 1]",True,10,"[4, 9, 9, 14]","[5, 10, 10, 15]","[1, 1, 1, 1]"
1769699310,3,0,16,21,"[(21, 2)]",12,"[9, 9]","[5, 3, 4]","[0, 1, 0]","[5, 3, 4]","(15, 20, 20, 25)","(16, 21, 21, 26)","[1, 1, 1, 1]",True,11,"[4, 9, 9, 14]","[5, 10, 10, 15]","[1, 1, 1, 1]"
1769699310,3,0,13,18,"[(18, 2)]",12,"[6, 6]","[5, 3, 4]","[0, 1, 1]","[5, 3, 2]","(12, 18, 18, 26)","(13, 18, 18, 23)","[1, 0, 0, -3]",True,8,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,14,19,"[(19, 2)]",12,"[7, 7]","[5, 3, 4]","[0, 1, 1]","[5, 3, 3]","(13, 19, 19, 27)","(14, 19, 19, 24)","[1, 0, 0, -3]",True,9,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,15,20,"[(20, 2)]",12,"[8, 8]","[5, 3, 4]","[0, 1, 1]","[5, 3, 4]","(14, 20, 20, 28)","(15, 20, 20, 25)","[1, 0, 0, -3]",True,10,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,16,21,"[(21, 2)]",12,"[9, 9]","[5, 3, 4]","[0, 1, 1]","[5, 3, 5]","(15, 21, 21, 29)","(16, 21, 21, 26)","[1, 0, 0, -3]",True,11,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,13,18,"[(18, 2)]",12,"[6, 6]","[5, 3, 4]","[0, 1, 2]","[5, 3, 3]","(12, 18, 18, 26)","(13, 18, 18, 23)","[1, 0, 0, -3]",True,8,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,14,19,"[(19, 2)]",12,"[7, 7]","[5, 3, 4]","[0, 1, 2]","[5, 3, 4]","(13, 19, 19, 27)","(14, 19, 19, 24)","[1, 0, 0, -3]",True,9,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,15,20,"[(20, 2)]",12,"[8, 8]","[5, 3, 4]","[0, 1, 2]","[5, 3, 5]","(14, 20, 20, 28)","(15, 20, 20, 25)","[1, 0, 0, -3]",True,10,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
