periods,seeds,zero_jitter,best_latency,"(latency, count)",best_merge_pairsum_period,sum_execution_time,max_diff_sync_LF,max_sync_original_LF,max_sync_zero_jitter_LF,max_offset_LF_read,max_offset_LF_write,min_diff_sync_LF,min_sync_original_LF,min_sync_zero_jitter_LF,min_offset_LF_read,min_offset_LF_write,max_diff_sync_FF,max_sync_original_FF,max_sync_zero_jitter_FF,max_offset_FF_read,max_offset_FF_write,min_diff_sync_FF,min_sync_original_FF,min_sync_zero_jitter_FF,min_offset_FF_read,min_offset_FF_write,max_diff_sync_LL,max_sync_original_LL,max_sync_zero_jitter_LL,max_offset_LL_read,max_offset_LL_write,min_diff_sync_LL,min_sync_original_LL,min_sync_zero_jitter_LL,min_offset_LL_read,min_offset_LL_write,max_diff_sync_FL,max_sync_original_FL,max_sync_zero_jitter_FL,max_offset_FL_read,max_offset_FL_write,min_diff_sync_FL,min_sync_original_FL,min_sync_zero_jitter_FL,min_offset_FL_read,min_offset_FL_write
"[5, 4, 7]",1770991205,10,10,"[(10, 2)]",((0_1)_2),16,3,1,"[6, 14, 14, 24]","[7, 14, 14, 21]","[0, 0, 0]","[1, 1, 1]",-2,"[9, 14, 14, 24]","[7, 14, 14, 21]","[0, 3, 6]","[1, 4, 7]",1,"[6, 13, 13, 20]","[7, 14, 14, 21]","[0, 0, 4]","[1, 1, 5]",0,"[6, 14, 14, 24]","[7, 14, 14, 21]","[0, 0, 0]","[1, 1, 1]",1,"[6, 13, 13, 20]","[7, 14, 14, 21]","[0, 0, 4]","[1, 1, 5]",0,"[6, 14, 14, 24]","[7, 14, 14, 21]","[0, 0, 0]","[1, 1, 1]",1,"[6, 13, 13, 20]","[7, 14, 14, 21]","[0, 0, 4]","[1, 1, 5]",-3,"[6, 14, 14, 24]","[7, 14, 14, 21]","[0, 0, 0]","[1, 1, 1]"
"[5, 4, 8]",1770991205,10,10,"[(10, 2)]",((0_1)_2),17,3,0,"[7, 15, 15, 23]","[7, 15, 15, 23]","[0, 0, 0]","[1, 1, 1]",-3,"[7, 12, 12, 19]","[4, 12, 12, 20]","[0, 3, 4]","[1, 4, 5]",1,"[4, 11, 11, 19]","[4, 12, 12, 20]","[0, 0, 1]","[1, 1, 2]",0,"[7, 15, 15, 23]","[7, 15, 15, 23]","[0, 0, 0]","[1, 1, 1]",1,"[4, 11, 11, 19]","[4, 12, 12, 20]","[0, 0, 1]","[1, 1, 2]",0,"[7, 15, 15, 23]","[7, 15, 15, 23]","[0, 0, 0]","[1, 1, 1]",1,"[4, 11, 11, 19]","[4, 12, 12, 20]","[0, 0, 1]","[1, 1, 2]",0,"[7, 15, 15, 23]","[7, 15, 15, 23]","[0, 0, 0]","[1, 1, 1]"
"[5, 4, 9]",1770991205,10,10,"[(10, 2)]",((0_1)_2),18,3,0,"[7, 16, 16, 25]","[7, 16, 16, 25]","[0, 0, 0]","[1, 1, 1]",-4,"[11, 16, 16, 24]","[7, 16, 16, 25]","[0, 3, 8]","[1, 4, 9]",1,"[7, 15, 15, 24]","[7, 16, 16, 25]","[0, 0, 4]","[1, 1, 5]",0,"[7, 16, 16, 25]","[7, 16, 16, 25]","[0, 0, 0]","[1, 1, 1]",1,"[7, 15, 15, 24]","[7, 16, 16, 25]","[0, 0, 4]","[1, 1, 5]",0,"[7, 16, 16, 25]","[7, 16, 16, 25]","[0, 0, 0]","[1, 1, 1]",1,"[7, 15, 15, 24]","[7, 16, 16, 25]","[0, 0, 4]","[1, 1, 5]",0,"[7, 16, 16, 25]","[7, 16, 16, 25]","[0, 0, 0]","[1, 1, 1]"
"[5, 4, 10]",1770991205,6,6,"[(6, 2)]",((0_1)_2),19,3,0,"[3, 13, 13, 18]","[3, 13, 13, 23]","[0, 0, 0]","[1, 1, 1]",-5,"[8, 13, 13, 23]","[3, 13, 13, 23]","[0, 0, 5]","[1, 1, 6]",5,"[6, 11, 11, 16]","[6, 16, 16, 26]","[0, 0, 3]","[1, 1, 4]",0,"[3, 13, 13, 18]","[3, 13, 13, 23]","[0, 0, 0]","[1, 1, 1]",5,"[6, 11, 11, 16]","[6, 16, 16, 26]","[0, 0, 3]","[1, 1, 4]",0,"[3, 13, 13, 18]","[3, 13, 13, 23]","[0, 0, 0]","[1, 1, 1]",10,"[6, 11, 11, 16]","[6, 16, 16, 26]","[0, 0, 3]","[1, 1, 4]",0,"[8, 13, 13, 23]","[3, 13, 13, 23]","[0, 0, 5]","[1, 1, 6]"
"[5, 5, 3]",1770991205,9,9,"[(9, 2)]",((0_1)_2),13,3,0,"[6, 11, 11, 16]","[6, 11, 11, 16]","[0, 0, 0]","[1, 1, 1]",0,"[6, 11, 11, 16]","[6, 11, 11, 16]","[0, 0, 0]","[1, 1, 1]",1,"[6, 10, 10, 15]","[6, 11, 11, 16]","[0, 0, 2]","[1, 1, 3]",0,"[6, 11, 11, 16]","[6, 11, 11, 16]","[0, 0, 0]","[1, 1, 1]",1,"[6, 10, 10, 15]","[6, 11, 11, 16]","[0, 0, 2]","[1, 1, 3]",0,"[6, 11, 11, 16]","[6, 11, 11, 16]","[0, 0, 0]","[1, 1, 1]",2,"[6, 11, 11, 14]","[6, 11, 11, 16]","[0, 0, 1]","[1, 1, 2]",0,"[6, 11, 11, 16]","[6, 11, 11, 16]","[0, 0, 0]","[1, 1, 1]"
"[5, 5, 4]",1770991205,10,10,"[(10, 2)]",((0_1)_2),14,3,0,"[7, 12, 12, 17]","[7, 12, 12, 17]","[0, 0, 0]","[1, 1, 1]",0,"[7, 12, 12, 17]","[7, 12, 12, 17]","[0, 0, 0]","[1, 1, 1]",1,"[7, 11, 11, 15]","[7, 12, 12, 17]","[0, 0, 1]","[1, 1, 2]",0,"[7, 12, 12, 17]","[7, 12, 12, 17]","[0, 0, 0]","[1, 1, 1]",1,"[7, 11, 11, 15]","[7, 12, 12, 17]","[0, 0, 1]","[1, 1, 2]",0,"[7, 12, 12, 17]","[7, 12, 12, 17]","[0, 0, 0]","[1, 1, 1]",2,"[7, 11, 11, 15]","[7, 12, 12, 17]","[0, 0, 1]","[1, 1, 2]",0,"[7, 12, 12, 17]","[7, 12, 12, 17]","[0, 0, 0]","[1, 1, 1]"
"[5, 5, 5]",1770991205,11,11,"[(11, 2)]",((0_1)_2),15,3,0,"[8, 13, 13, 18]","[8, 13, 13, 18]","[0, 0, 0]","[1, 1, 1]",0,"[8, 13, 13, 18]","[8, 13, 13, 18]","[0, 0, 0]","[1, 1, 1]",0,"[8, 13, 13, 18]","[8, 13, 13, 18]","[0, 0, 0]","[1, 1, 1]",0,"[8, 13, 13, 18]","[8, 13, 13, 18]","[0, 0, 0]","[1, 1, 1]",0,"[8, 13, 13, 18]","[8, 13, 13, 18]","[0, 0, 0]","[1, 1, 1]",0,"[8, 13, 13, 18]","[8, 13, 13, 18]","[0, 0, 0]","[1, 1, 1]",0,"[8, 13, 13, 18]","[8, 13, 13, 18]","[0, 0, 0]","[1, 1, 1]",0,"[8, 13, 13, 18]","[8, 13, 13, 18]","[0, 0, 0]","[1, 1, 1]"
"[5, 5, 6]",1770991205,11,11,"[(11, 2)]",((0_1)_2),16,3,0,"[8, 14, 14, 19]","[8, 14, 14, 20]","[0, 0, 1]","[1, 1, 2]",-1,"[9, 14, 14, 19]","[8, 14, 14, 20]","[0, 0, 0]","[1, 1, 1]",1,"[8, 13, 13, 18]","[8, 14, 14, 20]","[0, 0, 5]","[1, 1, 6]",0,"[9, 14, 14, 19]","[8, 14, 14, 20]","[0, 0, 0]","[1, 1, 1]",1,"[8, 13, 13, 18]","[8, 14, 14, 20]","[0, 0, 5]","[1, 1, 6]",0,"[9, 14, 14, 19]","[8, 14, 14, 20]","[0, 0, 0]","[1, 1, 1]",2,"[8, 13, 13, 18]","[8, 14, 14, 20]","[0, 0, 5]","[1, 1, 6]",0,"[8, 14, 14, 20]","[8, 14, 14, 20]","[0, 0, 2]","[1, 1, 3]"
"[5, 5, 7]",1770991205,11,11,"[(11, 2)]",((0_1)_2),17,3,0,"[8, 15, 15, 22]","[8, 15, 15, 22]","[0, 0, 1]","[1, 1, 2]",-2,"[10, 15, 15, 21]","[8, 15, 15, 22]","[0, 0, 0]","[1, 1, 1]",1,"[8, 14, 14, 21]","[8, 15, 15, 22]","[0, 0, 5]","[1, 1, 6]",0,"[10, 15, 15, 21]","[8, 15, 15, 22]","[0, 0, 0]","[1, 1, 1]",1,"[8, 14, 14, 21]","[8, 15, 15, 22]","[0, 0, 5]","[1, 1, 6]",0,"[10, 15, 15, 21]","[8, 15, 15, 22]","[0, 0, 0]","[1, 1, 1]",1,"[10, 15, 15, 21]","[8, 15, 15, 22]","[0, 0, 0]","[1, 1, 1]",0,"[8, 15, 15, 22]","[8, 15, 15, 22]","[0, 0, 1]","[1, 1, 2]"
"[5, 5, 8]",1770991205,11,11,"[(11, 2)]",((0_1)_2),18,3,0,"[8, 16, 16, 24]","[8, 16, 16, 24]","[0, 0, 1]","[1, 1, 2]",-3,"[11, 16, 16, 23]","[8, 16, 16, 24]","[0, 0, 0]","[1, 1, 1]",1,"[8, 15, 15, 23]","[8, 16, 16, 24]","[0, 0, 5]","[1, 1, 6]",0,"[11, 16, 16, 23]","[8, 16, 16, 24]","[0, 0, 0]","[1, 1, 1]",1,"[8, 15, 15, 23]","[8, 16, 16, 24]","[0, 0, 5]","[1, 1, 6]",0,"[11, 16, 16, 23]","[8, 16, 16, 24]","[0, 0, 0]","[1, 1, 1]",1,"[11, 16, 16, 23]","[8, 16, 16, 24]","[0, 0, 0]","[1, 1, 1]",0,"[8, 16, 16, 24]","[8, 16, 16, 24]","[0, 0, 1]","[1, 1, 2]"
"[5, 5, 9]",1770991205,11,11,"[(11, 2)]",((0_1)_2),19,3,0,"[8, 17, 17, 26]","[8, 17, 17, 26]","[0, 0, 1]","[1, 1, 2]",-4,"[12, 17, 17, 25]","[8, 17, 17, 26]","[0, 0, 0]","[1, 1, 1]",1,"[8, 16, 16, 25]","[8, 17, 17, 26]","[0, 0, 5]","[1, 1, 6]",0,"[12, 17, 17, 25]","[8, 17, 17, 26]","[0, 0, 0]","[1, 1, 1]",1,"[8, 16, 16, 25]","[8, 17, 17, 26]","[0, 0, 5]","[1, 1, 6]",0,"[12, 17, 17, 25]","[8, 17, 17, 26]","[0, 0, 0]","[1, 1, 1]",2,"[8, 17, 17, 24]","[8, 17, 17, 26]","[0, 0, 4]","[1, 1, 5]",0,"[8, 17, 17, 26]","[8, 17, 17, 26]","[0, 0, 1]","[1, 1, 2]"
"[5, 5, 10]",1770991205,11,11,"[(11, 2)]",((0_1)_2),20,3,0,"[4, 9, 9, 14]","[4, 14, 14, 24]","[0, 0, 1]","[1, 1, 2]",-5,"[13, 18, 18, 23]","[8, 18, 18, 28]","[0, 0, 0]","[1, 1, 1]",5,"[4, 9, 9, 14]","[4, 14, 14, 24]","[0, 0, 1]","[1, 1, 2]",0,"[13, 18, 18, 23]","[8, 18, 18, 28]","[0, 0, 0]","[1, 1, 1]",5,"[4, 9, 9, 14]","[4, 14, 14, 24]","[0, 0, 1]","[1, 1, 2]",0,"[13, 18, 18, 23]","[8, 18, 18, 28]","[0, 0, 0]","[1, 1, 1]",10,"[4, 9, 9, 14]","[4, 14, 14, 24]","[0, 0, 1]","[1, 1, 2]",5,"[13, 18, 18, 23]","[8, 18, 18, 28]","[0, 0, 0]","[1, 1, 1]"
"[5, 6, 3]",1770991205,9,9,"[(9, 2)]",((0_1)_2),14,3,0,"[6, 11, 11, 16]","[6, 12, 12, 18]","[0, 0, 0]","[1, 1, 1]",-1,"[6, 11, 11, 16]","[5, 11, 11, 17]","[0, 1, 0]","[1, 2, 1]",1,"[6, 11, 11, 16]","[6, 12, 12, 18]","[0, 0, 0]","[1, 1, 1]",0,"[6, 11, 11, 16]","[5, 11, 11, 17]","[0, 1, 0]","[1, 2, 1]",1,"[6, 11, 11, 16]","[6, 12, 12, 18]","[0, 0, 0]","[1, 1, 1]",0,"[6, 11, 11, 16]","[5, 11, 11, 17]","[0, 1, 0]","[1, 2, 1]",2,"[6, 11, 11, 16]","[6, 12, 12, 18]","[0, 0, 0]","[1, 1, 1]",0,"[6, 12, 12, 18]","[6, 12, 12, 18]","[0, 3, 0]","[1, 4, 1]"
"[5, 6, 4]",1770991205,10,10,"[(10, 2)]",((0_1)_2),15,3,0,"[7, 13, 13, 18]","[7, 13, 13, 19]","[0, 0, 0]","[1, 1, 1]",-1,"[7, 12, 12, 18]","[6, 12, 12, 18]","[0, 1, 0]","[1, 2, 1]",1,"[6, 11, 11, 18]","[6, 12, 12, 18]","[0, 0, 1]","[1, 1, 2]",0,"[7, 13, 13, 18]","[7, 13, 13, 19]","[0, 0, 0]","[1, 1, 1]",1,"[6, 11, 11, 18]","[6, 12, 12, 18]","[0, 0, 1]","[1, 1, 2]",0,"[7, 13, 13, 18]","[7, 13, 13, 19]","[0, 0, 0]","[1, 1, 1]",1,"[7, 13, 13, 18]","[7, 13, 13, 19]","[0, 0, 0]","[1, 1, 1]",0,"[6, 11, 11, 18]","[6, 12, 12, 18]","[0, 0, 1]","[1, 1, 2]"
"[5, 6, 5]",1770991205,11,11,"[(11, 2)]",((0_1)_2),16,3,4,"[4, 9, 9, 14]","[8, 14, 14, 20]","[0, 0, 1]","[1, 1, 2]",-1,"[9, 14, 14, 19]","[8, 14, 14, 20]","[0, 1, 1]","[1, 2, 2]",5,"[4, 9, 9, 14]","[8, 14, 14, 20]","[0, 0, 1]","[1, 1, 2]",0,"[9, 14, 14, 19]","[8, 14, 14, 20]","[0, 1, 1]","[1, 2, 2]",5,"[4, 9, 9, 14]","[8, 14, 14, 20]","[0, 0, 1]","[1, 1, 2]",0,"[9, 14, 14, 19]","[8, 14, 14, 20]","[0, 1, 1]","[1, 2, 2]",6,"[4, 9, 9, 14]","[8, 14, 14, 20]","[0, 0, 1]","[1, 1, 2]",0,"[5, 10, 10, 20]","[8, 14, 14, 20]","[0, 3, 2]","[1, 4, 3]"
"[5, 6, 6]",1770991205,12,12,"[(12, 2)]",((0_1)_2),17,3,0,"[9, 14, 14, 19]","[9, 15, 15, 21]","[0, 0, 0]","[1, 1, 1]",-1,"[9, 14, 14, 19]","[8, 14, 14, 20]","[0, 1, 0]","[1, 2, 1]",1,"[9, 14, 14, 19]","[9, 15, 15, 21]","[0, 0, 0]","[1, 1, 1]",0,"[9, 14, 14, 19]","[8, 14, 14, 20]","[0, 1, 0]","[1, 2, 1]",1,"[9, 14, 14, 19]","[9, 15, 15, 21]","[0, 0, 0]","[1, 1, 1]",0,"[9, 14, 14, 19]","[8, 14, 14, 20]","[0, 1, 0]","[1, 2, 1]",2,"[9, 14, 14, 19]","[9, 15, 15, 21]","[0, 0, 0]","[1, 1, 1]",0,"[6, 12, 12, 18]","[6, 12, 12, 18]","[0, 3, 0]","[1, 4, 1]"
"[5, 6, 7]",1770991205,12,12,"[(12, 2)]",((0_1)_2),18,3,0,"[9, 16, 16, 23]","[9, 16, 16, 23]","[0, 0, 1]","[1, 1, 2]",-2,"[11, 16, 16, 22]","[9, 16, 16, 23]","[0, 1, 1]","[1, 2, 2]",1,"[9, 15, 15, 22]","[9, 16, 16, 23]","[0, 0, 6]","[1, 1, 7]",0,"[10, 16, 16, 23]","[9, 16, 16, 23]","[0, 0, 0]","[1, 1, 1]",1,"[9, 15, 15, 22]","[9, 16, 16, 23]","[0, 0, 6]","[1, 1, 7]",0,"[10, 16, 16, 23]","[9, 16, 16, 23]","[0, 0, 0]","[1, 1, 1]",1,"[9, 15, 15, 22]","[9, 16, 16, 23]","[0, 0, 6]","[1, 1, 7]",0,"[10, 16, 16, 23]","[9, 16, 16, 23]","[0, 0, 0]","[1, 1, 1]"
"[5, 6, 8]",1770991205,12,12,"[(12, 2)]",((0_1)_2),19,3,0,"[8, 16, 16, 24]","[8, 16, 16, 24]","[0, 0, 1]","[1, 1, 2]",-3,"[11, 16, 16, 23]","[8, 16, 16, 24]","[0, 1, 0]","[1, 2, 1]",1,"[8, 15, 15, 23]","[8, 16, 16, 24]","[0, 0, 5]","[1, 1, 6]",0,"[11, 17, 17, 25]","[9, 17, 17, 25]","[0, 0, 0]","[1, 1, 1]",1,"[8, 15, 15, 23]","[8, 16, 16, 24]","[0, 0, 5]","[1, 1, 6]",0,"[11, 17, 17, 25]","[9, 17, 17, 25]","[0, 0, 0]","[1, 1, 1]",1,"[8, 15, 15, 23]","[8, 16, 16, 24]","[0, 0, 5]","[1, 1, 6]",0,"[11, 17, 17, 25]","[9, 17, 17, 25]","[0, 0, 0]","[1, 1, 1]"
"[5, 6, 9]",1770991205,12,12,"[(12, 2)]",((0_1)_2),20,3,0,"[7, 16, 16, 25]","[7, 16, 16, 25]","[0, 0, 1]","[1, 1, 2]",-4,"[12, 17, 17, 25]","[8, 17, 17, 26]","[0, 1, 0]","[1, 2, 1]",1,"[7, 15, 15, 24]","[7, 16, 16, 25]","[0, 0, 4]","[1, 1, 5]",0,"[12, 18, 18, 27]","[9, 18, 18, 27]","[0, 0, 0]","[1, 1, 1]",1,"[7, 15, 15, 24]","[7, 16, 16, 25]","[0, 0, 4]","[1, 1, 5]",0,"[12, 18, 18, 27]","[9, 18, 18, 27]","[0, 0, 0]","[1, 1, 1]",1,"[7, 15, 15, 24]","[7, 16, 16, 25]","[0, 0, 4]","[1, 1, 5]",0,"[12, 18, 18, 27]","[9, 18, 18, 27]","[0, 0, 0]","[1, 1, 1]"
"[5, 6, 10]",1770991205,12,11,"[(11, 1), (12, 1)]",(0_(1_2)),21,3,0,"[4, 14, 14, 24]","[4, 14, 14, 24]","[0, 0, 1]","[1, 1, 2]",-5,"[13, 18, 18, 23]","[8, 18, 18, 28]","[0, 0, 0]","[1, 1, 1]",5,"[8, 13, 13, 23]","[8, 18, 18, 28]","[0, 0, 5]","[1, 1, 6]",0,"[13, 18, 18, 23]","[8, 18, 18, 28]","[0, 0, 0]","[1, 1, 1]",5,"[8, 13, 13, 23]","[8, 18, 18, 28]","[0, 0, 5]","[1, 1, 6]",0,"[13, 18, 18, 23]","[8, 18, 18, 28]","[0, 0, 0]","[1, 1, 1]",5,"[13, 18, 18, 23]","[8, 18, 18, 28]","[0, 0, 0]","[1, 1, 1]",0,"[4, 14, 14, 24]","[4, 14, 14, 24]","[0, 0, 1]","[1, 1, 2]"
"[5, 7, 3]",1770991205,9,9,"[(9, 2)]",((0_1)_2),15,3,0,"[6, 13, 13, 20]","[6, 13, 13, 20]","[0, 0, 0]","[1, 1, 1]",-2,"[8, 13, 13, 20]","[6, 13, 13, 20]","[0, 2, 2]","[1, 3, 3]",1,"[6, 12, 12, 20]","[6, 13, 13, 20]","[0, 0, 1]","[1, 1, 2]",0,"[6, 13, 13, 20]","[6, 13, 13, 20]","[0, 0, 0]","[1, 1, 1]",1,"[6, 12, 12, 20]","[6, 13, 13, 20]","[0, 0, 1]","[1, 1, 2]",0,"[6, 13, 13, 20]","[6, 13, 13, 20]","[0, 0, 0]","[1, 1, 1]",1,"[6, 13, 13, 19]","[6, 13, 13, 20]","[0, 0, 2]","[1, 1, 3]",0,"[6, 13, 13, 20]","[6, 13, 13, 20]","[0, 0, 0]","[1, 1, 1]"
"[5, 7, 4]",1770991205,10,10,"[(10, 2)]",((0_1)_2),16,3,0,"[7, 14, 14, 21]","[7, 14, 14, 21]","[0, 0, 0]","[1, 1, 1]",-2,"[9, 14, 14, 21]","[7, 14, 14, 21]","[0, 2, 2]","[1, 3, 3]",1,"[7, 13, 13, 21]","[7, 14, 14, 21]","[0, 0, 3]","[1, 1, 4]",0,"[7, 14, 14, 21]","[7, 14, 14, 21]","[0, 0, 0]","[1, 1, 1]",1,"[7, 13, 13, 21]","[7, 14, 14, 21]","[0, 0, 3]","[1, 1, 4]",0,"[7, 14, 14, 21]","[7, 14, 14, 21]","[0, 0, 0]","[1, 1, 1]",1,"[7, 14, 14, 20]","[7, 14, 14, 21]","[0, 0, 2]","[1, 1, 3]",0,"[7, 14, 14, 21]","[7, 14, 14, 21]","[0, 0, 0]","[1, 1, 1]"
"[5, 7, 5]",1770991205,11,11,"[(11, 2)]",((0_1)_2),17,3,4,"[4, 14, 14, 19]","[8, 15, 15, 22]","[0, 0, 1]","[1, 1, 2]",-2,"[10, 15, 15, 20]","[8, 15, 15, 22]","[0, 2, 2]","[1, 3, 3]",5,"[5, 10, 10, 20]","[8, 15, 15, 22]","[0, 0, 2]","[1, 1, 3]",0,"[5, 15, 15, 20]","[8, 15, 15, 22]","[0, 1, 2]","[1, 2, 3]",5,"[5, 10, 10, 20]","[8, 15, 15, 22]","[0, 0, 2]","[1, 1, 3]",0,"[5, 15, 15, 20]","[8, 15, 15, 22]","[0, 1, 2]","[1, 2, 3]",5,"[7, 12, 12, 17]","[8, 15, 15, 22]","[0, 0, 4]","[1, 1, 5]",0,"[7, 12, 12, 22]","[8, 15, 15, 22]","[0, 1, 4]","[1, 2, 5]"
"[5, 7, 6]",1770991205,12,12,"[(12, 2)]",((0_1)_2),18,3,0,"[9, 16, 16, 23]","[9, 16, 16, 23]","[0, 0, 0]","[1, 1, 1]",-2,"[11, 16, 16, 23]","[9, 16, 16, 23]","[0, 2, 2]","[1, 3, 3]",1,"[9, 15, 15, 23]","[9, 16, 16, 23]","[0, 0, 1]","[1, 1, 2]",0,"[9, 16, 16, 23]","[9, 16, 16, 23]","[0, 0, 0]","[1, 1, 1]",1,"[9, 15, 15, 23]","[9, 16, 16, 23]","[0, 0, 1]","[1, 1, 2]",0,"[9, 16, 16, 23]","[9, 16, 16, 23]","[0, 0, 0]","[1, 1, 1]",1,"[9, 16, 16, 22]","[9, 16, 16, 23]","[0, 0, 2]","[1, 1, 3]",0,"[9, 16, 16, 23]","[9, 16, 16, 23]","[0, 0, 0]","[1, 1, 1]"
"[5, 7, 7]",1770991205,13,13,"[(13, 2)]",((0_1)_2),19,3,0,"[10, 16, 16, 23]","[10, 17, 17, 24]","[0, 0, 0]","[1, 1, 1]",-2,"[10, 15, 15, 21]","[8, 15, 15, 22]","[0, 2, 0]","[1, 3, 1]",1,"[10, 16, 16, 23]","[10, 17, 17, 24]","[0, 0, 0]","[1, 1, 1]",0,"[10, 16, 16, 23]","[9, 16, 16, 23]","[0, 1, 0]","[1, 2, 1]",1,"[10, 16, 16, 23]","[10, 17, 17, 24]","[0, 0, 0]","[1, 1, 1]",0,"[10, 16, 16, 23]","[9, 16, 16, 23]","[0, 1, 0]","[1, 2, 1]",1,"[10, 16, 16, 23]","[10, 17, 17, 24]","[0, 0, 0]","[1, 1, 1]",0,"[10, 16, 16, 23]","[9, 16, 16, 23]","[0, 1, 0]","[1, 2, 1]"
"[5, 7, 8]",1770991205,13,13,"[(13, 2)]",((0_1)_2),20,3,0,"[10, 18, 18, 26]","[10, 18, 18, 26]","[0, 0, 1]","[1, 1, 2]",-3,"[13, 18, 18, 25]","[10, 18, 18, 26]","[0, 2, 2]","[1, 3, 3]",1,"[10, 17, 17, 25]","[10, 18, 18, 26]","[0, 0, 7]","[1, 1, 8]",0,"[11, 18, 18, 26]","[10, 18, 18, 26]","[0, 0, 0]","[1, 1, 1]",1,"[10, 17, 17, 25]","[10, 18, 18, 26]","[0, 0, 7]","[1, 1, 8]",0,"[11, 18, 18, 26]","[10, 18, 18, 26]","[0, 0, 0]","[1, 1, 1]",1,"[10, 17, 17, 25]","[10, 18, 18, 26]","[0, 0, 7]","[1, 1, 8]",0,"[11, 18, 18, 26]","[10, 18, 18, 26]","[0, 0, 0]","[1, 1, 1]"
"[5, 7, 9]",1770991205,13,13,"[(13, 2)]",((0_1)_2),21,3,0,"[10, 19, 19, 28]","[10, 19, 19, 28]","[0, 0, 1]","[1, 1, 2]",-4,"[14, 19, 19, 27]","[10, 19, 19, 28]","[0, 2, 2]","[1, 3, 3]",1,"[10, 18, 18, 27]","[10, 19, 19, 28]","[0, 0, 7]","[1, 1, 8]",0,"[12, 19, 19, 28]","[10, 19, 19, 28]","[0, 0, 0]","[1, 1, 1]",1,"[10, 18, 18, 27]","[10, 19, 19, 28]","[0, 0, 7]","[1, 1, 8]",0,"[12, 19, 19, 28]","[10, 19, 19, 28]","[0, 0, 0]","[1, 1, 1]",1,"[10, 18, 18, 27]","[10, 19, 19, 28]","[0, 0, 7]","[1, 1, 8]",0,"[12, 19, 19, 28]","[10, 19, 19, 28]","[0, 0, 0]","[1, 1, 1]"
"[5, 7, 10]",1770991205,13,11,"[(11, 1), (13, 1)]",(0_(1_2)),22,3,0,"[9, 19, 19, 29]","[9, 19, 19, 29]","[0, 0, 1]","[1, 1, 2]",-5,"[13, 18, 18, 28]","[8, 18, 18, 28]","[0, 0, 0]","[1, 1, 1]",5,"[10, 15, 15, 25]","[10, 20, 20, 30]","[0, 0, 7]","[1, 1, 8]",0,"[13, 18, 18, 28]","[8, 18, 18, 28]","[0, 0, 0]","[1, 1, 1]",5,"[10, 15, 15, 25]","[10, 20, 20, 30]","[0, 0, 7]","[1, 1, 8]",0,"[13, 18, 18, 28]","[8, 18, 18, 28]","[0, 0, 0]","[1, 1, 1]",5,"[10, 15, 15, 25]","[10, 20, 20, 30]","[0, 0, 7]","[1, 1, 8]",0,"[13, 18, 18, 28]","[8, 18, 18, 28]","[0, 0, 0]","[1, 1, 1]"
"[5, 8, 3]",1770991205,9,9,"[(9, 2)]",((0_1)_2),16,3,0,"[6, 14, 14, 22]","[6, 14, 14, 22]","[0, 0, 0]","[1, 1, 1]",-3,"[9, 14, 14, 22]","[6, 14, 14, 22]","[0, 3, 0]","[1, 4, 1]",1,"[6, 13, 13, 22]","[6, 14, 14, 22]","[0, 0, 2]","[1, 1, 3]",0,"[6, 14, 14, 22]","[6, 14, 14, 22]","[0, 0, 0]","[1, 1, 1]",1,"[6, 13, 13, 22]","[6, 14, 14, 22]","[0, 0, 2]","[1, 1, 3]",0,"[6, 14, 14, 22]","[6, 14, 14, 22]","[0, 0, 0]","[1, 1, 1]",1,"[6, 14, 14, 21]","[6, 14, 14, 22]","[0, 0, 1]","[1, 1, 2]",0,"[6, 14, 14, 22]","[6, 14, 14, 22]","[0, 0, 0]","[1, 1, 1]"
"[5, 8, 4]",1770991205,10,10,"[(10, 2)]",((0_1)_2),17,3,0,"[7, 14, 14, 22]","[7, 15, 15, 23]","[0, 0, 0]","[1, 1, 1]",-3,"[7, 12, 12, 19]","[4, 12, 12, 20]","[0, 3, 0]","[1, 4, 1]",1,"[7, 14, 14, 22]","[7, 15, 15, 23]","[0, 0, 0]","[1, 1, 1]",0,"[7, 14, 14, 22]","[6, 14, 14, 22]","[0, 1, 0]","[1, 2, 1]",1,"[7, 14, 14, 22]","[7, 15, 15, 23]","[0, 0, 0]","[1, 1, 1]",0,"[7, 14, 14, 22]","[6, 14, 14, 22]","[0, 1, 0]","[1, 2, 1]",1,"[7, 14, 14, 22]","[7, 15, 15, 23]","[0, 0, 0]","[1, 1, 1]",0,"[7, 14, 14, 22]","[6, 14, 14, 22]","[0, 1, 0]","[1, 2, 1]"
