seeds,num_tasks,per_jitter,zero_jitter,best_latency,run_time_order,"(latency, count)",periods,read_offsets,write_offsets
1755016120,4,0,324,321,8.917273953557014e-05,"[(321, 3), (324, 3)]","[43, 35, 98, 42]","[14, 16, 89, 7]","[57, 51, 187, 49]"
1755016121,4,0,315,306,0.00011897599324584007,"[(306, 2), (315, 4)]","[83, 21, 13, 84]","[55, 15, 10, 72]","[138, 36, 23, 156]"
1755016122,4,0,241,241,7.568811997771263e-05,"[(241, 6)]","[54, 13, 38, 44]","[24, 12, 8, 1]","[78, 25, 46, 45]"
1755016123,4,0,395,385,8.451705798506737e-05,"[(385, 1), (391, 2), (395, 1), (397, 2)]","[50, 42, 70, 77]","[48, 29, 8, 20]","[98, 71, 78, 97]"
1755016124,4,0,211,196,6.833486258983612e-05,"[(196, 3), (211, 3)]","[32, 33, 30, 30]","[28, 7, 5, 17]","[60, 40, 35, 47]"
1755016125,4,0,284,279,9.51932743191719e-05,"[(279, 3), (284, 3)]","[14, 99, 24, 56]","[10, 41, 13, 55]","[24, 140, 37, 111]"
1755016126,4,0,380,380,0.00011253915727138519,"[(380, 6)]","[76, 72, 21, 61]","[65, 55, 9, 14]","[141, 127, 30, 75]"
1755016127,4,0,263,263,6.684381514787674e-05,"[(263, 6)]","[19, 79, 79, 20]","[6, 15, 44, 2]","[25, 94, 123, 22]"
1755016128,4,0,348,347,0.00012145563960075378,"[(347, 1), (348, 5)]","[93, 68, 35, 26]","[5, 56, 8, 5]","[98, 124, 43, 31]"
1755016129,4,0,266,249,9.305961430072784e-05,"[(249, 3), (266, 3)]","[19, 58, 95, 10]","[10, 15, 31, 10]","[29, 73, 126, 20]"
1755016130,4,0,339,335,0.00012114690616726875,"[(335, 1), (338, 1), (339, 1), (340, 3)]","[52, 45, 48, 53]","[47, 41, 2, 18]","[99, 86, 50, 71]"
1755016131,4,0,267,267,8.738180622458458e-05,"[(267, 6)]","[98, 39, 31, 16]","[46, 15, 7, 11]","[144, 54, 38, 27]"
1755016132,4,0,347,347,7.838616147637367e-05,"[(347, 3), (348, 3)]","[14, 36, 85, 85]","[5, 23, 61, 56]","[19, 59, 146, 141]"
1755016133,4,0,536,536,0.00017388490960001945,"[(536, 6)]","[92, 97, 80, 49]","[3, 22, 2, 43]","[95, 119, 82, 92]"
1755016134,4,0,335,334,0.00016846507787704468,"[(334, 2), (335, 4)]","[16, 39, 71, 86]","[6, 37, 6, 14]","[22, 76, 77, 100]"
1755016135,4,0,400,400,0.00021172640845179558,"[(400, 6)]","[61, 69, 32, 79]","[3, 16, 23, 48]","[64, 85, 55, 127]"
1755016136,4,0,288,288,6.0268212109804153e-05,"[(288, 6)]","[36, 96, 36, 33]","[36, 89, 20, 21]","[72, 185, 56, 54]"
