seeds,num_tasks,per_jitter,zero_jitter,best_latency,run_time_order,"(latency, count)",periods,read_offsets,write_offsets
1769172474,3,0,36,36,8.072191849350929e-05,"[(36, 1), (38, 1)]","[6, 9, 10]","[0, 0, 0]","[6, 9, 10]"
1769172474,3,0,36,36,4.881201311945915e-05,"[(36, 1), (37, 1)]","[6, 9, 10]","[0, 0, 1]","[6, 9, 11]"
1769172474,3,0,36,36,3.768410533666611e-05,"[(36, 1), (38, 1)]","[6, 9, 10]","[0, 0, 2]","[6, 9, 12]"
1769172474,3,0,36,36,4.0277838706970215e-05,"[(36, 1), (37, 1)]","[6, 9, 10]","[0, 0, 3]","[6, 9, 13]"
1769172474,3,0,36,36,3.742612898349762e-05,"[(36, 1), (38, 1)]","[6, 9, 10]","[0, 0, 4]","[6, 9, 14]"
1769172474,3,0,36,36,3.8747210055589676e-05,"[(36, 1), (37, 1)]","[6, 9, 10]","[0, 0, 5]","[6, 9, 15]"
1769172474,3,0,36,36,3.302237018942833e-05,"[(36, 1), (38, 1)]","[6, 9, 10]","[0, 0, 6]","[6, 9, 16]"
1769172474,3,0,36,36,3.568921238183975e-05,"[(36, 1), (37, 1)]","[6, 9, 10]","[0, 0, 7]","[6, 9, 17]"
1769172474,3,0,36,36,3.565102815628052e-05,"[(36, 1), (38, 1)]","[6, 9, 10]","[0, 0, 8]","[6, 9, 18]"
1769172474,3,0,36,36,5.533406510949135e-05,"[(36, 1), (37, 1)]","[6, 9, 10]","[0, 0, 9]","[6, 9, 19]"
1769172474,3,0,37,37,4.279008135199547e-05,"[(37, 1), (38, 1)]","[6, 9, 10]","[0, 1, 0]","[6, 10, 10]"
1769172474,3,0,37,37,3.695208579301834e-05,"[(37, 2)]","[6, 9, 10]","[0, 1, 1]","[6, 10, 11]"
1769172474,3,0,37,37,3.602122887969017e-05,"[(37, 1), (38, 1)]","[6, 9, 10]","[0, 1, 2]","[6, 10, 12]"
1769172474,3,0,37,37,3.651715815067291e-05,"[(37, 2)]","[6, 9, 10]","[0, 1, 3]","[6, 10, 13]"
1769172474,3,0,37,37,3.779120743274689e-05,"[(37, 1), (38, 1)]","[6, 9, 10]","[0, 1, 4]","[6, 10, 14]"
1769172474,3,0,37,37,3.661029040813446e-05,"[(37, 2)]","[6, 9, 10]","[0, 1, 5]","[6, 10, 15]"
1769172474,3,0,37,37,3.78522090613842e-05,"[(37, 1), (38, 1)]","[6, 9, 10]","[0, 1, 6]","[6, 10, 16]"
1769172474,3,0,37,37,3.694789484143257e-05,"[(37, 2)]","[6, 9, 10]","[0, 1, 7]","[6, 10, 17]"
1769172474,3,0,37,37,3.723707050085068e-05,"[(37, 1), (38, 1)]","[6, 9, 10]","[0, 1, 8]","[6, 10, 18]"
1769172474,3,0,37,37,3.771809861063957e-05,"[(37, 2)]","[6, 9, 10]","[0, 1, 9]","[6, 10, 19]"
1769172474,3,0,38,38,7.620081305503845e-05,"[(38, 2)]","[6, 9, 10]","[0, 2, 0]","[6, 11, 10]"
1769172474,3,0,38,37,3.883754834532738e-05,"[(37, 1), (38, 1)]","[6, 9, 10]","[0, 2, 1]","[6, 11, 11]"
1769172474,3,0,38,38,3.713415935635567e-05,"[(38, 2)]","[6, 9, 10]","[0, 2, 2]","[6, 11, 12]"
1769172474,3,0,38,37,3.759516403079033e-05,"[(37, 1), (38, 1)]","[6, 9, 10]","[0, 2, 3]","[6, 11, 13]"
1769172474,3,0,38,38,3.515370190143585e-05,"[(38, 2)]","[6, 9, 10]","[0, 2, 4]","[6, 11, 14]"
1769172474,3,0,38,37,3.654230386018753e-05,"[(37, 1), (38, 1)]","[6, 9, 10]","[0, 2, 5]","[6, 11, 15]"
1769172474,3,0,38,38,3.699399530887604e-05,"[(38, 2)]","[6, 9, 10]","[0, 2, 6]","[6, 11, 16]"
1769172474,3,0,38,37,3.812788054347038e-05,"[(37, 1), (38, 1)]","[6, 9, 10]","[0, 2, 7]","[6, 11, 17]"
1769172474,3,0,38,38,3.893626853823662e-05,"[(38, 2)]","[6, 9, 10]","[0, 2, 8]","[6, 11, 18]"
1769172474,3,0,38,37,3.6022160202264786e-05,"[(37, 1), (38, 1)]","[6, 9, 10]","[0, 2, 9]","[6, 11, 19]"
1769172474,3,0,36,36,4.059122875332832e-05,"[(36, 1), (38, 1)]","[6, 9, 10]","[0, 3, 0]","[6, 12, 10]"
