seeds,num_tasks,per_jitter,zero_jitter,best_latency,run_time_order,"(latency, count)",periods,read_offsets,write_offsets
1769173395,3,0,13,13,8.109305053949356e-05,"[(13, 1), (15, 1)]","[3, 3, 5]","[0, 0, 0]","[3, 3, 5]"
1769173395,3,0,13,13,5.3481198847293854e-05,"[(13, 1), (15, 1)]","[3, 3, 5]","[0, 0, 1]","[3, 3, 6]"
1769173395,3,0,13,13,4.24310564994812e-05,"[(13, 1), (15, 1)]","[3, 3, 5]","[0, 0, 2]","[3, 3, 7]"
1769173395,3,0,13,13,3.844406455755234e-05,"[(13, 1), (15, 1)]","[3, 3, 5]","[0, 0, 3]","[3, 3, 8]"
1769173395,3,0,13,13,3.2568350434303284e-05,"[(13, 1), (15, 1)]","[3, 3, 5]","[0, 0, 4]","[3, 3, 9]"
1769173395,3,0,14,14,3.186287358403206e-05,"[(14, 1), (15, 1)]","[3, 3, 5]","[0, 1, 0]","[3, 4, 5]"
1769173395,3,0,14,14,3.1641218811273575e-05,"[(14, 1), (15, 1)]","[3, 3, 5]","[0, 1, 1]","[3, 4, 6]"
1769173395,3,0,14,14,3.234855830669403e-05,"[(14, 1), (15, 1)]","[3, 3, 5]","[0, 1, 2]","[3, 4, 7]"
1769173395,3,0,14,14,2.8753187507390976e-05,"[(14, 1), (15, 1)]","[3, 3, 5]","[0, 1, 3]","[3, 4, 8]"
1769173395,3,0,14,14,3.223307430744171e-05,"[(14, 1), (15, 1)]","[3, 3, 5]","[0, 1, 4]","[3, 4, 9]"
1769173395,3,0,15,15,3.270898014307022e-05,"[(15, 2)]","[3, 3, 5]","[0, 2, 0]","[3, 5, 5]"
1769173395,3,0,15,15,3.3393967896699905e-05,"[(15, 2)]","[3, 3, 5]","[0, 2, 1]","[3, 5, 6]"
1769173395,3,0,15,15,3.8067810237407684e-05,"[(15, 2)]","[3, 3, 5]","[0, 2, 2]","[3, 5, 7]"
1769173395,3,0,15,15,3.95127572119236e-05,"[(15, 2)]","[3, 3, 5]","[0, 2, 3]","[3, 5, 8]"
1769173395,3,0,15,15,4.186434671282768e-05,"[(15, 2)]","[3, 3, 5]","[0, 2, 4]","[3, 5, 9]"
1769173395,3,0,15,15,4.5495107769966125e-05,"[(15, 2)]","[3, 3, 5]","[1, 0, 0]","[4, 3, 5]"
1769173395,3,0,15,15,5.125533789396286e-05,"[(15, 2)]","[3, 3, 5]","[1, 0, 1]","[4, 3, 6]"
1769173395,3,0,15,15,4.871608689427376e-05,"[(15, 2)]","[3, 3, 5]","[1, 0, 2]","[4, 3, 7]"
1769173395,3,0,15,15,4.988629370927811e-05,"[(15, 2)]","[3, 3, 5]","[1, 0, 3]","[4, 3, 8]"
1769173395,3,0,15,15,4.938291385769844e-05,"[(15, 2)]","[3, 3, 5]","[1, 0, 4]","[4, 3, 9]"
1769173395,3,0,13,13,5.291495472192764e-05,"[(13, 1), (15, 1)]","[3, 3, 5]","[1, 1, 0]","[4, 4, 5]"
1769173395,3,0,13,13,5.3462106734514236e-05,"[(13, 1), (15, 1)]","[3, 3, 5]","[1, 1, 1]","[4, 4, 6]"
1769173395,3,0,13,13,5.308585241436958e-05,"[(13, 1), (15, 1)]","[3, 3, 5]","[1, 1, 2]","[4, 4, 7]"
