seeds,num_tasks,per_jitter,zero_jitter,best_latency,run_time_order,"(latency, count)",periods,read_offsets,write_offsets
1769178157,3,0,24,24,7.871817797422409e-05,"[(24, 2)]","[12, 6, 4]","[0, 0, 0]","[12, 6, 4]"
1769178157,3,0,25,25,7.513724267482758e-05,"[(25, 2)]","[12, 6, 4]","[0, 0, 1]","[12, 6, 5]"
1769178157,3,0,22,22,5.766097456216812e-05,"[(22, 1), (24, 1)]","[12, 6, 4]","[0, 0, 2]","[12, 6, 6]"
1769178157,3,0,23,23,5.415733903646469e-05,"[(23, 1), (25, 1)]","[12, 6, 4]","[0, 0, 3]","[12, 6, 7]"
1769178157,3,0,24,24,5.2566640079021454e-05,"[(24, 1), (26, 1)]","[12, 6, 4]","[0, 1, 0]","[12, 7, 4]"
1769178157,3,0,25,25,5.8185774832963943e-05,"[(25, 2)]","[12, 6, 4]","[0, 1, 1]","[12, 7, 5]"
1769178157,3,0,26,26,5.836831405758858e-05,"[(26, 2)]","[12, 6, 4]","[0, 1, 2]","[12, 7, 6]"
1769178157,3,0,23,23,5.9299636632204056e-05,"[(23, 1), (25, 1)]","[12, 6, 4]","[0, 1, 3]","[12, 7, 7]"
1769178157,3,0,24,24,5.700811743736267e-05,"[(24, 1), (26, 1)]","[12, 6, 4]","[0, 2, 0]","[12, 8, 4]"
1769178157,3,0,25,25,5.6522898375988007e-05,"[(25, 1), (27, 1)]","[12, 6, 4]","[0, 2, 1]","[12, 8, 5]"
1769178157,3,0,26,26,5.3326133638620377e-05,"[(26, 2)]","[12, 6, 4]","[0, 2, 2]","[12, 8, 6]"
1769178157,3,0,27,27,5.617784336209297e-05,"[(27, 2)]","[12, 6, 4]","[0, 2, 3]","[12, 8, 7]"
1769178157,3,0,28,28,5.546910688281059e-05,"[(28, 2)]","[12, 6, 4]","[0, 3, 0]","[12, 9, 4]"
1769178157,3,0,25,25,5.7845842093229294e-05,"[(25, 1), (27, 1)]","[12, 6, 4]","[0, 3, 1]","[12, 9, 5]"
1769178157,3,0,26,26,5.824817344546318e-05,"[(26, 1), (28, 1)]","[12, 6, 4]","[0, 3, 2]","[12, 9, 6]"
1769178157,3,0,27,27,5.748774856328964e-05,"[(27, 2)]","[12, 6, 4]","[0, 3, 3]","[12, 9, 7]"
1769178157,3,0,28,28,5.830824375152588e-05,"[(28, 2)]","[12, 6, 4]","[0, 4, 0]","[12, 10, 4]"
1769178157,3,0,29,29,5.429331213235855e-05,"[(29, 2)]","[12, 6, 4]","[0, 4, 1]","[12, 10, 5]"
1769178157,3,0,26,26,5.69676049053669e-05,"[(26, 1), (28, 1)]","[12, 6, 4]","[0, 4, 2]","[12, 10, 6]"
1769178157,3,0,27,27,5.810195580124855e-05,"[(27, 1), (29, 1)]","[12, 6, 4]","[0, 4, 3]","[12, 10, 7]"
1769178157,3,0,28,28,5.6481920182704926e-05,"[(28, 1), (30, 1)]","[12, 6, 4]","[0, 5, 0]","[12, 11, 4]"
1769178157,3,0,29,29,5.569402128458023e-05,"[(29, 2)]","[12, 6, 4]","[0, 5, 1]","[12, 11, 5]"
1769178157,3,0,30,30,5.259597674012184e-05,"[(30, 2)]","[12, 6, 4]","[0, 5, 2]","[12, 11, 6]"
1769178157,3,0,27,27,5.663512274622917e-05,"[(27, 1), (29, 1)]","[12, 6, 4]","[0, 5, 3]","[12, 11, 7]"
1769178157,3,0,27,27,5.8162957429885864e-05,"[(27, 1), (29, 1)]","[12, 6, 4]","[1, 0, 0]","[13, 6, 4]"
1769178157,3,0,28,28,4.2798928916454315e-05,"[(28, 1), (30, 1)]","[12, 6, 4]","[1, 0, 1]","[13, 6, 5]"
1769178157,3,0,29,29,4.3282750993967056e-05,"[(29, 2)]","[12, 6, 4]","[1, 0, 2]","[13, 6, 6]"
1769178157,3,0,30,30,3.597419708967209e-05,"[(30, 2)]","[12, 6, 4]","[1, 0, 3]","[13, 6, 7]"
1769178157,3,0,23,23,3.5661738365888596e-05,"[(23, 1), (25, 1)]","[12, 6, 4]","[1, 1, 0]","[13, 7, 4]"
1769178157,3,0,24,24,3.3513642847537994e-05,"[(24, 2)]","[12, 6, 4]","[1, 1, 1]","[13, 7, 5]"
1769178157,3,0,25,25,3.153970465064049e-05,"[(25, 2)]","[12, 6, 4]","[1, 1, 2]","[13, 7, 6]"
1769178157,3,0,22,22,3.2384879887104034e-05,"[(22, 1), (24, 1)]","[12, 6, 4]","[1, 1, 3]","[13, 7, 7]"
1769178157,3,0,23,23,8.41883011162281e-05,"[(23, 1), (25, 1)]","[12, 6, 4]","[1, 2, 0]","[13, 8, 4]"
1769178157,3,0,24,24,5.080876871943474e-05,"[(24, 1), (26, 1)]","[12, 6, 4]","[1, 2, 1]","[13, 8, 5]"
1769178157,3,0,25,25,8.13840888440609e-05,"[(25, 2)]","[12, 6, 4]","[1, 2, 2]","[13, 8, 6]"
1769178157,3,0,26,26,3.23047861456871e-05,"[(26, 2)]","[12, 6, 4]","[1, 2, 3]","[13, 8, 7]"
1769178157,3,0,27,27,3.0137132853269577e-05,"[(27, 2)]","[12, 6, 4]","[1, 3, 0]","[13, 9, 4]"
1769178157,3,0,24,24,3.200117498636246e-05,"[(24, 1), (26, 1)]","[12, 6, 4]","[1, 3, 1]","[13, 9, 5]"
1769178157,3,0,25,25,2.997182309627533e-05,"[(25, 1), (27, 1)]","[12, 6, 4]","[1, 3, 2]","[13, 9, 6]"
1769178157,3,0,26,26,3.1025148928165436e-05,"[(26, 2)]","[12, 6, 4]","[1, 3, 3]","[13, 9, 7]"
1769178157,3,0,27,27,2.9890798032283783e-05,"[(27, 2)]","[12, 6, 4]","[1, 4, 0]","[13, 10, 4]"
1769178157,3,0,28,28,2.9638875275850296e-05,"[(28, 2)]","[12, 6, 4]","[1, 4, 1]","[13, 10, 5]"
1769178157,3,0,25,25,3.216182813048363e-05,"[(25, 1), (27, 1)]","[12, 6, 4]","[1, 4, 2]","[13, 10, 6]"
1769178157,3,0,26,26,3.1293835490942e-05,"[(26, 1), (28, 1)]","[12, 6, 4]","[1, 4, 3]","[13, 10, 7]"
