seeds,num_tasks,per_jitter,zero_jitter,best_latency,run_time_order,"(latency, count)",periods,read_offsets,write_offsets
1769173402,3,0,16,16,8.724303916096687e-05,"[(16, 1), (19, 1)]","[4, 4, 5]","[0, 0, 0]","[4, 4, 5]"
1769173402,3,0,16,16,5.3892843425273895e-05,"[(16, 1), (19, 1)]","[4, 4, 5]","[0, 0, 1]","[4, 4, 6]"
1769173402,3,0,16,16,4.615914076566696e-05,"[(16, 1), (19, 1)]","[4, 4, 5]","[0, 0, 2]","[4, 4, 7]"
1769173402,3,0,16,16,3.7488993257284164e-05,"[(16, 1), (19, 1)]","[4, 4, 5]","[0, 0, 3]","[4, 4, 8]"
1769173402,3,0,16,16,3.8844067603349686e-05,"[(16, 1), (19, 1)]","[4, 4, 5]","[0, 0, 4]","[4, 4, 9]"
1769173402,3,0,17,17,3.60412523150444e-05,"[(17, 1), (19, 1)]","[4, 4, 5]","[0, 1, 0]","[4, 5, 5]"
1769173402,3,0,17,17,3.766687586903572e-05,"[(17, 1), (19, 1)]","[4, 4, 5]","[0, 1, 1]","[4, 5, 6]"
1769173402,3,0,17,17,3.464100882411003e-05,"[(17, 1), (19, 1)]","[4, 4, 5]","[0, 1, 2]","[4, 5, 7]"
1769173402,3,0,17,17,3.4344382584095e-05,"[(17, 1), (19, 1)]","[4, 4, 5]","[0, 1, 3]","[4, 5, 8]"
1769173402,3,0,17,17,3.300188109278679e-05,"[(17, 1), (19, 1)]","[4, 4, 5]","[0, 1, 4]","[4, 5, 9]"
1769173402,3,0,18,18,3.8128811866045e-05,"[(18, 1), (19, 1)]","[4, 4, 5]","[0, 2, 0]","[4, 6, 5]"
1769173402,3,0,18,18,3.436114639043808e-05,"[(18, 1), (19, 1)]","[4, 4, 5]","[0, 2, 1]","[4, 6, 6]"
1769173402,3,0,18,18,3.4650787711143494e-05,"[(18, 1), (19, 1)]","[4, 4, 5]","[0, 2, 2]","[4, 6, 7]"
1769173402,3,0,18,18,3.4125056117773056e-05,"[(18, 1), (19, 1)]","[4, 4, 5]","[0, 2, 3]","[4, 6, 8]"
1769173402,3,0,18,18,3.306102007627487e-05,"[(18, 1), (19, 1)]","[4, 4, 5]","[0, 2, 4]","[4, 6, 9]"
1769173402,3,0,19,19,3.829365596175194e-05,"[(19, 2)]","[4, 4, 5]","[0, 3, 0]","[4, 7, 5]"
1769173402,3,0,19,19,3.472808748483658e-05,"[(19, 2)]","[4, 4, 5]","[0, 3, 1]","[4, 7, 6]"
1769173402,3,0,19,19,3.651995211839676e-05,"[(19, 2)]","[4, 4, 5]","[0, 3, 2]","[4, 7, 7]"
1769173402,3,0,19,19,3.4055206924676895e-05,"[(19, 2)]","[4, 4, 5]","[0, 3, 3]","[4, 7, 8]"
1769173402,3,0,19,19,3.426242619752884e-05,"[(19, 2)]","[4, 4, 5]","[0, 3, 4]","[4, 7, 9]"
1769173402,3,0,19,19,3.304099664092064e-05,"[(19, 2)]","[4, 4, 5]","[1, 0, 0]","[5, 4, 5]"
1769173402,3,0,19,19,3.1878240406513214e-05,"[(19, 2)]","[4, 4, 5]","[1, 0, 1]","[5, 4, 6]"
1769173402,3,0,19,19,3.323797136545181e-05,"[(19, 2)]","[4, 4, 5]","[1, 0, 2]","[5, 4, 7]"
1769173402,3,0,19,19,3.758817911148071e-05,"[(19, 2)]","[4, 4, 5]","[1, 0, 3]","[5, 4, 8]"
1769173402,3,0,19,19,3.5674311220645905e-05,"[(19, 2)]","[4, 4, 5]","[1, 0, 4]","[5, 4, 9]"
1769173402,3,0,16,16,3.416789695620537e-05,"[(16, 1), (19, 1)]","[4, 4, 5]","[1, 1, 0]","[5, 5, 5]"
1769173402,3,0,16,16,3.3857766538858414e-05,"[(16, 1), (19, 1)]","[4, 4, 5]","[1, 1, 1]","[5, 5, 6]"
1769173402,3,0,16,16,3.519700840115547e-05,"[(16, 1), (19, 1)]","[4, 4, 5]","[1, 1, 2]","[5, 5, 7]"
1769173402,3,0,16,16,3.50303016602993e-05,"[(16, 1), (19, 1)]","[4, 4, 5]","[1, 1, 3]","[5, 5, 8]"
1769173402,3,0,16,16,3.509782254695892e-05,"[(16, 1), (19, 1)]","[4, 4, 5]","[1, 1, 4]","[5, 5, 9]"
1769173402,3,0,17,17,3.32612544298172e-05,"[(17, 1), (19, 1)]","[4, 4, 5]","[1, 2, 0]","[5, 6, 5]"
1769173402,3,0,17,17,3.161095082759857e-05,"[(17, 1), (19, 1)]","[4, 4, 5]","[1, 2, 1]","[5, 6, 6]"
1769173402,3,0,17,17,3.2238662242889404e-05,"[(17, 1), (19, 1)]","[4, 4, 5]","[1, 2, 2]","[5, 6, 7]"
1769173402,3,0,17,17,6.791297346353531e-05,"[(17, 1), (19, 1)]","[4, 4, 5]","[1, 2, 3]","[5, 6, 8]"
1769173402,3,0,17,17,3.45548614859581e-05,"[(17, 1), (19, 1)]","[4, 4, 5]","[1, 2, 4]","[5, 6, 9]"
1769173402,3,0,18,18,3.419816493988037e-05,"[(18, 1), (19, 1)]","[4, 4, 5]","[1, 3, 0]","[5, 7, 5]"
1769173402,3,0,18,18,3.25571745634079e-05,"[(18, 1), (19, 1)]","[4, 4, 5]","[1, 3, 1]","[5, 7, 6]"
1769173402,3,0,18,18,3.4368131309747696e-05,"[(18, 1), (19, 1)]","[4, 4, 5]","[1, 3, 2]","[5, 7, 7]"
1769173402,3,0,18,18,3.2164156436920166e-05,"[(18, 1), (19, 1)]","[4, 4, 5]","[1, 3, 3]","[5, 7, 8]"
1769173402,3,0,18,18,3.263028338551521e-05,"[(18, 1), (19, 1)]","[4, 4, 5]","[1, 3, 4]","[5, 7, 9]"
1769173402,3,0,18,18,3.36705707013607e-05,"[(18, 1), (19, 1)]","[4, 4, 5]","[2, 0, 0]","[6, 4, 5]"
1769173402,3,0,18,18,3.689620643854141e-05,"[(18, 1), (19, 1)]","[4, 4, 5]","[2, 0, 1]","[6, 4, 6]"
1769173402,3,0,18,18,3.338512033224106e-05,"[(18, 1), (19, 1)]","[4, 4, 5]","[2, 0, 2]","[6, 4, 7]"
1769173402,3,0,18,18,3.502797335386276e-05,"[(18, 1), (19, 1)]","[4, 4, 5]","[2, 0, 3]","[6, 4, 8]"
1769173402,3,0,18,18,3.244122490286827e-05,"[(18, 1), (19, 1)]","[4, 4, 5]","[2, 0, 4]","[6, 4, 9]"
1769173402,3,0,19,19,3.2640062272548676e-05,"[(19, 2)]","[4, 4, 5]","[2, 1, 0]","[6, 5, 5]"
1769173402,3,0,19,19,3.4356024116277695e-05,"[(19, 2)]","[4, 4, 5]","[2, 1, 1]","[6, 5, 6]"
1769173402,3,0,19,19,3.222934901714325e-05,"[(19, 2)]","[4, 4, 5]","[2, 1, 2]","[6, 5, 7]"
1769173402,3,0,19,19,3.177393227815628e-05,"[(19, 2)]","[4, 4, 5]","[2, 1, 3]","[6, 5, 8]"
1769173402,3,0,19,19,3.182701766490936e-05,"[(19, 2)]","[4, 4, 5]","[2, 1, 4]","[6, 5, 9]"
1769173402,3,0,16,16,3.4904107451438904e-05,"[(16, 1), (19, 1)]","[4, 4, 5]","[2, 2, 0]","[6, 6, 5]"
1769173402,3,0,16,16,3.357836976647377e-05,"[(16, 1), (19, 1)]","[4, 4, 5]","[2, 2, 1]","[6, 6, 6]"
1769173402,3,0,16,16,3.226893022656441e-05,"[(16, 1), (19, 1)]","[4, 4, 5]","[2, 2, 2]","[6, 6, 7]"
1769173402,3,0,16,16,3.323797136545181e-05,"[(16, 1), (19, 1)]","[4, 4, 5]","[2, 2, 3]","[6, 6, 8]"
1769173402,3,0,16,16,3.277091309428215e-05,"[(16, 1), (19, 1)]","[4, 4, 5]","[2, 2, 4]","[6, 6, 9]"
1769173402,3,0,17,17,3.499817103147507e-05,"[(17, 1), (19, 1)]","[4, 4, 5]","[2, 3, 0]","[6, 7, 5]"
1769173402,3,0,17,17,3.269920125603676e-05,"[(17, 1), (19, 1)]","[4, 4, 5]","[2, 3, 1]","[6, 7, 6]"
1769173402,3,0,17,17,3.3649615943431854e-05,"[(17, 1), (19, 1)]","[4, 4, 5]","[2, 3, 2]","[6, 7, 7]"
1769173402,3,0,17,17,3.1610019505023956e-05,"[(17, 1), (19, 1)]","[4, 4, 5]","[2, 3, 3]","[6, 7, 8]"
1769173402,3,0,17,17,3.2772310078144073e-05,"[(17, 1), (19, 1)]","[4, 4, 5]","[2, 3, 4]","[6, 7, 9]"
1769173402,3,0,17,17,3.336602821946144e-05,"[(17, 1), (19, 1)]","[4, 4, 5]","[3, 0, 0]","[7, 4, 5]"
1769173402,3,0,17,17,4.3017324060201645e-05,"[(17, 1), (19, 1)]","[4, 4, 5]","[3, 0, 1]","[7, 4, 6]"
1769173402,3,0,17,17,6.015785038471222e-05,"[(17, 1), (19, 1)]","[4, 4, 5]","[3, 0, 2]","[7, 4, 7]"
1769173402,3,0,17,17,6.369035691022873e-05,"[(17, 1), (19, 1)]","[4, 4, 5]","[3, 0, 3]","[7, 4, 8]"
1769173402,3,0,17,17,5.389982834458351e-05,"[(17, 1), (19, 1)]","[4, 4, 5]","[3, 0, 4]","[7, 4, 9]"
1769173402,3,0,18,18,4.8599205911159515e-05,"[(18, 1), (19, 1)]","[4, 4, 5]","[3, 1, 0]","[7, 5, 5]"
1769173402,3,0,18,18,5.618622526526451e-05,"[(18, 1), (19, 1)]","[4, 4, 5]","[3, 1, 1]","[7, 5, 6]"
1769173402,3,0,18,18,5.6512653827667236e-05,"[(18, 1), (19, 1)]","[4, 4, 5]","[3, 1, 2]","[7, 5, 7]"
1769173402,3,0,18,18,5.4887961596250534e-05,"[(18, 1), (19, 1)]","[4, 4, 5]","[3, 1, 3]","[7, 5, 8]"
1769173402,3,0,18,18,5.506584420800209e-05,"[(18, 1), (19, 1)]","[4, 4, 5]","[3, 1, 4]","[7, 5, 9]"
1769173402,3,0,19,19,5.4261647164821625e-05,"[(19, 2)]","[4, 4, 5]","[3, 2, 0]","[7, 6, 5]"
1769173402,3,0,19,19,5.934992805123329e-05,"[(19, 2)]","[4, 4, 5]","[3, 2, 1]","[7, 6, 6]"
1769173402,3,0,19,19,9.064376354217529e-05,"[(19, 2)]","[4, 4, 5]","[3, 2, 2]","[7, 6, 7]"
1769173402,3,0,19,19,5.7880301028490067e-05,"[(19, 2)]","[4, 4, 5]","[3, 2, 3]","[7, 6, 8]"
1769173402,3,0,19,19,5.3383875638246536e-05,"[(19, 2)]","[4, 4, 5]","[3, 2, 4]","[7, 6, 9]"
1769173402,3,0,16,16,5.352683365345001e-05,"[(16, 1), (19, 1)]","[4, 4, 5]","[3, 3, 0]","[7, 7, 5]"
1769173402,3,0,16,16,5.566561594605446e-05,"[(16, 1), (19, 1)]","[4, 4, 5]","[3, 3, 1]","[7, 7, 6]"
1769173402,3,0,16,16,5.5545009672641754e-05,"[(16, 1), (19, 1)]","[4, 4, 5]","[3, 3, 2]","[7, 7, 7]"
1769173402,3,0,16,16,5.449773743748665e-05,"[(16, 1), (19, 1)]","[4, 4, 5]","[3, 3, 3]","[7, 7, 8]"
1769173402,3,0,16,16,5.4348260164260864e-05,"[(16, 1), (19, 1)]","[4, 4, 5]","[3, 3, 4]","[7, 7, 9]"
