seeds,num_tasks,per_jitter,zero_jitter,best_latency,run_time_order,"(latency, count)",periods,read_offsets,write_offsets
1769177545,3,0,36,36,8.796015754342079e-05,"[(36, 1), (37, 1)]","[9, 6, 10]","[0, 0, 0]","[9, 6, 10]"
1769177545,3,0,36,36,5.606096237897873e-05,"[(36, 1), (38, 1)]","[9, 6, 10]","[0, 0, 1]","[9, 6, 11]"
1769177545,3,0,36,36,4.506576806306839e-05,"[(36, 1), (37, 1)]","[9, 6, 10]","[0, 0, 2]","[9, 6, 12]"
1769177545,3,0,36,36,4.239892587065697e-05,"[(36, 1), (38, 1)]","[9, 6, 10]","[0, 0, 3]","[9, 6, 13]"
1769177545,3,0,36,36,4.402082413434982e-05,"[(36, 1), (37, 1)]","[9, 6, 10]","[0, 0, 4]","[9, 6, 14]"
1769177545,3,0,36,36,4.022335633635521e-05,"[(36, 1), (38, 1)]","[9, 6, 10]","[0, 0, 5]","[9, 6, 15]"
1769177545,3,0,36,36,4.1150953620672226e-05,"[(36, 1), (37, 1)]","[9, 6, 10]","[0, 0, 6]","[9, 6, 16]"
1769177545,3,0,36,36,3.963615745306015e-05,"[(36, 1), (38, 1)]","[9, 6, 10]","[0, 0, 7]","[9, 6, 17]"
1769177545,3,0,36,36,4.1245948523283005e-05,"[(36, 1), (37, 1)]","[9, 6, 10]","[0, 0, 8]","[9, 6, 18]"
1769177545,3,0,36,36,3.92720103263855e-05,"[(36, 1), (38, 1)]","[9, 6, 10]","[0, 0, 9]","[9, 6, 19]"
1769177545,3,0,37,37,3.874907270073891e-05,"[(37, 1), (38, 1)]","[9, 6, 10]","[0, 1, 0]","[9, 7, 10]"
1769177545,3,0,37,37,4.147505387663841e-05,"[(37, 2)]","[9, 6, 10]","[0, 1, 1]","[9, 7, 11]"
1769177545,3,0,37,37,3.894371911883354e-05,"[(37, 1), (38, 1)]","[9, 6, 10]","[0, 1, 2]","[9, 7, 12]"
1769177545,3,0,37,37,3.9783772081136703e-05,"[(37, 2)]","[9, 6, 10]","[0, 1, 3]","[9, 7, 13]"
1769177545,3,0,37,37,7.575610652565956e-05,"[(37, 1), (38, 1)]","[9, 6, 10]","[0, 1, 4]","[9, 7, 14]"
1769177545,3,0,37,37,4.302384331822395e-05,"[(37, 2)]","[9, 6, 10]","[0, 1, 5]","[9, 7, 15]"
1769177545,3,0,37,37,4.027318209409714e-05,"[(37, 1), (38, 1)]","[9, 6, 10]","[0, 1, 6]","[9, 7, 16]"
1769177545,3,0,37,37,3.789504989981651e-05,"[(37, 2)]","[9, 6, 10]","[0, 1, 7]","[9, 7, 17]"
1769177545,3,0,37,37,3.8004014641046524e-05,"[(37, 1), (38, 1)]","[9, 6, 10]","[0, 1, 8]","[9, 7, 18]"
1769177545,3,0,37,37,3.853160887956619e-05,"[(37, 2)]","[9, 6, 10]","[0, 1, 9]","[9, 7, 19]"
1769177545,3,0,38,37,7.826322689652443e-05,"[(37, 1), (38, 1)]","[9, 6, 10]","[0, 2, 0]","[9, 8, 10]"
1769177545,3,0,38,38,4.090694710612297e-05,"[(38, 2)]","[9, 6, 10]","[0, 2, 1]","[9, 8, 11]"
1769177545,3,0,38,37,4.009390249848366e-05,"[(37, 1), (38, 1)]","[9, 6, 10]","[0, 2, 2]","[9, 8, 12]"
1769177545,3,0,38,38,3.900984302163124e-05,"[(38, 2)]","[9, 6, 10]","[0, 2, 3]","[9, 8, 13]"
1769177545,3,0,38,37,3.836769610643387e-05,"[(37, 1), (38, 1)]","[9, 6, 10]","[0, 2, 4]","[9, 8, 14]"
1769177545,3,0,38,38,3.784801810979843e-05,"[(38, 2)]","[9, 6, 10]","[0, 2, 5]","[9, 8, 15]"
1769177545,3,0,38,37,4.0790997445583344e-05,"[(37, 1), (38, 1)]","[9, 6, 10]","[0, 2, 6]","[9, 8, 16]"
1769177545,3,0,38,38,3.9664097130298615e-05,"[(38, 2)]","[9, 6, 10]","[0, 2, 7]","[9, 8, 17]"
1769177545,3,0,38,37,3.9832666516304016e-05,"[(37, 1), (38, 1)]","[9, 6, 10]","[0, 2, 8]","[9, 8, 18]"
1769177545,3,0,38,38,4.050089046359062e-05,"[(38, 2)]","[9, 6, 10]","[0, 2, 9]","[9, 8, 19]"
1769177545,3,0,36,36,3.955792635679245e-05,"[(36, 1), (38, 1)]","[9, 6, 10]","[0, 3, 0]","[9, 9, 10]"
1769177545,3,0,36,36,3.786105662584305e-05,"[(36, 1), (37, 1)]","[9, 6, 10]","[0, 3, 1]","[9, 9, 11]"
1769177545,3,0,36,36,3.975816071033478e-05,"[(36, 1), (38, 1)]","[9, 6, 10]","[0, 3, 2]","[9, 9, 12]"
1769177545,3,0,36,36,3.900798037648201e-05,"[(36, 1), (37, 1)]","[9, 6, 10]","[0, 3, 3]","[9, 9, 13]"
1769177545,3,0,36,36,3.5851262509822845e-05,"[(36, 1), (38, 1)]","[9, 6, 10]","[0, 3, 4]","[9, 9, 14]"
1769177545,3,0,36,36,3.723893314599991e-05,"[(36, 1), (37, 1)]","[9, 6, 10]","[0, 3, 5]","[9, 9, 15]"
1769177545,3,0,36,36,3.638584166765213e-05,"[(36, 1), (38, 1)]","[9, 6, 10]","[0, 3, 6]","[9, 9, 16]"
1769177545,3,0,36,36,3.798073157668114e-05,"[(36, 1), (37, 1)]","[9, 6, 10]","[0, 3, 7]","[9, 9, 17]"
