seeds,num_tasks,per_jitter,zero_jitter,best_latency,run_time_order,"(latency, count)",periods,read_offsets,write_offsets
1769172784,3,0,35,29,8.045276626944542e-05,"[(29, 1), (35, 1)]","[9, 7, 7]","[0, 0, 0]","[9, 7, 7]"
1769172784,3,0,35,30,4.8957765102386475e-05,"[(30, 1), (35, 1)]","[9, 7, 7]","[0, 0, 1]","[9, 7, 8]"
1769172784,3,0,35,31,4.126783460378647e-05,"[(31, 1), (35, 1)]","[9, 7, 7]","[0, 0, 2]","[9, 7, 9]"
1769172784,3,0,35,32,4.014745354652405e-05,"[(32, 1), (35, 1)]","[9, 7, 7]","[0, 0, 3]","[9, 7, 10]"
1769172784,3,0,35,33,3.5738106817007065e-05,"[(33, 1), (35, 1)]","[9, 7, 7]","[0, 0, 4]","[9, 7, 11]"
1769172784,3,0,35,34,3.509502857923508e-05,"[(34, 1), (35, 1)]","[9, 7, 7]","[0, 0, 5]","[9, 7, 12]"
1769172784,3,0,35,35,3.4939032047986984e-05,"[(35, 2)]","[9, 7, 7]","[0, 0, 6]","[9, 7, 13]"
1769172784,3,0,35,35,4.03011217713356e-05,"[(35, 2)]","[9, 7, 7]","[0, 1, 0]","[9, 8, 7]"
1769172784,3,0,35,29,3.351503983139992e-05,"[(29, 1), (35, 1)]","[9, 7, 7]","[0, 1, 1]","[9, 8, 8]"
1769172784,3,0,35,30,3.4227967262268066e-05,"[(30, 1), (35, 1)]","[9, 7, 7]","[0, 1, 2]","[9, 8, 9]"
1769172784,3,0,35,31,3.21483239531517e-05,"[(31, 1), (35, 1)]","[9, 7, 7]","[0, 1, 3]","[9, 8, 10]"
1769172784,3,0,35,32,3.329198807477951e-05,"[(32, 1), (35, 1)]","[9, 7, 7]","[0, 1, 4]","[9, 8, 11]"
1769172784,3,0,35,33,3.4247059375047684e-05,"[(33, 1), (35, 1)]","[9, 7, 7]","[0, 1, 5]","[9, 8, 12]"
1769172784,3,0,35,34,3.2588839530944824e-05,"[(34, 1), (35, 1)]","[9, 7, 7]","[0, 1, 6]","[9, 8, 13]"
1769172784,3,0,35,34,3.470340743660927e-05,"[(34, 1), (35, 1)]","[9, 7, 7]","[0, 2, 0]","[9, 9, 7]"
1769172784,3,0,35,35,3.654696047306061e-05,"[(35, 2)]","[9, 7, 7]","[0, 2, 1]","[9, 9, 8]"
1769172784,3,0,35,29,3.823591396212578e-05,"[(29, 1), (35, 1)]","[9, 7, 7]","[0, 2, 2]","[9, 9, 9]"
1769172784,3,0,35,30,3.3389776945114136e-05,"[(30, 1), (35, 1)]","[9, 7, 7]","[0, 2, 3]","[9, 9, 10]"
1769172784,3,0,35,31,3.2514799386262894e-05,"[(31, 1), (35, 1)]","[9, 7, 7]","[0, 2, 4]","[9, 9, 11]"
1769172784,3,0,35,32,3.7736259400844574e-05,"[(32, 1), (35, 1)]","[9, 7, 7]","[0, 2, 5]","[9, 9, 12]"
1769172784,3,0,35,33,3.3210963010787964e-05,"[(33, 1), (35, 1)]","[9, 7, 7]","[0, 2, 6]","[9, 9, 13]"
1769172784,3,0,35,33,3.4529250115156174e-05,"[(33, 1), (35, 1)]","[9, 7, 7]","[0, 3, 0]","[9, 10, 7]"
1769172784,3,0,35,34,3.3049844205379486e-05,"[(34, 1), (35, 1)]","[9, 7, 7]","[0, 3, 1]","[9, 10, 8]"
1769172784,3,0,35,35,3.268197178840637e-05,"[(35, 2)]","[9, 7, 7]","[0, 3, 2]","[9, 10, 9]"
1769172784,3,0,35,29,3.411620855331421e-05,"[(29, 1), (35, 1)]","[9, 7, 7]","[0, 3, 3]","[9, 10, 10]"
1769172784,3,0,35,30,3.4566037356853485e-05,"[(30, 1), (35, 1)]","[9, 7, 7]","[0, 3, 4]","[9, 10, 11]"
1769172784,3,0,35,31,6.916839629411697e-05,"[(31, 1), (35, 1)]","[9, 7, 7]","[0, 3, 5]","[9, 10, 12]"
1769172784,3,0,35,32,3.340886905789375e-05,"[(32, 1), (35, 1)]","[9, 7, 7]","[0, 3, 6]","[9, 10, 13]"
1769172784,3,0,35,32,3.5857781767845154e-05,"[(32, 1), (35, 1)]","[9, 7, 7]","[0, 4, 0]","[9, 11, 7]"
1769172784,3,0,35,33,3.827223554253578e-05,"[(33, 1), (35, 1)]","[9, 7, 7]","[0, 4, 1]","[9, 11, 8]"
1769172784,3,0,35,34,3.4176744520664215e-05,"[(34, 1), (35, 1)]","[9, 7, 7]","[0, 4, 2]","[9, 11, 9]"
1769172784,3,0,35,35,3.387033939361572e-05,"[(35, 2)]","[9, 7, 7]","[0, 4, 3]","[9, 11, 10]"
1769172784,3,0,35,29,3.4024007618427277e-05,"[(29, 1), (35, 1)]","[9, 7, 7]","[0, 4, 4]","[9, 11, 11]"
1769172784,3,0,35,30,3.464799374341965e-05,"[(30, 1), (35, 1)]","[9, 7, 7]","[0, 4, 5]","[9, 11, 12]"
1769172784,3,0,35,31,3.439001739025116e-05,"[(31, 1), (35, 1)]","[9, 7, 7]","[0, 4, 6]","[9, 11, 13]"
1769172784,3,0,35,31,3.3176038414239883e-05,"[(31, 1), (35, 1)]","[9, 7, 7]","[0, 5, 0]","[9, 12, 7]"
1769172784,3,0,35,32,3.295997157692909e-05,"[(32, 1), (35, 1)]","[9, 7, 7]","[0, 5, 1]","[9, 12, 8]"
1769172784,3,0,35,33,3.403378650546074e-05,"[(33, 1), (35, 1)]","[9, 7, 7]","[0, 5, 2]","[9, 12, 9]"
1769172784,3,0,35,34,3.4283846616744995e-05,"[(34, 1), (35, 1)]","[9, 7, 7]","[0, 5, 3]","[9, 12, 10]"
1769172784,3,0,35,35,3.234017640352249e-05,"[(35, 2)]","[9, 7, 7]","[0, 5, 4]","[9, 12, 11]"
1769172784,3,0,35,29,3.443891182541847e-05,"[(29, 1), (35, 1)]","[9, 7, 7]","[0, 5, 5]","[9, 12, 12]"
1769172784,3,0,35,30,3.376137465238571e-05,"[(30, 1), (35, 1)]","[9, 7, 7]","[0, 5, 6]","[9, 12, 13]"
1769172784,3,0,35,30,3.802776336669922e-05,"[(30, 1), (35, 1)]","[9, 7, 7]","[0, 6, 0]","[9, 13, 7]"
1769172784,3,0,35,31,3.5066157579422e-05,"[(31, 1), (35, 1)]","[9, 7, 7]","[0, 6, 1]","[9, 13, 8]"
1769172784,3,0,35,32,3.2981857657432556e-05,"[(32, 1), (35, 1)]","[9, 7, 7]","[0, 6, 2]","[9, 13, 9]"
1769172784,3,0,35,33,3.8372818380594254e-05,"[(33, 1), (35, 1)]","[9, 7, 7]","[0, 6, 3]","[9, 13, 10]"
1769172784,3,0,35,34,3.397604450583458e-05,"[(34, 1), (35, 1)]","[9, 7, 7]","[0, 6, 4]","[9, 13, 11]"
1769172784,3,0,35,35,3.184424713253975e-05,"[(35, 2)]","[9, 7, 7]","[0, 6, 5]","[9, 13, 12]"
