seeds,num_tasks,per_jitter,zero_jitter,best_latency,run_time_order,"(latency, count)",periods,read_offsets,write_offsets
1769172797,3,0,32,32,8.924305438995361e-05,"[(32, 1), (39, 1)]","[8, 8, 9]","[0, 0, 0]","[8, 8, 9]"
1769172797,3,0,32,32,5.169399082660675e-05,"[(32, 1), (39, 1)]","[8, 8, 9]","[0, 0, 1]","[8, 8, 10]"
1769172797,3,0,32,32,4.41218726336956e-05,"[(32, 1), (39, 1)]","[8, 8, 9]","[0, 0, 2]","[8, 8, 11]"
1769172797,3,0,32,32,4.0898099541664124e-05,"[(32, 1), (39, 1)]","[8, 8, 9]","[0, 0, 3]","[8, 8, 12]"
1769172797,3,0,32,32,3.7910882383584976e-05,"[(32, 1), (39, 1)]","[8, 8, 9]","[0, 0, 4]","[8, 8, 13]"
1769172797,3,0,32,32,3.905966877937317e-05,"[(32, 1), (39, 1)]","[8, 8, 9]","[0, 0, 5]","[8, 8, 14]"
1769172797,3,0,32,32,3.7599820643663406e-05,"[(32, 1), (39, 1)]","[8, 8, 9]","[0, 0, 6]","[8, 8, 15]"
1769172797,3,0,32,32,3.5589560866355896e-05,"[(32, 1), (39, 1)]","[8, 8, 9]","[0, 0, 7]","[8, 8, 16]"
1769172797,3,0,32,32,3.7653371691703796e-05,"[(32, 1), (39, 1)]","[8, 8, 9]","[0, 0, 8]","[8, 8, 17]"
1769172797,3,0,33,33,3.510480746626854e-05,"[(33, 1), (39, 1)]","[8, 8, 9]","[0, 1, 0]","[8, 9, 9]"
1769172797,3,0,33,33,3.852043300867081e-05,"[(33, 1), (39, 1)]","[8, 8, 9]","[0, 1, 1]","[8, 9, 10]"
1769172797,3,0,33,33,3.562308847904205e-05,"[(33, 1), (39, 1)]","[8, 8, 9]","[0, 1, 2]","[8, 9, 11]"
1769172797,3,0,33,33,3.5319942981004715e-05,"[(33, 1), (39, 1)]","[8, 8, 9]","[0, 1, 3]","[8, 9, 12]"
1769172797,3,0,33,33,4.136841744184494e-05,"[(33, 1), (39, 1)]","[8, 8, 9]","[0, 1, 4]","[8, 9, 13]"
1769172797,3,0,33,33,3.797002136707306e-05,"[(33, 1), (39, 1)]","[8, 8, 9]","[0, 1, 5]","[8, 9, 14]"
1769172797,3,0,33,33,3.6040786653757095e-05,"[(33, 1), (39, 1)]","[8, 8, 9]","[0, 1, 6]","[8, 9, 15]"
1769172797,3,0,33,33,3.634486347436905e-05,"[(33, 1), (39, 1)]","[8, 8, 9]","[0, 1, 7]","[8, 9, 16]"
1769172797,3,0,33,33,4.711514338850975e-05,"[(33, 1), (39, 1)]","[8, 8, 9]","[0, 1, 8]","[8, 9, 17]"
1769172797,3,0,34,34,8.309492841362953e-05,"[(34, 1), (39, 1)]","[8, 8, 9]","[0, 2, 0]","[8, 10, 9]"
1769172797,3,0,34,34,3.907177597284317e-05,"[(34, 1), (39, 1)]","[8, 8, 9]","[0, 2, 1]","[8, 10, 10]"
