seeds,num_tasks,per_jitter,zero_jitter,best_latency,run_time_order,"(latency, count)",periods,read_offsets,write_offsets
1769177737,3,0,30,26,7.697287946939468e-05,"[(26, 1), (30, 1)]","[10, 6, 6]","[0, 0, 0]","[10, 6, 6]"
1769177737,3,0,31,27,4.6483706682920456e-05,"[(27, 1), (31, 1)]","[10, 6, 6]","[0, 0, 1]","[10, 6, 7]"
1769177737,3,0,30,28,4.1703227907419205e-05,"[(28, 1), (30, 1)]","[10, 6, 6]","[0, 0, 2]","[10, 6, 8]"
1769177737,3,0,31,29,3.757001832127571e-05,"[(29, 1), (31, 1)]","[10, 6, 6]","[0, 0, 3]","[10, 6, 9]"
1769177737,3,0,30,30,3.409106284379959e-05,"[(30, 2)]","[10, 6, 6]","[0, 0, 4]","[10, 6, 10]"
1769177737,3,0,31,31,3.416277468204498e-05,"[(31, 2)]","[10, 6, 6]","[0, 0, 5]","[10, 6, 11]"
1769177737,3,0,32,32,4.058564081788063e-05,"[(32, 2)]","[10, 6, 6]","[0, 1, 0]","[10, 7, 6]"
1769177737,3,0,31,27,3.345496952533722e-05,"[(27, 1), (31, 1)]","[10, 6, 6]","[0, 1, 1]","[10, 7, 7]"
1769177737,3,0,32,28,3.285286948084831e-05,"[(28, 1), (32, 1)]","[10, 6, 6]","[0, 1, 2]","[10, 7, 8]"
1769177737,3,0,31,29,3.309780731797218e-05,"[(29, 1), (31, 1)]","[10, 6, 6]","[0, 1, 3]","[10, 7, 9]"
1769177737,3,0,32,30,3.538094460964203e-05,"[(30, 1), (32, 1)]","[10, 6, 6]","[0, 1, 4]","[10, 7, 10]"
1769177737,3,0,31,31,3.343075513839722e-05,"[(31, 2)]","[10, 6, 6]","[0, 1, 5]","[10, 7, 11]"
1769177737,3,0,30,30,3.201514482498169e-05,"[(30, 2)]","[10, 6, 6]","[0, 2, 0]","[10, 8, 6]"
1769177737,3,0,31,31,3.1916890293359756e-05,"[(31, 2)]","[10, 6, 6]","[0, 2, 1]","[10, 8, 7]"
1769177737,3,0,30,26,3.190804272890091e-05,"[(26, 1), (30, 1)]","[10, 6, 6]","[0, 2, 2]","[10, 8, 8]"
