seeds,num_tasks,per_jitter,zero_jitter,best_latency,run_time_order,"(latency, count)",periods,read_offsets,write_offsets
1769177594,3,0,38,36,8.757319301366806e-05,"[(36, 1), (38, 1)]","[10, 9, 6]","[0, 0, 0]","[10, 9, 6]"
1769177594,3,0,37,37,5.1857903599739075e-05,"[(37, 2)]","[10, 9, 6]","[0, 0, 1]","[10, 9, 7]"
1769177594,3,0,38,38,4.14322130382061e-05,"[(38, 2)]","[10, 9, 6]","[0, 0, 2]","[10, 9, 8]"
1769177594,3,0,37,36,4.0310900658369064e-05,"[(36, 1), (37, 1)]","[10, 9, 6]","[0, 0, 3]","[10, 9, 9]"
1769177594,3,0,38,37,3.752857446670532e-05,"[(37, 1), (38, 1)]","[10, 9, 6]","[0, 0, 4]","[10, 9, 10]"
1769177594,3,0,37,37,3.935582935810089e-05,"[(37, 1), (38, 1)]","[10, 9, 6]","[0, 0, 5]","[10, 9, 11]"
1769177594,3,0,38,38,3.8607046008110046e-05,"[(38, 2)]","[10, 9, 6]","[0, 1, 0]","[10, 10, 6]"
1769177594,3,0,37,36,3.8140919059515e-05,"[(36, 1), (37, 1)]","[10, 9, 6]","[0, 1, 1]","[10, 10, 7]"
1769177594,3,0,38,37,3.688037395477295e-05,"[(37, 1), (38, 1)]","[10, 9, 6]","[0, 1, 2]","[10, 10, 8]"
1769177594,3,0,37,37,3.562122583389282e-05,"[(37, 1), (38, 1)]","[10, 9, 6]","[0, 1, 3]","[10, 10, 9]"
1769177594,3,0,38,36,3.6078039556741714e-05,"[(36, 1), (38, 1)]","[10, 9, 6]","[0, 1, 4]","[10, 10, 10]"
1769177594,3,0,37,37,3.540702164173126e-05,"[(37, 2)]","[10, 9, 6]","[0, 1, 5]","[10, 10, 11]"
1769177594,3,0,38,37,4.124920815229416e-05,"[(37, 1), (38, 1)]","[10, 9, 6]","[0, 2, 0]","[10, 11, 6]"
1769177594,3,0,37,37,3.597000613808632e-05,"[(37, 1), (38, 1)]","[10, 9, 6]","[0, 2, 1]","[10, 11, 7]"
1769177594,3,0,38,36,3.6082230508327484e-05,"[(36, 1), (38, 1)]","[10, 9, 6]","[0, 2, 2]","[10, 11, 8]"
1769177594,3,0,37,37,3.9371196180582047e-05,"[(37, 2)]","[10, 9, 6]","[0, 2, 3]","[10, 11, 9]"
1769177594,3,0,38,38,3.735022619366646e-05,"[(38, 2)]","[10, 9, 6]","[0, 2, 4]","[10, 11, 10]"
1769177594,3,0,37,36,3.811996430158615e-05,"[(36, 1), (37, 1)]","[10, 9, 6]","[0, 2, 5]","[10, 11, 11]"
1769177594,3,0,38,36,4.926091060042381e-05,"[(36, 1), (38, 1)]","[10, 9, 6]","[0, 3, 0]","[10, 12, 6]"
1769177594,3,0,37,37,3.378093242645264e-05,"[(37, 2)]","[10, 9, 6]","[0, 3, 1]","[10, 12, 7]"
1769177594,3,0,38,38,3.5563018172979355e-05,"[(38, 2)]","[10, 9, 6]","[0, 3, 2]","[10, 12, 8]"
1769177594,3,0,37,36,9.066611528396606e-05,"[(36, 1), (37, 1)]","[10, 9, 6]","[0, 3, 3]","[10, 12, 9]"
1769177594,3,0,38,37,3.6665238440036774e-05,"[(37, 1), (38, 1)]","[10, 9, 6]","[0, 3, 4]","[10, 12, 10]"
1769177594,3,0,37,37,3.424519672989845e-05,"[(37, 1), (38, 1)]","[10, 9, 6]","[0, 3, 5]","[10, 12, 11]"
1769177594,3,0,38,38,3.335205838084221e-05,"[(38, 2)]","[10, 9, 6]","[0, 4, 0]","[10, 13, 6]"
1769177594,3,0,37,36,3.418000414967537e-05,"[(36, 1), (37, 1)]","[10, 9, 6]","[0, 4, 1]","[10, 13, 7]"
1769177594,3,0,38,37,3.840215504169464e-05,"[(37, 1), (38, 1)]","[10, 9, 6]","[0, 4, 2]","[10, 13, 8]"
1769177594,3,0,37,37,3.3822376281023026e-05,"[(37, 1), (38, 1)]","[10, 9, 6]","[0, 4, 3]","[10, 13, 9]"
1769177594,3,0,38,36,3.529665991663933e-05,"[(36, 1), (38, 1)]","[10, 9, 6]","[0, 4, 4]","[10, 13, 10]"
1769177594,3,0,37,37,3.6392826586961746e-05,"[(37, 2)]","[10, 9, 6]","[0, 4, 5]","[10, 13, 11]"
1769177594,3,0,38,37,3.758678212761879e-05,"[(37, 1), (38, 1)]","[10, 9, 6]","[0, 5, 0]","[10, 14, 6]"
1769177594,3,0,37,37,3.4549273550510406e-05,"[(37, 1), (38, 1)]","[10, 9, 6]","[0, 5, 1]","[10, 14, 7]"
1769177594,3,0,38,36,3.499491140246391e-05,"[(36, 1), (38, 1)]","[10, 9, 6]","[0, 5, 2]","[10, 14, 8]"
1769177594,3,0,37,37,3.4708064049482346e-05,"[(37, 2)]","[10, 9, 6]","[0, 5, 3]","[10, 14, 9]"
1769177594,3,0,38,38,3.994908183813095e-05,"[(38, 2)]","[10, 9, 6]","[0, 5, 4]","[10, 14, 10]"
1769177594,3,0,37,36,3.351923078298569e-05,"[(36, 1), (37, 1)]","[10, 9, 6]","[0, 5, 5]","[10, 14, 11]"
1769177594,3,0,38,36,3.366731107234955e-05,"[(36, 1), (38, 1)]","[10, 9, 6]","[0, 6, 0]","[10, 15, 6]"
1769177594,3,0,37,37,3.375904634594917e-05,"[(37, 2)]","[10, 9, 6]","[0, 6, 1]","[10, 15, 7]"
1769177594,3,0,38,38,3.820890560746193e-05,"[(38, 2)]","[10, 9, 6]","[0, 6, 2]","[10, 15, 8]"
1769177594,3,0,37,36,3.7892721593379974e-05,"[(36, 1), (37, 1)]","[10, 9, 6]","[0, 6, 3]","[10, 15, 9]"
1769177594,3,0,38,37,3.430573269724846e-05,"[(37, 1), (38, 1)]","[10, 9, 6]","[0, 6, 4]","[10, 15, 10]"
1769177594,3,0,37,37,3.317324444651604e-05,"[(37, 1), (38, 1)]","[10, 9, 6]","[0, 6, 5]","[10, 15, 11]"
1769177594,3,0,38,38,3.663310781121254e-05,"[(38, 2)]","[10, 9, 6]","[0, 7, 0]","[10, 16, 6]"
1769177594,3,0,37,36,4.0860846638679504e-05,"[(36, 1), (37, 1)]","[10, 9, 6]","[0, 7, 1]","[10, 16, 7]"
1769177594,3,0,38,37,3.55658121407032e-05,"[(37, 1), (38, 1)]","[10, 9, 6]","[0, 7, 2]","[10, 16, 8]"
1769177594,3,0,37,37,0.00011025369167327881,"[(37, 1), (38, 1)]","[10, 9, 6]","[0, 7, 3]","[10, 16, 9]"
1769177594,3,0,38,36,7.602106779813766e-05,"[(36, 1), (38, 1)]","[10, 9, 6]","[0, 7, 4]","[10, 16, 10]"
1769177594,3,0,37,37,4.021124914288521e-05,"[(37, 2)]","[10, 9, 6]","[0, 7, 5]","[10, 16, 11]"
