seeds,num_tasks,per_jitter,final_e2e_max,max_reaction_time,R,exceed,false_percentage,best_merge_pair,finalpercent
1755016059,10,0.2,3218.5999999999995,2915.360478298484,0.9057852725714548,safe,0.6,"(0, 1)",0.63
1755016060,10,0.2,0.0,4428.233992041324,,,0.6,0,0.63
1755016061,10,0.2,4489.0,4259.66495804453,0.948911775015489,safe,0.6,"(0, 1)",0.63
1755016062,10,0.2,0.0,674.0112008170545,,,0.6,0,0.63
1755016063,10,0.2,0.0,7245.876850998555,,,0.6,0,0.63
1755016064,10,0.2,4693.0,4354.1390825739945,0.9277943921956092,safe,0.6,"(0, 1)",0.63
1755016065,10,0.2,0.0,2807.636865859,,,0.6,0,0.63
1755016066,10,0.2,2779.8,2646.0303993215784,0.9518779765888116,safe,0.6,"(7, 8)",0.63
1755016067,10,0.2,0.0,2456.433411787714,,,0.6,0,0.63
1755016068,10,0.2,2976.6,2652.980576241269,0.8912788336495562,safe,0.6,"(4, 5)",0.63
1755016069,10,0.2,0.0,6565.905256756628,,,0.6,0,0.63
1755016070,10,0.2,3207.6000000000004,2904.224168988333,0.9054196810663214,safe,0.6,"(3, 4)",0.63
1755016071,10,0.2,0.0,6004.2261420857685,,,0.6,0,0.63
1755016072,10,0.2,2439.8,2282.017359709036,0.9353296826416247,safe,0.6,"(0, 1)",0.63
1755016073,10,0.2,2626.8,2487.5137305994285,0.9469749240899302,safe,0.6,"(1, 2)",0.63
1755016074,10,0.2,0.0,942.3000522927766,,,0.6,0,0.63
1755016075,10,0.2,0.0,3356.76944476799,,,0.6,0,0.63
1755016076,10,0.2,0.0,1035.8762018787838,,,0.6,0,0.63
1755016077,10,0.2,0.0,3273.6062217613617,,,0.8,0,0.63
1755016078,10,0.2,0.0,4812.539839420409,,,0.8,0,0.63
1755016079,10,0.2,0.0,2981.551972120334,,,0.8,0,0.63
1755016080,10,0.2,2992.000000000001,2713.597792277651,0.9069511337826373,safe,0.8,"(0, 1)",0.63
1755016081,10,0.2,0.0,5723.110142021324,,,0.8,0,0.63
1755016082,10,0.2,0.0,2467.056922722684,,,0.8,0,0.63
1755016083,10,0.2,0.0,5378.536200121194,,,0.8,0,0.63
1755016084,10,0.2,3896.2,3468.33700858703,0.8901845409853267,safe,0.8,"(5, 6)",0.63
1755016085,10,0.2,0.0,3277.416330148815,,,0.8,0,0.63
1755016086,10,0.2,0.0,6789.2299678474665,,,0.8,0,0.63
1755016087,10,0.2,3769.000000000001,3630.016124499979,0.9631244692225998,safe,0.5,"(0, 1)",0.63
1755016088,10,0.2,0.0,3029.649410844606,,,0.5,0,0.63
1755016089,10,0.2,0.0,796.9572213406645,,,0.5,0,0.63
1755016090,10,0.2,2776.4,2587.0385077498368,0.9317960336226182,safe,0.5,"(0, 1)",0.63
1755016091,10,0.2,2518.999999999999,2361.177594046362,0.9373471989068534,safe,0.5,"(0, 1)",0.63
1755016092,10,0.2,0.0,988.1079122404044,,,0.5,0,0.63
1755016093,10,0.2,0.0,2909.6394383857696,,,0.5,0,0.63
1755016094,10,0.2,624.2,576.2143546703446,0.9231245669182068,safe,0.5,"(5, 6)",0.63
1755016095,10,0.2,906.4,830.0388714651672,0.9157533886420643,safe,0.5,"(8, 9)",0.63
1755016096,10,0.2,0.0,908.9791066697398,,,0.5,0,0.63
1755016097,10,0.2,0.0,1042.0054070351398,,,0.7,0,0.63
1755016098,10,0.2,5970.0,5794.03512602411,0.9705251467377068,safe,0.7,"(0, 1)",0.63
1755016099,10,0.2,0.0,646.9018284422167,,,0.7,0,0.63
1755016100,10,0.2,0.0,3085.4241471831047,,,0.7,0,0.63
1755016101,10,0.2,3163.0,2874.630286697018,0.9088303151112924,safe,0.7,"(5, 6)",0.63
1755016102,10,0.2,0.0,948.0541597973206,,,0.7,0,0.63
1755016103,10,0.2,2602.6,2386.4600854476203,0.9169523113223778,safe,0.7,"(2, 3)",0.63
1755016104,10,0.2,0.0,1391.0370115201968,,,0.7,0,0.63
1755016105,10,0.2,0.0,5063.580437338329,,,0.7,0,0.63
1755016106,10,0.2,0.0,4360.374724608264,,,0.7,0,0.63
1755016107,10,0.2,0.0,3377.329086120415,,,0.9,0,0.63
1755016108,10,0.2,0.0,4591.499942851995,,,0.9,0,0.63
1755016109,10,0.2,0.0,939.314455103774,,,0.9,0,0.63
1755016110,10,0.2,0.0,4544.846968415211,,,0.9,0,0.63
1755016111,10,0.2,0.0,1015.1526856888456,,,0.9,0,0.63
1755016112,10,0.2,0.0,6144.006795472928,,,0.9,0,0.63
1755016113,10,0.2,2963.6000000000004,2737.590057514993,0.9237380407325528,safe,0.9,"(4, 5)",0.63
1755016114,10,0.2,0.0,1150.267646314118,,,0.9,0,0.63
1755016115,10,0.2,0.0,475.7981713993941,,,0.9,0,0.63
1755016116,10,0.2,0.0,853.7513739693923,,,0.9,0,0.63
1755016117,10,0.2,450.8,388.8078017674097,0.8624840323145735,safe,0.6,"(0, 1)",0.63
1755016118,10,0.2,0.0,960.2107628065278,,,0.6,0,0.63
1755016119,10,0.2,0.0,1068.7706425180054,,,0.6,0,0.63
1755016120,10,0.2,0.0,1084.0070101201345,,,0.6,0,0.63
1755016121,10,0.2,2717.0,2509.4968331851323,0.9236278370206596,safe,0.6,"(7, 8)",0.63
1755016122,10,0.2,2957.0,2677.367262487881,0.9054336362826788,safe,0.6,"(4, 5)",0.63
1755016123,10,0.2,0.0,1345.8067241750678,,,0.6,0,0.63
1755016124,10,0.2,0.0,6873.563777084695,,,0.6,0,0.63
1755016125,10,0.2,0.0,4439.883794337919,,,0.6,0,0.63
1755016126,10,0.2,3947.2,3917.19308119571,0.9923979228809562,safe,0.6,"(0, 1)",0.63
1755016127,10,0.2,2967.8,2667.261079297172,0.8987334319351614,safe,0.7,"(0, 1)",0.63
1755016128,10,0.2,0.0,1194.5977269366604,,,0.7,0,0.63
1755016129,10,0.2,0.0,877.2914122744041,,,0.7,0,0.63
1755016130,10,0.2,0.0,4660.515245642751,,,0.7,0,0.63
1755016131,10,0.2,0.0,4660.028261259947,,,0.7,0,0.63
1755016132,10,0.2,4005.7999999999993,3925.3951344811976,0.979927888182435,safe,0.7,"(1, 2)",0.63
1755016133,10,0.2,0.0,1077.2930566080613,,,0.7,0,0.63
1755016134,10,0.2,0.0,2550.3574540954705,,,0.7,0,0.63
1755016135,10,0.2,962.6,892.0719492121564,0.9267317153668776,safe,0.7,"(8, 9)",0.63
1755016136,10,0.2,0.0,256.3257551727256,,,0.7,0,0.63
