seeds,num_tasks,per_jitter,final_e2e_max,max_reaction_time,R,exceed,false_percentage,best_merge_pair,finalpercent
1755016047,5,0.05,627.3,596.9859450846768,0.9516753468590416,safe,0.0,"(0, 1)",0.09
1755016048,5,0.05,2101.25,1516.9819780389855,0.7219426427312245,safe,0.0,"(0, 1)",0.09
1755016049,5,0.05,477.65,457.9161076406701,0.9586854551254478,safe,0.0,"(0, 1)",0.09
1755016050,5,0.05,442.6,437.8286672085087,0.9892197632365765,safe,0.0,"(2, 3)",0.09
1755016051,5,0.05,41.95,36.09055619826668,0.8603231513293607,safe,0.0,"(1, 2)",0.09
1755016052,5,0.05,2074.6000000000004,2065.2166501326137,0.99547703178088,safe,0.0,"(0, 1)",0.09
1755016053,5,0.05,2808.5,2655.8660493313146,0.9456528571590936,safe,0.0,"(0, 1)",0.09
1755016054,5,0.05,2679.35,2516.3751427559573,0.9391737334636974,safe,0.0,"(0, 1)",0.09
1755016055,5,0.05,760.55,706.0217183890345,0.9283041461955618,safe,0.0,"(0, 1)",0.09
1755016056,5,0.05,3765.55,3729.175710813173,0.990340245332866,safe,0.0,"(0, 1)",0.09
1755016057,5,0.05,422.3,418.9542780443008,0.9920773811136652,safe,0.3,"(0, 1)",0.09
1755016058,5,0.05,533.8,522.7965353814777,0.9793865406172308,safe,0.3,"(0, 1)",0.09
1755016059,5,0.05,414.1,359.861402734412,0.8690205330461531,safe,0.3,"(0, 1)",0.09
1755016060,5,0.05,436.65,430.0987731227059,0.9849966177091628,safe,0.3,"(0, 1)",0.09
1755016061,5,0.05,0.0,429.2510741995652,,,0.3,0,0.09
1755016062,5,0.05,0.0,4216.017875064863,,,0.3,0,0.09
1755016063,5,0.05,539.15,493.0747643974082,0.9145409707825434,safe,0.3,"(0, 1)",0.09
1755016064,5,0.05,584.25,566.4365290793321,0.9695105332979582,safe,0.3,"(0, 1)",0.09
1755016065,5,0.05,0.0,2378.2804534204,,,0.3,0,0.09
1755016066,5,0.05,255.15,244.9389651461497,0.9599802670826956,safe,0.3,"(1, 2)",0.09
1755016067,5,0.05,2277.55,2185.795472664793,0.9597134959341368,safe,0.1,"(2, 3)",0.09
1755016068,5,0.05,601.1,579.3948473305027,0.9638909454841168,safe,0.1,"(0, 1)",0.09
1755016069,5,0.05,2224.25,2165.099206991936,0.9734064097974308,safe,0.1,"(0, 1)",0.09
1755016070,5,0.05,3031.0,2743.333965157268,0.9050920373333116,safe,0.1,"(3, 4)",0.09
1755016071,5,0.05,1102.6,1005.848917983004,0.9122518755514276,safe,0.1,"(0, 1)",0.09
1755016072,5,0.05,456.05,449.8200688151337,0.9863393680849332,safe,0.1,"(3, 4)",0.09
1755016073,5,0.05,758.5,717.4459124583082,0.9458746373873542,safe,0.1,"(0, 1)",0.09
1755016074,5,0.05,796.5,752.1938123932559,0.9443739013098004,safe,0.1,"(3, 4)",0.09
1755016075,5,0.05,3152.25,3004.85728265933,0.9532420596904846,safe,0.1,"(3, 4)",0.09
1755016076,5,0.05,0.0,944.592083532993,,,0.1,0,0.09
1755016077,5,0.05,2134.05,2090.633392011847,0.9796552995533594,safe,0.1,"(0, 1)",0.09
1755016078,5,0.05,0.0,684.0849930599361,,,0.1,0,0.09
1755016079,5,0.05,2525.6,2362.328770502932,0.9353534884791465,safe,0.1,"(0, 1)",0.09
1755016080,5,0.05,176.3,164.1948250105488,0.9313376347733908,safe,0.1,"(0, 1)",0.09
1755016081,5,0.05,2135.15,2003.8906732008288,0.9385245407586488,safe,0.1,"(3, 4)",0.09
1755016082,5,0.05,471.3,458.0172970452506,0.9718168831853398,safe,0.1,"(3, 4)",0.09
1755016083,5,0.05,2514.75,2435.712541653497,0.9685704510004958,safe,0.1,"(0, 1)",0.09
1755016084,5,0.05,2459.1,2300.3532528061014,0.9354451843382138,safe,0.1,"(3, 4)",0.09
1755016085,5,0.05,577.5,541.9412175377338,0.9384263507146904,safe,0.1,"(3, 4)",0.09
1755016086,5,0.05,2515.3500000000004,2468.099641947836,0.981215195478894,safe,0.1,"(2, 3)",0.09
1755016087,5,0.05,533.85,514.7456852864502,0.9642140775244924,safe,0.2,"(0, 1)",0.09
