n,periods,C,R,R/C,min_latency (LZ-),min_offsets,max_latency (LZ+),max_offsets
10,"[20, 50, 1, 50, 20, 2, 100, 1, 50, 5]",25000000000,6367.522931,2.547009e-07,99,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",289,"[0, 9, 0, 8, 17, 0, 77, 0, 26, 0]"
