n,periods,C,R,R/C,min_latency (LZ-),min_offsets,max_latency (LZ+),max_offsets
10,"[20, 50, 1, 50, 20, 2, 100, 1, 50, 5]",25000000000,357.411689,1.429647e-08,99,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",164,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0]"
