seeds,num_tasks,per_jitter,final_e2e_max,max_reaction_time,R,exceed,false_percentage,best_merge_pair,finalpercent
1755016037,3,0.0,302.0,265.0,0.8774834437086093,safe,0.0,"(0, 1)",0.0
1755016037,3,0.02,305.02,266.9951085913672,0.8753363995520529,safe,0.0,"(0, 1)",0.0
1755016037,3,0.05,309.54999999999995,270.01401073795785,0.8722791495330573,safe,0.0,"(0, 1)",0.0
1755016037,3,0.1,317.1,274.81435351458094,0.8666488600270607,safe,0.0,"(0, 1)",0.0
1755016037,3,0.2,332.20000000000005,283.74541900821487,0.8541403341607912,safe,0.0,"(0, 1)",0.0
1755016037,3,0.3,347.3,290.5883645775648,0.8367070676002442,safe,0.0,"(0, 1)",0.0
1755016037,3,0.4,0.0,325.2130489174833,,,1.0,0,0.5
1755016037,3,0.5,0.0,343.25718481578406,,,1.0,0,0.5
1755016038,3,0.0,444.0,409.0,0.9211711711711712,safe,0.0,"(0, 1)",0.0
1755016038,3,0.02,448.44,432.7101876722227,0.9649232621358992,safe,0.0,"(0, 1)",0.0
1755016038,3,0.05,455.1,438.6015232861309,0.9637475791828848,safe,0.0,"(0, 1)",0.0
1755016038,3,0.1,466.19999999999993,448.100275120737,0.9611760513100324,safe,0.0,"(1, 2)",0.0
1755016038,3,0.2,488.4,463.8896196477345,0.9498149460436824,safe,0.0,"(0, 1)",0.0
1755016038,3,0.3,510.6,485.2310695152937,0.9503154514596428,safe,0.0,"(0, 1)",0.0
1755016038,3,0.4,532.8,496.2912079962366,0.9314774924854292,safe,0.0,"(0, 1)",0.5
1755016038,3,0.5,555.0,514.2645088417848,0.9266027186338466,safe,0.0,"(0, 1)",0.5
