seeds,num_tasks,per_jitter,final_e2e_max,max_reaction_time,R,exceed,false_percentage,best_merge_pair
1755016038,3,0.0,444.0,409.0,0.9211711711711712,safe,0.0,"(0, 1)"
1755016038,3,0.02,448.44,432.7101876722227,0.9649232621358993,safe,0.0,"(0, 1)"
1755016038,3,0.05,455.1,438.60152328613094,0.9637475791828849,safe,0.0,"(0, 1)"
1755016038,3,0.1,466.19999999999993,448.100275120737,0.9611760513100324,safe,0.0,"(1, 2)"
1755016038,3,0.2,488.4,463.8896196477345,0.9498149460436824,safe,0.0,"(0, 1)"
1755016038,3,0.3,510.6,485.2310695152937,0.9503154514596429,safe,0.0,"(0, 1)"
1755016038,3,0.4,532.8,496.2912079962366,0.9314774924854291,safe,0.0,"(0, 1)"
1755016038,3,0.5,555.0,514.2645088417848,0.9266027186338466,safe,0.0,"(0, 1)"
1755016038,5,0.0,2606.0,2054.0,0.7881811204911742,safe,0.0,"(0, 1)"
1755016038,5,0.02,2632.06,2061.0154445844946,0.7830427287312959,safe,0.0,"(0, 1)"
1755016038,5,0.05,2671.1499999999996,2099.057373676762,0.7858253462653771,safe,0.0,"(3, 4)"
1755016038,5,0.1,2736.3,2129.1118370174154,0.7780988331021508,safe,0.0,"(0, 1)"
1755016038,5,0.2,2866.6,2239.2666924938776,0.7811577103515934,safe,0.0,"(0, 1)"
1755016038,5,0.3,2996.9000000000005,2336.0178960878175,0.7794780927250883,safe,0.0,"(0, 1)"
1755016038,5,0.4,3127.2,2879.382529174709,0.9207541983802472,safe,0.0,"(2, 3)"
1755016038,5,0.5,3257.5,2522.0547078848936,0.7742301482378798,safe,0.0,"(2, 3)"
1755016038,8,0.0,632.0,585.0,0.9256329113924051,safe,0.0,"(4, 5)"
1755016038,8,0.02,0,608.6381659894723,,,1.0,0
1755016038,8,0.05,0,612.2033158052836,,,1.0,0
1755016038,8,0.1,0,624.4443320171158,,,1.0,0
1755016038,8,0.2,0,638.6821442944374,,,1.0,0
1755016038,8,0.3,0,662.908658545166,,,1.0,0
1755016038,8,0.4,0,662.940758697305,,,1.0,0
1755016038,8,0.5,0,721.4607585009383,,,1.0,0
1755016038,10,0.0,4322.0,3544.0,0.8199907450254512,safe,0.0,"(0, 1)"
1755016038,10,0.02,4348.54,4225.019256714048,0.9715948931627738,safe,0.0,"(0, 1)"
1755016038,10,0.05,4388.35,4217.975361076347,0.9611756949824757,safe,0.0,"(0, 1)"
1755016038,10,0.1,4454.700000000001,4179.99007816843,0.9383325651937121,safe,0.0,"(0, 1)"
1755016038,10,0.2,4587.4,4379.939317603033,0.9547759771554765,safe,0.0,"(0, 1)"
1755016038,10,0.3,4720.1,4414.241494414209,0.9352008420190693,safe,0.0,"(0, 1)"
1755016038,10,0.4,0,4518.9134715118025,,,1.0,0
1755016038,10,0.5,0,4620.961986688181,,,1.0,0
