seeds,num_tasks,per_jitter,final_e2e_max,max_reaction_time,R,exceed,false_percentage,best_merge_pair
1755016067,3,0.0,2102.0,1263.0,0.6008563273073264,safe,0.0,"(0, 1)"
1755016068,3,0.0,2104.0,1908.0,0.9068441064638784,safe,0.0,"(0, 1)"
1755016069,3,0.0,2300.0,2273.0,0.9882608695652174,safe,0.0,"(0, 1)"
1755016070,3,0.0,414.0,386.0,0.9323671497584541,safe,0.0,"(0, 1)"
1755016071,3,0.0,2500.0,1890.0,0.756,safe,0.0,"(0, 1)"
1755016072,3,0.0,106.0,103.0,0.9716981132075472,safe,0.0,"(0, 1)"
1755016073,3,0.0,34.0,29.0,0.8529411764705882,safe,0.0,"(0, 1)"
1755016074,3,0.0,450.0,370.0,0.8222222222222222,safe,0.0,"(0, 1)"
1755016075,3,0.0,957.0,898.0,0.9383490073145245,safe,0.0,"(0, 1)"
1755016076,3,0.0,442.0,434.0,0.9819004524886877,safe,0.0,"(0, 1)"
1755016067,3,0.02,2123.02,2076.3307034583054,0.9780080750338223,safe,0.0,"(0, 1)"
1755016068,3,0.02,2125.04,2073.08364046497,0.9755504086817048,safe,0.0,"(0, 1)"
1755016069,3,0.02,2323.0,2273.573014249234,0.978722778411207,safe,0.0,"(0, 1)"
1755016070,3,0.02,418.13999999999993,413.0627746990672,0.9878575948224692,safe,0.0,"(0, 1)"
1755016071,3,0.02,2525.0,2308.0284593816978,0.9140706769828506,safe,0.0,"(0, 1)"
1755016072,3,0.02,107.06,106.01396158136731,0.9902294188433337,safe,0.0,"(0, 1)"
1755016073,3,0.02,34.339999999999996,31.176725968094388,0.9078836915577866,safe,0.0,"(0, 1)"
1755016074,3,0.02,454.5,433.65884806575923,0.9541448802326936,safe,0.0,"(0, 1)"
1755016075,3,0.02,963.0,899.8769546526746,0.9344516663059965,safe,0.0,"(0, 1)"
1755016076,3,0.02,446.42,435.00685441429505,0.974434063022031,safe,0.0,"(0, 1)"
1755016067,3,0.05,2154.55,2107.261767650094,0.9780519215845972,safe,0.0,"(0, 1)"
1755016068,3,0.05,2156.6000000000004,2106.0383201733093,0.9765549105876421,safe,0.0,"(0, 1)"
1755016069,3,0.05,2357.5,2324.454621857323,0.9859828724739441,safe,0.0,"(0, 1)"
1755016070,3,0.05,424.35,414.1876534122682,0.9760519698651307,safe,0.0,"(0, 1)"
1755016071,3,0.05,2562.5,2333.086624467178,0.9104728290603621,safe,0.0,"(0, 1)"
1755016072,3,0.05,108.65,108.00304280793216,0.9940454929400107,safe,0.0,"(0, 1)"
1755016073,3,0.05,34.85,31.439050188612768,0.9021248260721023,safe,0.0,"(0, 1)"
1755016074,3,0.05,461.25,439.49116594373936,0.9528263760297873,safe,0.0,"(0, 1)"
1755016075,3,0.05,972.0,902.3029280047958,0.9282951934205719,safe,0.0,"(0, 1)"
1755016076,3,0.05,453.04999999999995,434.87887841191696,0.9598915757905684,safe,0.0,"(0, 1)"
1755016067,3,0.1,2207.1,2153.812751126683,0.9758564410886155,safe,0.0,"(0, 1)"
1755016068,3,0.1,2209.2,2155.982628300935,0.9759110213203582,safe,0.0,"(0, 1)"
1755016069,3,0.1,2415.0,2369.3724096206342,0.9811065878346311,safe,0.0,"(0, 1)"
1755016070,3,0.1,434.7,414.19673039416136,0.9528335182750434,safe,0.0,"(1, 2)"
1755016071,3,0.1,2625.0,2562.510994909564,0.976194664727453,safe,0.0,"(0, 1)"
1755016072,3,0.1,111.3,110.00786487082587,0.9883905199535119,safe,0.0,"(0, 1)"
1755016073,3,0.1,35.7,31.729595761070016,0.8887841949879556,safe,0.0,"(0, 1)"
1755016074,3,0.1,472.5,448.9355919740283,0.9501282369820705,safe,0.0,"(0, 1)"
1755016075,3,0.1,987.0,906.7570331718307,0.918700134925867,safe,0.0,"(0, 1)"
1755016076,3,0.1,464.1,455.98832106346526,0.9825217002013903,safe,0.0,"(1, 2)"
1755016067,3,0.2,2312.2,2228.225569340749,0.9636820211663132,safe,0.0,"(0, 1)"
1755016068,3,0.2,2314.4,2207.936366509727,0.953999467036695,safe,0.0,"(0, 1)"
1755016069,3,0.2,2530.0,2425.4277359109674,0.9586670892928725,safe,0.0,"(0, 1)"
1755016070,3,0.2,455.4,428.89922107858865,0.9418076879196062,safe,0.0,"(0, 1)"
1755016071,3,0.2,2750.0,2644.662239260091,0.9616953597309422,safe,0.0,"(0, 1)"
1755016072,3,0.2,116.6,113.99326420408079,0.9776437753351698,safe,0.0,"(0, 1)"
1755016073,3,0.2,37.4,32.33988527981809,0.8647028149683982,safe,0.0,"(0, 1)"
1755016074,3,0.2,495.0,465.5727905726583,0.9405510920659763,safe,0.0,"(0, 1)"
1755016075,3,0.2,1017.0,915.5281132448072,0.9002243001423866,safe,0.0,"(0, 1)"
1755016076,3,0.2,486.20000000000005,476.18307624674344,0.9793975241603113,safe,0.0,"(0, 1)"
1755016067,3,0.3,2417.3,2245.808171845773,0.929056456313148,safe,0.1,"(0, 1)"
1755016068,3,0.3,2419.6000000000004,2326.069625008726,0.9613446954078052,safe,0.1,"(0, 1)"
1755016069,3,0.3,2645.0,2530.07310248692,0.956549377121709,safe,0.1,"(0, 1)"
1755016070,3,0.3,476.1,461.23063412550636,0.9687683976591185,safe,0.1,"(0, 1)"
1755016071,3,0.3,2875.0,2766.7139250356267,0.9623352782732615,safe,0.1,"(0, 1)"
1755016072,3,0.3,121.89999999999999,119.74111847693712,0.982289733198828,safe,0.1,"(1, 2)"
1755016073,3,0.3,39.1,33.27371940037381,0.850990265994215,safe,0.1,"(0, 1)"
1755016074,3,0.3,517.5,489.3217150494447,0.945549207825014,safe,0.1,"(0, 1)"
1755016075,3,0.3,0,1017.8743853168198,,,0.1,0
1755016076,3,0.3,508.29999999999995,495.71754016453633,0.9752459967824835,safe,0.1,"(0, 1)"
1755016067,3,0.4,2522.4,2341.776006822449,0.9283920103165433,safe,0.2,"(0, 1)"
1755016068,3,0.4,2524.7999999999997,2353.795877399847,0.932270230275605,safe,0.2,"(1, 2)"
1755016069,3,0.4,2760.0,2586.6825564287574,0.937203824793028,safe,0.2,"(0, 1)"
1755016070,3,0.4,496.79999999999995,463.2968922639192,0.9325621824958116,safe,0.2,"(0, 1)"
1755016071,3,0.4,3000.0,2756.7659657673867,0.9189219885891289,safe,0.2,"(0, 1)"
1755016072,3,0.4,127.19999999999999,123.41879213127413,0.970273523044608,safe,0.2,"(0, 1)"
1755016073,3,0.4,0,34.61013431727008,,,0.2,0
1755016074,3,0.4,540.0,493.3006765605178,0.9135197714083663,safe,0.2,"(0, 1)"
1755016075,3,0.4,0,1033.5737003452305,,,0.2,0
1755016076,3,0.4,530.4,516.6124776871875,0.9740054255037472,safe,0.2,"(0, 1)"
1755016067,3,0.5,2627.5,2390.347629062372,0.9097421994528533,safe,0.2,"(0, 1)"
1755016068,3,0.5,2630.0,2350.129674003827,0.8935854273778809,safe,0.2,"(0, 1)"
1755016069,3,0.5,2875.0,2563.9220514097433,0.891798974403389,safe,0.2,"(0, 1)"
1755016070,3,0.5,517.5,477.5495704352178,0.9228011022902759,safe,0.2,"(0, 1)"
1755016071,3,0.5,3125.0,2847.268876824557,0.9111260405838583,safe,0.2,"(0, 1)"
1755016072,3,0.5,132.5,127.51106916862477,0.9623476918386775,safe,0.2,"(0, 1)"
1755016073,3,0.5,0,37.39539810124381,,,0.2,0
1755016074,3,0.5,562.5,513.4332414568453,0.9127702070343916,safe,0.2,"(0, 1)"
1755016075,3,0.5,0,1027.1277591760681,,,0.2,0
1755016076,3,0.5,552.5,519.2587052163872,0.9398347605726465,safe,0.2,"(0, 1)"
1755016067,5,0.0,2222.0,1995.0,0.8978397839783978,safe,0.0,"(0, 1)"
1755016068,5,0.0,588.0,519.0,0.8826530612244898,safe,0.0,"(0, 1)"
1755016069,5,0.0,2170.0,1215.0,0.5599078341013825,safe,0.0,"(0, 1)"
1755016070,5,0.0,2965.0,2098.0,0.7075885328836425,safe,0.0,"(3, 4)"
1755016071,5,0.0,1085.0,1002.0,0.9235023041474655,safe,0.0,"(0, 1)"
1755016072,5,0.0,450.0,429.0,0.9533333333333334,safe,0.0,"(3, 4)"
1755016073,5,0.0,740.0,617.0,0.8337837837837838,safe,0.0,"(0, 1)"
1755016074,5,0.0,778.0,652.0,0.8380462724935732,safe,0.0,"(3, 4)"
1755016075,5,0.0,3082.0,2996.0,0.9720960415314731,safe,0.0,"(3, 4)"
1755016076,5,0.0,939.0,916.0,0.9755058572949947,safe,0.0,"(0, 1)"
1755016067,5,0.02,2244.22,2195.111987332474,0.9781180041762726,safe,0.1,"(0, 1)"
1755016068,5,0.02,593.24,569.120201088268,0.959342257919675,safe,0.1,"(0, 1)"
1755016069,5,0.02,2191.7,2134.994669663768,0.9741272389760315,safe,0.1,"(2, 3)"
1755016070,5,0.02,2991.4,2741.5506860670757,0.916477464086072,safe,0.1,"(3, 4)"
1755016071,5,0.02,1092.04,1004.0191721488009,0.9193977987516949,safe,0.1,"(0, 1)"
1755016072,5,0.02,452.42,449.36862355710036,0.9932554342361088,safe,0.1,"(3, 4)"
