periods,seeds,read_offsets,write_offsets,min,max,mean,std,diff,"(latency, count)"
"[2, 5, 10]",1755016037,"[0, 0, 9]","[0, 0, 9]",5,14,9.5,2.872,3,"[(5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1)]"
"[2, 5, 11]",1755016037,"[0, 0, 0]","[0, 0, 0]",0,15,7.5,3.5,3,"[(0, 1), (1, 3), (2, 5), (3, 7), (4, 9), (5, 10), (6, 10), (7, 10), (8, 10), (9, 10), (10, 10), (11, 9), (12, 7), (13, 5), (14, 3), (15, 1)]"
"[2, 5, 12]",1755016037,"[0, 0, 1]","[0, 0, 1]",1,16,8.1,3.763,3,"[(1, 2), (2, 2), (3, 4), (4, 4), (5, 5), (6, 5), (7, 5), (8, 5), (9, 5), (10, 5), (11, 5), (12, 5), (13, 3), (14, 3), (15, 1), (16, 1)]"
"[2, 6, 2]",1755016037,"[0, 1, 0]","[0, 1, 0]",2,7,4.5,1.708,3,"[(2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1)]"
"[2, 6, 3]",1755016037,"[0, 1, 0]","[0, 1, 0]",3,8,5.5,1.708,3,"[(3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1)]"
"[2, 6, 4]",1755016037,"[0, 1, 0]","[0, 1, 0]",2,9,5.5,1.979,3,"[(2, 1), (3, 1), (4, 2), (5, 2), (6, 2), (7, 2), (8, 1), (9, 1)]"
"[2, 6, 5]",1755016037,"[0, 1, 0]","[0, 1, 0]",1,10,5.5,2.217,3,"[(1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 5), (7, 4), (8, 3), (9, 2), (10, 1)]"
"[2, 6, 6]",1755016037,"[0, 1, 0]","[0, 1, 0]",6,11,8.5,1.708,3,"[(6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1)]"
"[2, 6, 7]",1755016037,"[0, 1, 0]","[0, 1, 0]",1,12,6.5,2.63,3,"[(1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 6), (8, 5), (9, 4), (10, 3), (11, 2), (12, 1)]"
"[2, 6, 8]",1755016037,"[0, 1, 0]","[0, 1, 0]",2,13,7.5,2.814,3,"[(2, 1), (3, 1), (4, 2), (5, 2), (6, 3), (7, 3), (8, 3), (9, 3), (10, 2), (11, 2), (12, 1), (13, 1)]"
"[2, 6, 9]",1755016037,"[0, 1, 0]","[0, 1, 0]",3,14,8.5,2.986,3,"[(3, 1), (4, 1), (5, 1), (6, 2), (7, 2), (8, 2), (9, 2), (10, 2), (11, 2), (12, 1), (13, 1), (14, 1)]"
"[2, 6, 10]",1755016037,"[0, 1, 0]","[0, 1, 0]",2,15,8.5,3.304,3,"[(2, 1), (3, 1), (4, 2), (5, 2), (6, 3), (7, 3), (8, 3), (9, 3), (10, 3), (11, 3), (12, 2), (13, 2), (14, 1), (15, 1)]"
"[2, 6, 11]",1755016037,"[0, 1, 0]","[0, 1, 0]",1,16,8.5,3.594,3,"[(1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 6), (8, 6), (9, 6), (10, 6), (11, 6), (12, 5), (13, 4), (14, 3), (15, 2), (16, 1)]"
"[2, 6, 12]",1755016037,"[0, 1, 0]","[0, 1, 0]",6,17,11.5,3.452,3,"[(6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1)]"
"[2, 7, 2]",1755016037,"[0, 0, 1]","[0, 0, 1]",1,8,4.071,2.12,3,"[(1, 2), (2, 2), (3, 2), (4, 2), (5, 2), (6, 2), (7, 1), (8, 1)]"
"[2, 7, 3]",1755016037,"[0, 0, 0]","[0, 0, 0]",0,9,4.5,2.217,3,"[(0, 1), (1, 3), (2, 5), (3, 6), (4, 6), (5, 6), (6, 6), (7, 5), (8, 3), (9, 1)]"
"[2, 7, 4]",1755016037,"[0, 0, 1]","[0, 0, 1]",1,10,5.071,2.344,3,"[(1, 2), (2, 2), (3, 4), (4, 4), (5, 4), (6, 4), (7, 3), (8, 3), (9, 1), (10, 1)]"
"[2, 7, 5]",1755016037,"[0, 0, 0]","[0, 0, 0]",0,11,5.5,2.5,3,"[(0, 1), (1, 3), (2, 5), (3, 7), (4, 9), (5, 10), (6, 10), (7, 9), (8, 7), (9, 5), (10, 3), (11, 1)]"
"[2, 7, 6]",1755016037,"[0, 0, 1]","[0, 0, 1]",1,12,6.071,2.676,3,"[(1, 2), (2, 2), (3, 4), (4, 4), (5, 6), (6, 6), (7, 5), (8, 5), (9, 3), (10, 3), (11, 1), (12, 1)]"
"[2, 7, 7]",1755016037,"[0, 0, 6]","[0, 0, 6]",6,13,9.5,2.062,3,"[(6, 1), (7, 2), (8, 2), (9, 2), (10, 2), (11, 2), (12, 2), (13, 1)]"
"[2, 7, 8]",1755016037,"[0, 0, 1]","[0, 0, 1]",1,14,7.071,3.081,3,"[(1, 2), (2, 2), (3, 4), (4, 4), (5, 6), (6, 6), (7, 7), (8, 7), (9, 5), (10, 5), (11, 3), (12, 3), (13, 1), (14, 1)]"
"[2, 7, 9]",1755016037,"[0, 0, 0]","[0, 0, 0]",0,15,7.5,3.304,3,"[(0, 1), (1, 3), (2, 5), (3, 7), (4, 9), (5, 11), (6, 13), (7, 14), (8, 14), (9, 13), (10, 11), (11, 9), (12, 7), (13, 5), (14, 3), (15, 1)]"
"[2, 7, 10]",1755016037,"[0, 0, 1]","[0, 0, 1]",1,16,8.071,3.535,3,"[(1, 2), (2, 2), (3, 4), (4, 4), (5, 6), (6, 6), (7, 7), (8, 7), (9, 7), (10, 7), (11, 5), (12, 5), (13, 3), (14, 3), (15, 1), (16, 1)]"
"[2, 7, 11]",1755016037,"[0, 0, 0]","[0, 0, 0]",0,17,8.5,3.775,3,"[(0, 1), (1, 3), (2, 5), (3, 7), (4, 9), (5, 11), (6, 13), (7, 14), (8, 14), (9, 14), (10, 14), (11, 13), (12, 11), (13, 9), (14, 7), (15, 5), (16, 3), (17, 1)]"
"[2, 7, 12]",1755016037,"[0, 0, 1]","[0, 0, 1]",1,18,9.071,4.02,3,"[(1, 2), (2, 2), (3, 4), (4, 4), (5, 6), (6, 6), (7, 7), (8, 7), (9, 7), (10, 7), (11, 7), (12, 7), (13, 5), (14, 5), (15, 3), (16, 3), (17, 1), (18, 1)]"
"[2, 8, 2]",1755016037,"[0, 1, 0]","[0, 1, 0]",2,9,5.5,2.291,3,"[(2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1)]"
"[2, 8, 3]",1755016037,"[0, 1, 0]","[0, 1, 0]",1,10,5.5,2.432,3,"[(1, 1), (2, 2), (3, 3), (4, 3), (5, 3), (6, 3), (7, 3), (8, 3), (9, 2), (10, 1)]"
"[2, 8, 4]",1755016037,"[0, 1, 0]","[0, 1, 0]",4,11,7.5,2.291,3,"[(4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1)]"
"[2, 8, 5]",1755016037,"[0, 1, 0]","[0, 1, 0]",1,12,6.5,2.693,3,"[(1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 5), (7, 5), (8, 5), (9, 4), (10, 3), (11, 2), (12, 1)]"
"[2, 8, 6]",1755016037,"[0, 1, 0]","[0, 1, 0]",2,13,7.5,2.814,3,"[(2, 1), (3, 1), (4, 2), (5, 2), (6, 3), (7, 3), (8, 3), (9, 3), (10, 2), (11, 2), (12, 1), (13, 1)]"
"[2, 8, 7]",1755016037,"[0, 1, 0]","[0, 1, 0]",1,14,7.5,3.041,3,"[(1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (8, 7), (9, 6), (10, 5), (11, 4), (12, 3), (13, 2), (14, 1)]"
"[2, 8, 8]",1755016037,"[0, 1, 0]","[0, 1, 0]",8,15,11.5,2.291,3,"[(8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1)]"
"[2, 8, 9]",1755016037,"[0, 1, 0]","[0, 1, 0]",1,16,8.5,3.452,3,"[(1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (8, 8), (9, 8), (10, 7), (11, 6), (12, 5), (13, 4), (14, 3), (15, 2), (16, 1)]"
"[2, 8, 10]",1755016037,"[0, 1, 0]","[0, 1, 0]",2,17,9.5,3.64,3,"[(2, 1), (3, 1), (4, 2), (5, 2), (6, 3), (7, 3), (8, 4), (9, 4), (10, 4), (11, 4), (12, 3), (13, 3), (14, 2), (15, 2), (16, 1), (17, 1)]"
"[2, 8, 11]",1755016037,"[0, 1, 0]","[0, 1, 0]",1,18,9.5,3.905,3,"[(1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (8, 8), (9, 8), (10, 8), (11, 8), (12, 7), (13, 6), (14, 5), (15, 4), (16, 3), (17, 2), (18, 1)]"
"[2, 8, 12]",1755016037,"[0, 1, 0]","[0, 1, 0]",4,19,11.5,3.99,3,"[(4, 1), (5, 1), (6, 1), (7, 1), (8, 2), (9, 2), (10, 2), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (16, 1), (17, 1), (18, 1), (19, 1)]"
"[2, 9, 2]",1755016037,"[0, 0, 1]","[0, 0, 1]",1,10,5.056,2.676,3,"[(1, 2), (2, 2), (3, 2), (4, 2), (5, 2), (6, 2), (7, 2), (8, 2), (9, 1), (10, 1)]"
"[2, 9, 3]",1755016037,"[0, 0, 2]","[0, 0, 2]",2,11,6.5,2.63,3,"[(2, 1), (3, 2), (4, 2), (5, 2), (6, 2), (7, 2), (8, 2), (9, 2), (10, 2), (11, 1)]"
"[2, 9, 4]",1755016037,"[0, 0, 1]","[0, 0, 1]",1,12,6.056,2.857,3,"[(1, 2), (2, 2), (3, 4), (4, 4), (5, 4), (6, 4), (7, 4), (8, 4), (9, 3), (10, 3), (11, 1), (12, 1)]"
"[2, 9, 5]",1755016037,"[0, 0, 0]","[0, 0, 0]",0,13,6.5,2.986,3,"[(0, 1), (1, 3), (2, 5), (3, 7), (4, 9), (5, 10), (6, 10), (7, 10), (8, 10), (9, 9), (10, 7), (11, 5), (12, 3), (13, 1)]"
"[2, 9, 6]",1755016037,"[0, 0, 5]","[0, 0, 5]",3,14,8.167,3.023,3,"[(3, 1), (4, 1), (5, 2), (6, 2), (7, 2), (8, 2), (9, 2), (10, 2), (11, 1), (12, 1), (13, 1), (14, 1)]"
"[2, 9, 7]",1755016037,"[0, 0, 0]","[0, 0, 0]",0,15,7.5,3.304,3,"[(0, 1), (1, 3), (2, 5), (3, 7), (4, 9), (5, 11), (6, 13), (7, 14), (8, 14), (9, 13), (10, 11), (11, 9), (12, 7), (13, 5), (14, 3), (15, 1)]"
"[2, 9, 8]",1755016037,"[0, 0, 1]","[0, 0, 1]",1,16,8.056,3.488,3,"[(1, 2), (2, 2), (3, 4), (4, 4), (5, 6), (6, 6), (7, 8), (8, 8), (9, 7), (10, 7), (11, 5), (12, 5), (13, 3), (14, 3), (15, 1), (16, 1)]"
"[2, 9, 9]",1755016037,"[0, 0, 8]","[0, 0, 8]",8,17,12.5,2.63,3,"[(8, 1), (9, 2), (10, 2), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 1)]"
"[2, 9, 10]",1755016037,"[0, 0, 1]","[0, 0, 1]",1,18,9.056,3.894,3,"[(1, 2), (2, 2), (3, 4), (4, 4), (5, 6), (6, 6), (7, 8), (8, 8), (9, 9), (10, 9), (11, 7), (12, 7), (13, 5), (14, 5), (15, 3), (16, 3), (17, 1), (18, 1)]"
"[2, 9, 11]",1755016037,"[0, 0, 0]","[0, 0, 0]",0,19,9.5,4.113,3,"[(0, 1), (1, 3), (2, 5), (3, 7), (4, 9), (5, 11), (6, 13), (7, 15), (8, 17), (9, 18), (10, 18), (11, 17), (12, 15), (13, 13), (14, 11), (15, 9), (16, 7), (17, 5), (18, 3), (19, 1)]"
"[2, 9, 12]",1755016037,"[0, 0, 5]","[0, 0, 5]",3,20,11.167,4.259,3,"[(3, 1), (4, 1), (5, 2), (6, 2), (7, 2), (8, 2), (9, 3), (10, 3), (11, 3), (12, 3), (13, 3), (14, 3), (15, 2), (16, 2), (17, 1), (18, 1), (19, 1), (20, 1)]"
"[2, 10, 2]",1755016037,"[0, 1, 0]","[0, 1, 0]",2,11,6.5,2.872,3,"[(2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1)]"
"[2, 10, 3]",1755016037,"[0, 1, 0]","[0, 1, 0]",1,12,6.5,2.986,3,"[(1, 1), (2, 2), (3, 3), (4, 3), (5, 3), (6, 3), (7, 3), (8, 3), (9, 3), (10, 3), (11, 2), (12, 1)]"
"[2, 10, 4]",1755016037,"[0, 1, 0]","[0, 1, 0]",2,13,7.5,3.041,3,"[(2, 1), (3, 1), (4, 2), (5, 2), (6, 2), (7, 2), (8, 2), (9, 2), (10, 2), (11, 2), (12, 1), (13, 1)]"
"[2, 10, 5]",1755016037,"[0, 1, 0]","[0, 1, 0]",5,14,9.5,2.872,3,"[(5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1)]"
"[2, 10, 6]",1755016037,"[0, 1, 0]","[0, 1, 0]",2,15,8.5,3.304,3,"[(2, 1), (3, 1), (4, 2), (5, 2), (6, 3), (7, 3), (8, 3), (9, 3), (10, 3), (11, 3), (12, 2), (13, 2), (14, 1), (15, 1)]"
"[2, 10, 7]",1755016037,"[0, 1, 0]","[0, 1, 0]",1,16,8.5,3.5,3,"[(1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (8, 7), (9, 7), (10, 7), (11, 6), (12, 5), (13, 4), (14, 3), (15, 2), (16, 1)]"
"[2, 10, 8]",1755016037,"[0, 1, 0]","[0, 1, 0]",2,17,9.5,3.64,3,"[(2, 1), (3, 1), (4, 2), (5, 2), (6, 3), (7, 3), (8, 4), (9, 4), (10, 4), (11, 4), (12, 3), (13, 3), (14, 2), (15, 2), (16, 1), (17, 1)]"
"[2, 10, 9]",1755016037,"[0, 1, 0]","[0, 1, 0]",1,18,9.5,3.862,3,"[(1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (8, 8), (9, 9), (10, 9), (11, 8), (12, 7), (13, 6), (14, 5), (15, 4), (16, 3), (17, 2), (18, 1)]"
"[2, 10, 10]",1755016037,"[0, 1, 0]","[0, 1, 0]",10,19,14.5,2.872,3,"[(10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1)]"
"[2, 10, 11]",1755016037,"[0, 1, 0]","[0, 1, 0]",1,20,10.5,4.272,3,"[(1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (8, 8), (9, 9), (10, 10), (11, 10), (12, 9), (13, 8), (14, 7), (15, 6), (16, 5), (17, 4), (18, 3), (19, 2), (20, 1)]"
"[2, 10, 12]",1755016037,"[0, 1, 0]","[0, 1, 0]",2,21,11.5,4.463,3,"[(2, 1), (3, 1), (4, 2), (5, 2), (6, 3), (7, 3), (8, 4), (9, 4), (10, 5), (11, 5), (12, 5), (13, 5), (14, 4), (15, 4), (16, 3), (17, 3), (18, 2), (19, 2), (20, 1), (21, 1)]"
"[2, 11, 2]",1755016037,"[0, 0, 1]","[0, 0, 1]",1,12,6.045,3.24,3,"[(1, 2), (2, 2), (3, 2), (4, 2), (5, 2), (6, 2), (7, 2), (8, 2), (9, 2), (10, 2), (11, 1), (12, 1)]"
"[2, 11, 3]",1755016037,"[0, 0, 0]","[0, 0, 0]",0,13,6.5,3.304,3,"[(0, 1), (1, 3), (2, 5), (3, 6), (4, 6), (5, 6), (6, 6), (7, 6), (8, 6), (9, 6), (10, 6), (11, 5), (12, 3), (13, 1)]"
"[2, 11, 4]",1755016037,"[0, 0, 1]","[0, 0, 1]",1,14,7.045,3.391,3,"[(1, 2), (2, 2), (3, 4), (4, 4), (5, 4), (6, 4), (7, 4), (8, 4), (9, 4), (10, 4), (11, 3), (12, 3), (13, 1), (14, 1)]"
"[2, 11, 5]",1755016037,"[0, 0, 0]","[0, 0, 0]",0,15,7.5,3.5,3,"[(0, 1), (1, 3), (2, 5), (3, 7), (4, 9), (5, 10), (6, 10), (7, 10), (8, 10), (9, 10), (10, 10), (11, 9), (12, 7), (13, 5), (14, 3), (15, 1)]"
"[2, 11, 6]",1755016037,"[0, 0, 1]","[0, 0, 1]",1,16,8.045,3.628,3,"[(1, 2), (2, 2), (3, 4), (4, 4), (5, 6), (6, 6), (7, 6), (8, 6), (9, 6), (10, 6), (11, 5), (12, 5), (13, 3), (14, 3), (15, 1), (16, 1)]"
"[2, 11, 7]",1755016037,"[0, 0, 0]","[0, 0, 0]",0,17,8.5,3.775,3,"[(0, 1), (1, 3), (2, 5), (3, 7), (4, 9), (5, 11), (6, 13), (7, 14), (8, 14), (9, 14), (10, 14), (11, 13), (12, 11), (13, 9), (14, 7), (15, 5), (16, 3), (17, 1)]"
"[2, 11, 8]",1755016037,"[0, 0, 1]","[0, 0, 1]",1,18,9.045,3.937,3,"[(1, 2), (2, 2), (3, 4), (4, 4), (5, 6), (6, 6), (7, 8), (8, 8), (9, 8), (10, 8), (11, 7), (12, 7), (13, 5), (14, 5), (15, 3), (16, 3), (17, 1), (18, 1)]"
"[2, 11, 9]",1755016037,"[0, 0, 0]","[0, 0, 0]",0,19,9.5,4.113,3,"[(0, 1), (1, 3), (2, 5), (3, 7), (4, 9), (5, 11), (6, 13), (7, 15), (8, 17), (9, 18), (10, 18), (11, 17), (12, 15), (13, 13), (14, 11), (15, 9), (16, 7), (17, 5), (18, 3), (19, 1)]"
"[2, 11, 10]",1755016037,"[0, 0, 1]","[0, 0, 1]",1,20,10.045,4.301,3,"[(1, 2), (2, 2), (3, 4), (4, 4), (5, 6), (6, 6), (7, 8), (8, 8), (9, 10), (10, 10), (11, 9), (12, 9), (13, 7), (14, 7), (15, 5), (16, 5), (17, 3), (18, 3), (19, 1), (20, 1)]"
"[2, 11, 11]",1755016037,"[0, 0, 10]","[0, 0, 10]",10,21,15.5,3.202,3,"[(10, 1), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (19, 2), (20, 2), (21, 1)]"
"[2, 11, 12]",1755016037,"[0, 0, 1]","[0, 0, 1]",1,22,11.045,4.708,3,"[(1, 2), (2, 2), (3, 4), (4, 4), (5, 6), (6, 6), (7, 8), (8, 8), (9, 10), (10, 10), (11, 11), (12, 11), (13, 9), (14, 9), (15, 7), (16, 7), (17, 5), (18, 5), (19, 3), (20, 3), (21, 1), (22, 1)]"
