periods,seeds,read_offsets,write_offsets,min,max,mean,std,diff,"(latency, count)"
"[15, 10, 9]",1755016099,"[0, 6, 2]","[0, 6, 2]",2,28,15.0,5.802,6,"[(2, 1), (3, 1), (4, 1), (5, 2), (6, 2), (7, 2), (8, 4), (9, 4), (10, 4), (11, 5), (12, 5), (13, 5), (14, 6), (15, 6), (16, 6), (17, 5), (18, 5), (19, 5), (20, 4), (21, 4), (22, 4), (23, 2), (24, 2), (25, 2), (26, 1), (27, 1), (28, 1)]"
"[15, 10, 9]",1755016100,"[0, 6, 3]","[0, 6, 3]",3,26,14.5,5.188,8,"[(3, 1), (4, 1), (5, 1), (6, 3), (7, 3), (8, 3), (9, 5), (10, 5), (11, 5), (12, 6), (13, 6), (14, 6), (15, 6), (16, 6), (17, 6), (18, 5), (19, 5), (20, 5), (21, 3), (22, 3), (23, 3), (24, 1), (25, 1), (26, 1)]"
"[15, 10, 9]",1755016101,"[0, 6, 4]","[0, 6, 4]",1,27,14.0,5.802,7,"[(1, 1), (2, 1), (3, 1), (4, 2), (5, 2), (6, 2), (7, 4), (8, 4), (9, 4), (10, 5), (11, 5), (12, 5), (13, 6), (14, 6), (15, 6), (16, 5), (17, 5), (18, 5), (19, 4), (20, 4), (21, 4), (22, 2), (23, 2), (24, 2), (25, 1), (26, 1), (27, 1)]"
"[15, 10, 9]",1755016102,"[0, 6, 5]","[0, 6, 5]",2,28,15.0,5.802,6,"[(2, 1), (3, 1), (4, 1), (5, 2), (6, 2), (7, 2), (8, 4), (9, 4), (10, 4), (11, 5), (12, 5), (13, 5), (14, 6), (15, 6), (16, 6), (17, 5), (18, 5), (19, 5), (20, 4), (21, 4), (22, 4), (23, 2), (24, 2), (25, 2), (26, 1), (27, 1), (28, 1)]"
"[15, 10, 9]",1755016103,"[0, 6, 6]","[0, 6, 6]",3,26,14.5,5.188,8,"[(3, 1), (4, 1), (5, 1), (6, 3), (7, 3), (8, 3), (9, 5), (10, 5), (11, 5), (12, 6), (13, 6), (14, 6), (15, 6), (16, 6), (17, 6), (18, 5), (19, 5), (20, 5), (21, 3), (22, 3), (23, 3), (24, 1), (25, 1), (26, 1)]"
"[15, 10, 9]",1755016104,"[0, 6, 7]","[0, 6, 7]",1,27,14.0,5.802,7,"[(1, 1), (2, 1), (3, 1), (4, 2), (5, 2), (6, 2), (7, 4), (8, 4), (9, 4), (10, 5), (11, 5), (12, 5), (13, 6), (14, 6), (15, 6), (16, 5), (17, 5), (18, 5), (19, 4), (20, 4), (21, 4), (22, 2), (23, 2), (24, 2), (25, 1), (26, 1), (27, 1)]"
"[15, 10, 9]",1755016105,"[0, 6, 8]","[0, 6, 8]",2,28,15.0,5.802,6,"[(2, 1), (3, 1), (4, 1), (5, 2), (6, 2), (7, 2), (8, 4), (9, 4), (10, 4), (11, 5), (12, 5), (13, 5), (14, 6), (15, 6), (16, 6), (17, 5), (18, 5), (19, 5), (20, 4), (21, 4), (22, 4), (23, 2), (24, 2), (25, 2), (26, 1), (27, 1), (28, 1)]"
"[15, 10, 9]",1755016106,"[0, 6, 9]","[0, 6, 9]",3,26,14.5,5.188,8,"[(3, 1), (4, 1), (5, 1), (6, 3), (7, 3), (8, 3), (9, 5), (10, 5), (11, 5), (12, 6), (13, 6), (14, 6), (15, 6), (16, 6), (17, 6), (18, 5), (19, 5), (20, 5), (21, 3), (22, 3), (23, 3), (24, 1), (25, 1), (26, 1)]"
"[15, 10, 9]",1755016107,"[0, 7, 0]","[0, 7, 0]",3,29,16.0,5.802,5,"[(3, 1), (4, 1), (5, 1), (6, 2), (7, 2), (8, 2), (9, 4), (10, 4), (11, 4), (12, 5), (13, 5), (14, 5), (15, 6), (16, 6), (17, 6), (18, 5), (19, 5), (20, 5), (21, 4), (22, 4), (23, 4), (24, 2), (25, 2), (26, 2), (27, 1), (28, 1), (29, 1)]"
"[15, 10, 9]",1755016108,"[0, 7, 1]","[0, 7, 1]",4,27,15.5,5.188,7,"[(4, 1), (5, 1), (6, 1), (7, 3), (8, 3), (9, 3), (10, 5), (11, 5), (12, 5), (13, 6), (14, 6), (15, 6), (16, 6), (17, 6), (18, 6), (19, 5), (20, 5), (21, 5), (22, 3), (23, 3), (24, 3), (25, 1), (26, 1), (27, 1)]"
"[15, 10, 9]",1755016109,"[0, 7, 2]","[0, 7, 2]",2,28,15.0,5.802,6,"[(2, 1), (3, 1), (4, 1), (5, 2), (6, 2), (7, 2), (8, 4), (9, 4), (10, 4), (11, 5), (12, 5), (13, 5), (14, 6), (15, 6), (16, 6), (17, 5), (18, 5), (19, 5), (20, 4), (21, 4), (22, 4), (23, 2), (24, 2), (25, 2), (26, 1), (27, 1), (28, 1)]"
"[15, 10, 9]",1755016110,"[0, 7, 3]","[0, 7, 3]",3,29,16.0,5.802,5,"[(3, 1), (4, 1), (5, 1), (6, 2), (7, 2), (8, 2), (9, 4), (10, 4), (11, 4), (12, 5), (13, 5), (14, 5), (15, 6), (16, 6), (17, 6), (18, 5), (19, 5), (20, 5), (21, 4), (22, 4), (23, 4), (24, 2), (25, 2), (26, 2), (27, 1), (28, 1), (29, 1)]"
"[15, 10, 9]",1755016111,"[0, 7, 4]","[0, 7, 4]",4,27,15.5,5.188,7,"[(4, 1), (5, 1), (6, 1), (7, 3), (8, 3), (9, 3), (10, 5), (11, 5), (12, 5), (13, 6), (14, 6), (15, 6), (16, 6), (17, 6), (18, 6), (19, 5), (20, 5), (21, 5), (22, 3), (23, 3), (24, 3), (25, 1), (26, 1), (27, 1)]"
"[15, 10, 9]",1755016112,"[0, 7, 5]","[0, 7, 5]",2,28,15.0,5.802,6,"[(2, 1), (3, 1), (4, 1), (5, 2), (6, 2), (7, 2), (8, 4), (9, 4), (10, 4), (11, 5), (12, 5), (13, 5), (14, 6), (15, 6), (16, 6), (17, 5), (18, 5), (19, 5), (20, 4), (21, 4), (22, 4), (23, 2), (24, 2), (25, 2), (26, 1), (27, 1), (28, 1)]"
"[15, 10, 9]",1755016113,"[0, 7, 6]","[0, 7, 6]",3,29,16.0,5.802,5,"[(3, 1), (4, 1), (5, 1), (6, 2), (7, 2), (8, 2), (9, 4), (10, 4), (11, 4), (12, 5), (13, 5), (14, 5), (15, 6), (16, 6), (17, 6), (18, 5), (19, 5), (20, 5), (21, 4), (22, 4), (23, 4), (24, 2), (25, 2), (26, 2), (27, 1), (28, 1), (29, 1)]"
"[15, 10, 9]",1755016114,"[0, 7, 7]","[0, 7, 7]",4,27,15.5,5.188,7,"[(4, 1), (5, 1), (6, 1), (7, 3), (8, 3), (9, 3), (10, 5), (11, 5), (12, 5), (13, 6), (14, 6), (15, 6), (16, 6), (17, 6), (18, 6), (19, 5), (20, 5), (21, 5), (22, 3), (23, 3), (24, 3), (25, 1), (26, 1), (27, 1)]"
"[15, 10, 9]",1755016115,"[0, 7, 8]","[0, 7, 8]",2,28,15.0,5.802,6,"[(2, 1), (3, 1), (4, 1), (5, 2), (6, 2), (7, 2), (8, 4), (9, 4), (10, 4), (11, 5), (12, 5), (13, 5), (14, 6), (15, 6), (16, 6), (17, 5), (18, 5), (19, 5), (20, 4), (21, 4), (22, 4), (23, 2), (24, 2), (25, 2), (26, 1), (27, 1), (28, 1)]"
"[15, 10, 9]",1755016116,"[0, 7, 9]","[0, 7, 9]",3,29,16.0,5.802,5,"[(3, 1), (4, 1), (5, 1), (6, 2), (7, 2), (8, 2), (9, 4), (10, 4), (11, 4), (12, 5), (13, 5), (14, 5), (15, 6), (16, 6), (17, 6), (18, 5), (19, 5), (20, 5), (21, 4), (22, 4), (23, 4), (24, 2), (25, 2), (26, 2), (27, 1), (28, 1), (29, 1)]"
"[15, 10, 9]",1755016117,"[0, 8, 0]","[0, 8, 0]",3,29,16.0,5.802,5,"[(3, 1), (4, 1), (5, 1), (6, 2), (7, 2), (8, 2), (9, 4), (10, 4), (11, 4), (12, 5), (13, 5), (14, 5), (15, 6), (16, 6), (17, 6), (18, 5), (19, 5), (20, 5), (21, 4), (22, 4), (23, 4), (24, 2), (25, 2), (26, 2), (27, 1), (28, 1), (29, 1)]"
"[15, 10, 9]",1755016118,"[0, 8, 1]","[0, 8, 1]",4,30,17.0,5.802,4,"[(4, 1), (5, 1), (6, 1), (7, 2), (8, 2), (9, 2), (10, 4), (11, 4), (12, 4), (13, 5), (14, 5), (15, 5), (16, 6), (17, 6), (18, 6), (19, 5), (20, 5), (21, 5), (22, 4), (23, 4), (24, 4), (25, 2), (26, 2), (27, 2), (28, 1), (29, 1), (30, 1)]"
"[15, 10, 9]",1755016119,"[0, 8, 2]","[0, 8, 2]",5,28,16.5,5.188,6,"[(5, 1), (6, 1), (7, 1), (8, 3), (9, 3), (10, 3), (11, 5), (12, 5), (13, 5), (14, 6), (15, 6), (16, 6), (17, 6), (18, 6), (19, 6), (20, 5), (21, 5), (22, 5), (23, 3), (24, 3), (25, 3), (26, 1), (27, 1), (28, 1)]"
"[15, 10, 9]",1755016120,"[0, 8, 3]","[0, 8, 3]",3,29,16.0,5.802,5,"[(3, 1), (4, 1), (5, 1), (6, 2), (7, 2), (8, 2), (9, 4), (10, 4), (11, 4), (12, 5), (13, 5), (14, 5), (15, 6), (16, 6), (17, 6), (18, 5), (19, 5), (20, 5), (21, 4), (22, 4), (23, 4), (24, 2), (25, 2), (26, 2), (27, 1), (28, 1), (29, 1)]"
"[15, 10, 9]",1755016121,"[0, 8, 4]","[0, 8, 4]",4,30,17.0,5.802,4,"[(4, 1), (5, 1), (6, 1), (7, 2), (8, 2), (9, 2), (10, 4), (11, 4), (12, 4), (13, 5), (14, 5), (15, 5), (16, 6), (17, 6), (18, 6), (19, 5), (20, 5), (21, 5), (22, 4), (23, 4), (24, 4), (25, 2), (26, 2), (27, 2), (28, 1), (29, 1), (30, 1)]"
"[15, 10, 9]",1755016122,"[0, 8, 5]","[0, 8, 5]",5,28,16.5,5.188,6,"[(5, 1), (6, 1), (7, 1), (8, 3), (9, 3), (10, 3), (11, 5), (12, 5), (13, 5), (14, 6), (15, 6), (16, 6), (17, 6), (18, 6), (19, 6), (20, 5), (21, 5), (22, 5), (23, 3), (24, 3), (25, 3), (26, 1), (27, 1), (28, 1)]"
"[15, 10, 9]",1755016123,"[0, 8, 6]","[0, 8, 6]",3,29,16.0,5.802,5,"[(3, 1), (4, 1), (5, 1), (6, 2), (7, 2), (8, 2), (9, 4), (10, 4), (11, 4), (12, 5), (13, 5), (14, 5), (15, 6), (16, 6), (17, 6), (18, 5), (19, 5), (20, 5), (21, 4), (22, 4), (23, 4), (24, 2), (25, 2), (26, 2), (27, 1), (28, 1), (29, 1)]"
"[15, 10, 9]",1755016124,"[0, 8, 7]","[0, 8, 7]",4,30,17.0,5.802,4,"[(4, 1), (5, 1), (6, 1), (7, 2), (8, 2), (9, 2), (10, 4), (11, 4), (12, 4), (13, 5), (14, 5), (15, 5), (16, 6), (17, 6), (18, 6), (19, 5), (20, 5), (21, 5), (22, 4), (23, 4), (24, 4), (25, 2), (26, 2), (27, 2), (28, 1), (29, 1), (30, 1)]"
"[15, 10, 9]",1755016125,"[0, 8, 8]","[0, 8, 8]",5,28,16.5,5.188,6,"[(5, 1), (6, 1), (7, 1), (8, 3), (9, 3), (10, 3), (11, 5), (12, 5), (13, 5), (14, 6), (15, 6), (16, 6), (17, 6), (18, 6), (19, 6), (20, 5), (21, 5), (22, 5), (23, 3), (24, 3), (25, 3), (26, 1), (27, 1), (28, 1)]"
"[15, 10, 9]",1755016126,"[0, 8, 9]","[0, 8, 9]",3,29,16.0,5.802,5,"[(3, 1), (4, 1), (5, 1), (6, 2), (7, 2), (8, 2), (9, 4), (10, 4), (11, 4), (12, 5), (13, 5), (14, 5), (15, 6), (16, 6), (17, 6), (18, 5), (19, 5), (20, 5), (21, 4), (22, 4), (23, 4), (24, 2), (25, 2), (26, 2), (27, 1), (28, 1), (29, 1)]"
"[15, 10, 9]",1755016127,"[0, 9, 0]","[0, 9, 0]",6,29,17.5,5.188,5,"[(6, 1), (7, 1), (8, 1), (9, 3), (10, 3), (11, 3), (12, 5), (13, 5), (14, 5), (15, 6), (16, 6), (17, 6), (18, 6), (19, 6), (20, 6), (21, 5), (22, 5), (23, 5), (24, 3), (25, 3), (26, 3), (27, 1), (28, 1), (29, 1)]"
"[15, 10, 9]",1755016128,"[0, 9, 1]","[0, 9, 1]",4,30,17.0,5.802,4,"[(4, 1), (5, 1), (6, 1), (7, 2), (8, 2), (9, 2), (10, 4), (11, 4), (12, 4), (13, 5), (14, 5), (15, 5), (16, 6), (17, 6), (18, 6), (19, 5), (20, 5), (21, 5), (22, 4), (23, 4), (24, 4), (25, 2), (26, 2), (27, 2), (28, 1), (29, 1), (30, 1)]"
"[15, 10, 9]",1755016129,"[0, 9, 2]","[0, 9, 2]",5,31,18.0,5.802,3,"[(5, 1), (6, 1), (7, 1), (8, 2), (9, 2), (10, 2), (11, 4), (12, 4), (13, 4), (14, 5), (15, 5), (16, 5), (17, 6), (18, 6), (19, 6), (20, 5), (21, 5), (22, 5), (23, 4), (24, 4), (25, 4), (26, 2), (27, 2), (28, 2), (29, 1), (30, 1), (31, 1)]"
"[15, 10, 9]",1755016130,"[0, 9, 3]","[0, 9, 3]",6,29,17.5,5.188,5,"[(6, 1), (7, 1), (8, 1), (9, 3), (10, 3), (11, 3), (12, 5), (13, 5), (14, 5), (15, 6), (16, 6), (17, 6), (18, 6), (19, 6), (20, 6), (21, 5), (22, 5), (23, 5), (24, 3), (25, 3), (26, 3), (27, 1), (28, 1), (29, 1)]"
"[15, 10, 9]",1755016131,"[0, 9, 4]","[0, 9, 4]",4,30,17.0,5.802,4,"[(4, 1), (5, 1), (6, 1), (7, 2), (8, 2), (9, 2), (10, 4), (11, 4), (12, 4), (13, 5), (14, 5), (15, 5), (16, 6), (17, 6), (18, 6), (19, 5), (20, 5), (21, 5), (22, 4), (23, 4), (24, 4), (25, 2), (26, 2), (27, 2), (28, 1), (29, 1), (30, 1)]"
"[15, 10, 9]",1755016132,"[0, 9, 5]","[0, 9, 5]",5,31,18.0,5.802,3,"[(5, 1), (6, 1), (7, 1), (8, 2), (9, 2), (10, 2), (11, 4), (12, 4), (13, 4), (14, 5), (15, 5), (16, 5), (17, 6), (18, 6), (19, 6), (20, 5), (21, 5), (22, 5), (23, 4), (24, 4), (25, 4), (26, 2), (27, 2), (28, 2), (29, 1), (30, 1), (31, 1)]"
"[15, 10, 9]",1755016133,"[0, 9, 6]","[0, 9, 6]",6,29,17.5,5.188,5,"[(6, 1), (7, 1), (8, 1), (9, 3), (10, 3), (11, 3), (12, 5), (13, 5), (14, 5), (15, 6), (16, 6), (17, 6), (18, 6), (19, 6), (20, 6), (21, 5), (22, 5), (23, 5), (24, 3), (25, 3), (26, 3), (27, 1), (28, 1), (29, 1)]"
"[15, 10, 9]",1755016134,"[0, 9, 7]","[0, 9, 7]",4,30,17.0,5.802,4,"[(4, 1), (5, 1), (6, 1), (7, 2), (8, 2), (9, 2), (10, 4), (11, 4), (12, 4), (13, 5), (14, 5), (15, 5), (16, 6), (17, 6), (18, 6), (19, 5), (20, 5), (21, 5), (22, 4), (23, 4), (24, 4), (25, 2), (26, 2), (27, 2), (28, 1), (29, 1), (30, 1)]"
"[15, 10, 9]",1755016135,"[0, 9, 8]","[0, 9, 8]",5,31,18.0,5.802,3,"[(5, 1), (6, 1), (7, 1), (8, 2), (9, 2), (10, 2), (11, 4), (12, 4), (13, 4), (14, 5), (15, 5), (16, 5), (17, 6), (18, 6), (19, 6), (20, 5), (21, 5), (22, 5), (23, 4), (24, 4), (25, 4), (26, 2), (27, 2), (28, 2), (29, 1), (30, 1), (31, 1)]"
"[15, 10, 9]",1755016136,"[0, 9, 9]","[0, 9, 9]",6,29,17.5,5.188,5,"[(6, 1), (7, 1), (8, 1), (9, 3), (10, 3), (11, 3), (12, 5), (13, 5), (14, 5), (15, 6), (16, 6), (17, 6), (18, 6), (19, 6), (20, 6), (21, 5), (22, 5), (23, 5), (24, 3), (25, 3), (26, 3), (27, 1), (28, 1), (29, 1)]"
"[15, 10, 9]",1755016137,"[0, 10, 0]","[0, 10, 0]",0,26,13.0,5.802,8,"[(0, 1), (1, 1), (2, 1), (3, 2), (4, 2), (5, 2), (6, 4), (7, 4), (8, 4), (9, 5), (10, 5), (11, 5), (12, 6), (13, 6), (14, 6), (15, 5), (16, 5), (17, 5), (18, 4), (19, 4), (20, 4), (21, 2), (22, 2), (23, 2), (24, 1), (25, 1), (26, 1)]"
"[15, 10, 9]",1755016138,"[0, 10, 1]","[0, 10, 1]",1,27,14.0,5.802,7,"[(1, 1), (2, 1), (3, 1), (4, 2), (5, 2), (6, 2), (7, 4), (8, 4), (9, 4), (10, 5), (11, 5), (12, 5), (13, 6), (14, 6), (15, 6), (16, 5), (17, 5), (18, 5), (19, 4), (20, 4), (21, 4), (22, 2), (23, 2), (24, 2), (25, 1), (26, 1), (27, 1)]"
"[15, 10, 9]",1755016139,"[0, 10, 2]","[0, 10, 2]",2,25,13.5,5.188,9,"[(2, 1), (3, 1), (4, 1), (5, 3), (6, 3), (7, 3), (8, 5), (9, 5), (10, 5), (11, 6), (12, 6), (13, 6), (14, 6), (15, 6), (16, 6), (17, 5), (18, 5), (19, 5), (20, 3), (21, 3), (22, 3), (23, 1), (24, 1), (25, 1)]"
"[15, 10, 9]",1755016140,"[0, 10, 3]","[0, 10, 3]",0,26,13.0,5.802,8,"[(0, 1), (1, 1), (2, 1), (3, 2), (4, 2), (5, 2), (6, 4), (7, 4), (8, 4), (9, 5), (10, 5), (11, 5), (12, 6), (13, 6), (14, 6), (15, 5), (16, 5), (17, 5), (18, 4), (19, 4), (20, 4), (21, 2), (22, 2), (23, 2), (24, 1), (25, 1), (26, 1)]"
"[15, 10, 9]",1755016141,"[0, 10, 4]","[0, 10, 4]",1,27,14.0,5.802,7,"[(1, 1), (2, 1), (3, 1), (4, 2), (5, 2), (6, 2), (7, 4), (8, 4), (9, 4), (10, 5), (11, 5), (12, 5), (13, 6), (14, 6), (15, 6), (16, 5), (17, 5), (18, 5), (19, 4), (20, 4), (21, 4), (22, 2), (23, 2), (24, 2), (25, 1), (26, 1), (27, 1)]"
"[15, 10, 9]",1755016142,"[0, 10, 5]","[0, 10, 5]",2,25,13.5,5.188,9,"[(2, 1), (3, 1), (4, 1), (5, 3), (6, 3), (7, 3), (8, 5), (9, 5), (10, 5), (11, 6), (12, 6), (13, 6), (14, 6), (15, 6), (16, 6), (17, 5), (18, 5), (19, 5), (20, 3), (21, 3), (22, 3), (23, 1), (24, 1), (25, 1)]"
"[15, 10, 9]",1755016143,"[0, 10, 6]","[0, 10, 6]",0,26,13.0,5.802,8,"[(0, 1), (1, 1), (2, 1), (3, 2), (4, 2), (5, 2), (6, 4), (7, 4), (8, 4), (9, 5), (10, 5), (11, 5), (12, 6), (13, 6), (14, 6), (15, 5), (16, 5), (17, 5), (18, 4), (19, 4), (20, 4), (21, 2), (22, 2), (23, 2), (24, 1), (25, 1), (26, 1)]"
"[15, 10, 9]",1755016144,"[0, 10, 7]","[0, 10, 7]",1,27,14.0,5.802,7,"[(1, 1), (2, 1), (3, 1), (4, 2), (5, 2), (6, 2), (7, 4), (8, 4), (9, 4), (10, 5), (11, 5), (12, 5), (13, 6), (14, 6), (15, 6), (16, 5), (17, 5), (18, 5), (19, 4), (20, 4), (21, 4), (22, 2), (23, 2), (24, 2), (25, 1), (26, 1), (27, 1)]"
"[15, 10, 9]",1755016145,"[0, 10, 8]","[0, 10, 8]",2,25,13.5,5.188,9,"[(2, 1), (3, 1), (4, 1), (5, 3), (6, 3), (7, 3), (8, 5), (9, 5), (10, 5), (11, 6), (12, 6), (13, 6), (14, 6), (15, 6), (16, 6), (17, 5), (18, 5), (19, 5), (20, 3), (21, 3), (22, 3), (23, 1), (24, 1), (25, 1)]"
"[15, 10, 9]",1755016146,"[0, 10, 9]","[0, 10, 9]",0,26,13.0,5.802,8,"[(0, 1), (1, 1), (2, 1), (3, 2), (4, 2), (5, 2), (6, 4), (7, 4), (8, 4), (9, 5), (10, 5), (11, 5), (12, 6), (13, 6), (14, 6), (15, 5), (16, 5), (17, 5), (18, 4), (19, 4), (20, 4), (21, 2), (22, 2), (23, 2), (24, 1), (25, 1), (26, 1)]"
