periods,seeds,read_offsets,write_offsets,min,max,mean,std,diff,"(latency, count)"
"[4, 12, 6]",1755016050,"[0, 1, 6]","[0, 1, 6]",6,17,11.5,3.452,5,"[(6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1)]"
"[4, 12, 6]",1755016051,"[0, 2, 0]","[0, 2, 0]",6,17,11.5,3.452,5,"[(6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1)]"
"[4, 12, 6]",1755016052,"[0, 2, 1]","[0, 2, 1]",7,18,12.5,3.452,4,"[(7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1)]"
"[4, 12, 6]",1755016053,"[0, 2, 2]","[0, 2, 2]",2,13,7.5,3.452,9,"[(2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1)]"
"[4, 12, 6]",1755016054,"[0, 2, 3]","[0, 2, 3]",3,14,8.5,3.452,8,"[(3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1)]"
"[4, 12, 6]",1755016055,"[0, 2, 4]","[0, 2, 4]",4,15,9.5,3.452,7,"[(4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1)]"
"[4, 12, 6]",1755016056,"[0, 2, 5]","[0, 2, 5]",5,16,10.5,3.452,6,"[(5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1)]"
"[4, 12, 6]",1755016057,"[0, 2, 6]","[0, 2, 6]",6,17,11.5,3.452,5,"[(6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1)]"
"[4, 12, 6]",1755016058,"[0, 3, 0]","[0, 3, 0]",6,17,11.5,3.452,5,"[(6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1)]"
"[4, 12, 6]",1755016059,"[0, 3, 1]","[0, 3, 1]",7,18,12.5,3.452,4,"[(7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1)]"
"[4, 12, 6]",1755016060,"[0, 3, 2]","[0, 3, 2]",8,19,13.5,3.452,3,"[(8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1)]"
"[4, 12, 6]",1755016061,"[0, 3, 3]","[0, 3, 3]",3,14,8.5,3.452,8,"[(3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1)]"
"[4, 12, 6]",1755016062,"[0, 3, 4]","[0, 3, 4]",4,15,9.5,3.452,7,"[(4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1)]"
"[4, 12, 6]",1755016063,"[0, 3, 5]","[0, 3, 5]",5,16,10.5,3.452,6,"[(5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1)]"
"[4, 12, 6]",1755016064,"[0, 3, 6]","[0, 3, 6]",6,17,11.5,3.452,5,"[(6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1)]"
"[4, 12, 6]",1755016065,"[0, 4, 0]","[0, 4, 0]",2,13,7.5,3.452,9,"[(2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1)]"
"[4, 12, 6]",1755016066,"[0, 4, 1]","[0, 4, 1]",3,14,8.5,3.452,8,"[(3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1)]"
"[4, 12, 6]",1755016067,"[0, 4, 2]","[0, 4, 2]",4,15,9.5,3.452,7,"[(4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1)]"
"[4, 12, 6]",1755016068,"[0, 4, 3]","[0, 4, 3]",5,16,10.5,3.452,6,"[(5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1)]"
"[4, 12, 6]",1755016069,"[0, 4, 4]","[0, 4, 4]",0,11,5.5,3.452,11,"[(0, 1), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1)]"
"[4, 12, 6]",1755016070,"[0, 4, 5]","[0, 4, 5]",1,12,6.5,3.452,10,"[(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1)]"
"[4, 12, 6]",1755016071,"[0, 4, 6]","[0, 4, 6]",2,13,7.5,3.452,9,"[(2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1)]"
"[4, 12, 6]",1755016072,"[0, 5, 0]","[0, 5, 0]",2,13,7.5,3.452,9,"[(2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1)]"
"[4, 12, 6]",1755016073,"[0, 5, 1]","[0, 5, 1]",3,14,8.5,3.452,8,"[(3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1)]"
"[4, 12, 6]",1755016074,"[0, 5, 2]","[0, 5, 2]",4,15,9.5,3.452,7,"[(4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1)]"
"[4, 12, 6]",1755016075,"[0, 5, 3]","[0, 5, 3]",5,16,10.5,3.452,6,"[(5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1)]"
"[4, 12, 6]",1755016076,"[0, 5, 4]","[0, 5, 4]",6,17,11.5,3.452,5,"[(6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1)]"
"[4, 12, 6]",1755016077,"[0, 5, 5]","[0, 5, 5]",1,12,6.5,3.452,10,"[(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1)]"
"[4, 12, 6]",1755016078,"[0, 5, 6]","[0, 5, 6]",2,13,7.5,3.452,9,"[(2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1)]"
"[4, 12, 6]",1755016079,"[0, 6, 0]","[0, 6, 0]",2,13,7.5,3.452,9,"[(2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1)]"
"[4, 12, 6]",1755016080,"[0, 6, 1]","[0, 6, 1]",3,14,8.5,3.452,8,"[(3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1)]"
"[4, 12, 6]",1755016081,"[0, 6, 2]","[0, 6, 2]",4,15,9.5,3.452,7,"[(4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1)]"
"[4, 12, 6]",1755016082,"[0, 6, 3]","[0, 6, 3]",5,16,10.5,3.452,6,"[(5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1)]"
"[4, 12, 6]",1755016083,"[0, 6, 4]","[0, 6, 4]",6,17,11.5,3.452,5,"[(6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1)]"
"[4, 12, 6]",1755016084,"[0, 6, 5]","[0, 6, 5]",7,18,12.5,3.452,4,"[(7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1)]"
"[4, 12, 6]",1755016085,"[0, 6, 6]","[0, 6, 6]",2,13,7.5,3.452,9,"[(2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1)]"
"[4, 12, 6]",1755016086,"[0, 7, 0]","[0, 7, 0]",8,19,13.5,3.452,3,"[(8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1)]"
"[4, 12, 6]",1755016087,"[0, 7, 1]","[0, 7, 1]",3,14,8.5,3.452,8,"[(3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1)]"
"[4, 12, 6]",1755016088,"[0, 7, 2]","[0, 7, 2]",4,15,9.5,3.452,7,"[(4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1)]"
"[4, 12, 6]",1755016089,"[0, 7, 3]","[0, 7, 3]",5,16,10.5,3.452,6,"[(5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1)]"
"[4, 12, 6]",1755016090,"[0, 7, 4]","[0, 7, 4]",6,17,11.5,3.452,5,"[(6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1)]"
"[4, 12, 6]",1755016091,"[0, 7, 5]","[0, 7, 5]",7,18,12.5,3.452,4,"[(7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1)]"
"[4, 12, 6]",1755016092,"[0, 7, 6]","[0, 7, 6]",8,19,13.5,3.452,3,"[(8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1)]"
"[4, 12, 6]",1755016093,"[0, 8, 0]","[0, 8, 0]",4,15,9.5,3.452,7,"[(4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1)]"
"[4, 12, 6]",1755016094,"[0, 8, 1]","[0, 8, 1]",5,16,10.5,3.452,6,"[(5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1)]"
"[4, 12, 6]",1755016095,"[0, 8, 2]","[0, 8, 2]",0,11,5.5,3.452,11,"[(0, 1), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1)]"
"[4, 12, 6]",1755016096,"[0, 8, 3]","[0, 8, 3]",1,12,6.5,3.452,10,"[(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1)]"
"[4, 12, 6]",1755016097,"[0, 8, 4]","[0, 8, 4]",2,13,7.5,3.452,9,"[(2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1)]"
"[4, 12, 6]",1755016098,"[0, 8, 5]","[0, 8, 5]",3,14,8.5,3.452,8,"[(3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1)]"
"[4, 12, 6]",1755016099,"[0, 8, 6]","[0, 8, 6]",4,15,9.5,3.452,7,"[(4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1)]"
"[4, 12, 6]",1755016100,"[0, 9, 0]","[0, 9, 0]",4,15,9.5,3.452,7,"[(4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1)]"
"[4, 12, 6]",1755016101,"[0, 9, 1]","[0, 9, 1]",5,16,10.5,3.452,6,"[(5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1)]"
"[4, 12, 6]",1755016102,"[0, 9, 2]","[0, 9, 2]",6,17,11.5,3.452,5,"[(6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1)]"
"[4, 12, 6]",1755016103,"[0, 9, 3]","[0, 9, 3]",1,12,6.5,3.452,10,"[(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1)]"
"[4, 12, 6]",1755016104,"[0, 9, 4]","[0, 9, 4]",2,13,7.5,3.452,9,"[(2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1)]"
"[4, 12, 6]",1755016105,"[0, 9, 5]","[0, 9, 5]",3,14,8.5,3.452,8,"[(3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1)]"
"[4, 12, 6]",1755016106,"[0, 9, 6]","[0, 9, 6]",4,15,9.5,3.452,7,"[(4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1)]"
"[4, 12, 6]",1755016107,"[0, 10, 0]","[0, 10, 0]",4,15,9.5,3.452,7,"[(4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1)]"
"[4, 12, 6]",1755016108,"[0, 10, 1]","[0, 10, 1]",5,16,10.5,3.452,6,"[(5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1)]"
"[4, 12, 6]",1755016109,"[0, 10, 2]","[0, 10, 2]",6,17,11.5,3.452,5,"[(6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1)]"
"[4, 12, 6]",1755016110,"[0, 10, 3]","[0, 10, 3]",7,18,12.5,3.452,4,"[(7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1)]"
"[4, 12, 6]",1755016111,"[0, 10, 4]","[0, 10, 4]",2,13,7.5,3.452,9,"[(2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1)]"
"[4, 12, 6]",1755016112,"[0, 10, 5]","[0, 10, 5]",3,14,8.5,3.452,8,"[(3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1)]"
"[4, 12, 6]",1755016113,"[0, 10, 6]","[0, 10, 6]",4,15,9.5,3.452,7,"[(4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1)]"
"[4, 12, 6]",1755016114,"[0, 11, 0]","[0, 11, 0]",4,15,9.5,3.452,7,"[(4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1)]"
"[4, 12, 6]",1755016115,"[0, 11, 1]","[0, 11, 1]",5,16,10.5,3.452,6,"[(5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1)]"
"[4, 12, 6]",1755016116,"[0, 11, 2]","[0, 11, 2]",6,17,11.5,3.452,5,"[(6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1)]"
"[4, 12, 6]",1755016117,"[0, 11, 3]","[0, 11, 3]",7,18,12.5,3.452,4,"[(7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1)]"
"[4, 12, 6]",1755016118,"[0, 11, 4]","[0, 11, 4]",8,19,13.5,3.452,3,"[(8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1)]"
"[4, 12, 6]",1755016119,"[0, 11, 5]","[0, 11, 5]",3,14,8.5,3.452,8,"[(3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1)]"
"[4, 12, 6]",1755016120,"[0, 11, 6]","[0, 11, 6]",4,15,9.5,3.452,7,"[(4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1)]"
"[4, 12, 6]",1755016121,"[0, 12, 0]","[0, 12, 0]",0,11,5.5,3.452,11,"[(0, 1), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1)]"
"[4, 12, 6]",1755016122,"[0, 12, 1]","[0, 12, 1]",1,12,6.5,3.452,10,"[(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1)]"
"[4, 12, 6]",1755016123,"[0, 12, 2]","[0, 12, 2]",2,13,7.5,3.452,9,"[(2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1)]"
"[4, 12, 6]",1755016124,"[0, 12, 3]","[0, 12, 3]",3,14,8.5,3.452,8,"[(3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1)]"
"[4, 12, 6]",1755016125,"[0, 12, 4]","[0, 12, 4]",4,15,9.5,3.452,7,"[(4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1)]"
"[4, 12, 6]",1755016126,"[0, 12, 5]","[0, 12, 5]",5,16,10.5,3.452,6,"[(5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1)]"
"[4, 12, 6]",1755016127,"[0, 12, 6]","[0, 12, 6]",0,11,5.5,3.452,11,"[(0, 1), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1)]"
