periods,seeds,read_offsets,write_offsets,min,max,mean,std,diff,"(latency, count)"
"[12, 8, 9]",1755016213,"[2, 3, 5]","[2, 3, 5]",3,23,13.0,4.491,6,"[(3, 1), (4, 1), (5, 1), (6, 3), (7, 3), (8, 3), (9, 5), (10, 5), (11, 5), (12, 6), (13, 6), (14, 6), (15, 5), (16, 5), (17, 5), (18, 3), (19, 3), (20, 3), (21, 1), (22, 1), (23, 1)]"
"[12, 8, 9]",1755016214,"[2, 3, 6]","[2, 3, 6]",1,24,12.5,5.188,5,"[(1, 1), (2, 1), (3, 1), (4, 2), (5, 2), (6, 2), (7, 4), (8, 4), (9, 4), (10, 5), (11, 5), (12, 5), (13, 5), (14, 5), (15, 5), (16, 4), (17, 4), (18, 4), (19, 2), (20, 2), (21, 2), (22, 1), (23, 1), (24, 1)]"
"[12, 8, 9]",1755016215,"[2, 3, 7]","[2, 3, 7]",2,22,12.0,4.491,7,"[(2, 1), (3, 1), (4, 1), (5, 3), (6, 3), (7, 3), (8, 5), (9, 5), (10, 5), (11, 6), (12, 6), (13, 6), (14, 5), (15, 5), (16, 5), (17, 3), (18, 3), (19, 3), (20, 1), (21, 1), (22, 1)]"
"[12, 8, 9]",1755016216,"[2, 3, 8]","[2, 3, 8]",3,23,13.0,4.491,6,"[(3, 1), (4, 1), (5, 1), (6, 3), (7, 3), (8, 3), (9, 5), (10, 5), (11, 5), (12, 6), (13, 6), (14, 6), (15, 5), (16, 5), (17, 5), (18, 3), (19, 3), (20, 3), (21, 1), (22, 1), (23, 1)]"
"[12, 8, 9]",1755016217,"[2, 4, 0]","[2, 4, 0]",4,24,14.0,4.491,5,"[(4, 1), (5, 1), (6, 1), (7, 3), (8, 3), (9, 3), (10, 5), (11, 5), (12, 5), (13, 6), (14, 6), (15, 6), (16, 5), (17, 5), (18, 5), (19, 3), (20, 3), (21, 3), (22, 1), (23, 1), (24, 1)]"
"[12, 8, 9]",1755016218,"[2, 4, 1]","[2, 4, 1]",2,25,13.5,5.188,4,"[(2, 1), (3, 1), (4, 1), (5, 2), (6, 2), (7, 2), (8, 4), (9, 4), (10, 4), (11, 5), (12, 5), (13, 5), (14, 5), (15, 5), (16, 5), (17, 4), (18, 4), (19, 4), (20, 2), (21, 2), (22, 2), (23, 1), (24, 1), (25, 1)]"
"[12, 8, 9]",1755016219,"[2, 4, 2]","[2, 4, 2]",3,23,13.0,4.491,6,"[(3, 1), (4, 1), (5, 1), (6, 3), (7, 3), (8, 3), (9, 5), (10, 5), (11, 5), (12, 6), (13, 6), (14, 6), (15, 5), (16, 5), (17, 5), (18, 3), (19, 3), (20, 3), (21, 1), (22, 1), (23, 1)]"
"[12, 8, 9]",1755016220,"[2, 4, 3]","[2, 4, 3]",4,24,14.0,4.491,5,"[(4, 1), (5, 1), (6, 1), (7, 3), (8, 3), (9, 3), (10, 5), (11, 5), (12, 5), (13, 6), (14, 6), (15, 6), (16, 5), (17, 5), (18, 5), (19, 3), (20, 3), (21, 3), (22, 1), (23, 1), (24, 1)]"
"[12, 8, 9]",1755016221,"[2, 4, 4]","[2, 4, 4]",2,25,13.5,5.188,4,"[(2, 1), (3, 1), (4, 1), (5, 2), (6, 2), (7, 2), (8, 4), (9, 4), (10, 4), (11, 5), (12, 5), (13, 5), (14, 5), (15, 5), (16, 5), (17, 4), (18, 4), (19, 4), (20, 2), (21, 2), (22, 2), (23, 1), (24, 1), (25, 1)]"
"[12, 8, 9]",1755016222,"[2, 4, 5]","[2, 4, 5]",3,23,13.0,4.491,6,"[(3, 1), (4, 1), (5, 1), (6, 3), (7, 3), (8, 3), (9, 5), (10, 5), (11, 5), (12, 6), (13, 6), (14, 6), (15, 5), (16, 5), (17, 5), (18, 3), (19, 3), (20, 3), (21, 1), (22, 1), (23, 1)]"
"[12, 8, 9]",1755016223,"[2, 4, 6]","[2, 4, 6]",4,24,14.0,4.491,5,"[(4, 1), (5, 1), (6, 1), (7, 3), (8, 3), (9, 3), (10, 5), (11, 5), (12, 5), (13, 6), (14, 6), (15, 6), (16, 5), (17, 5), (18, 5), (19, 3), (20, 3), (21, 3), (22, 1), (23, 1), (24, 1)]"
"[12, 8, 9]",1755016224,"[2, 4, 7]","[2, 4, 7]",2,25,13.5,5.188,4,"[(2, 1), (3, 1), (4, 1), (5, 2), (6, 2), (7, 2), (8, 4), (9, 4), (10, 4), (11, 5), (12, 5), (13, 5), (14, 5), (15, 5), (16, 5), (17, 4), (18, 4), (19, 4), (20, 2), (21, 2), (22, 2), (23, 1), (24, 1), (25, 1)]"
"[12, 8, 9]",1755016225,"[2, 4, 8]","[2, 4, 8]",3,23,13.0,4.491,6,"[(3, 1), (4, 1), (5, 1), (6, 3), (7, 3), (8, 3), (9, 5), (10, 5), (11, 5), (12, 6), (13, 6), (14, 6), (15, 5), (16, 5), (17, 5), (18, 3), (19, 3), (20, 3), (21, 1), (22, 1), (23, 1)]"
"[12, 8, 9]",1755016226,"[2, 5, 0]","[2, 5, 0]",4,24,14.0,4.491,5,"[(4, 1), (5, 1), (6, 1), (7, 3), (8, 3), (9, 3), (10, 5), (11, 5), (12, 5), (13, 6), (14, 6), (15, 6), (16, 5), (17, 5), (18, 5), (19, 3), (20, 3), (21, 3), (22, 1), (23, 1), (24, 1)]"
"[12, 8, 9]",1755016227,"[2, 5, 1]","[2, 5, 1]",5,25,15.0,4.491,4,"[(5, 1), (6, 1), (7, 1), (8, 3), (9, 3), (10, 3), (11, 5), (12, 5), (13, 5), (14, 6), (15, 6), (16, 6), (17, 5), (18, 5), (19, 5), (20, 3), (21, 3), (22, 3), (23, 1), (24, 1), (25, 1)]"
"[12, 8, 9]",1755016228,"[2, 5, 2]","[2, 5, 2]",3,26,14.5,5.188,3,"[(3, 1), (4, 1), (5, 1), (6, 2), (7, 2), (8, 2), (9, 4), (10, 4), (11, 4), (12, 5), (13, 5), (14, 5), (15, 5), (16, 5), (17, 5), (18, 4), (19, 4), (20, 4), (21, 2), (22, 2), (23, 2), (24, 1), (25, 1), (26, 1)]"
"[12, 8, 9]",1755016229,"[2, 5, 3]","[2, 5, 3]",4,24,14.0,4.491,5,"[(4, 1), (5, 1), (6, 1), (7, 3), (8, 3), (9, 3), (10, 5), (11, 5), (12, 5), (13, 6), (14, 6), (15, 6), (16, 5), (17, 5), (18, 5), (19, 3), (20, 3), (21, 3), (22, 1), (23, 1), (24, 1)]"
"[12, 8, 9]",1755016230,"[2, 5, 4]","[2, 5, 4]",5,25,15.0,4.491,4,"[(5, 1), (6, 1), (7, 1), (8, 3), (9, 3), (10, 3), (11, 5), (12, 5), (13, 5), (14, 6), (15, 6), (16, 6), (17, 5), (18, 5), (19, 5), (20, 3), (21, 3), (22, 3), (23, 1), (24, 1), (25, 1)]"
"[12, 8, 9]",1755016231,"[2, 5, 5]","[2, 5, 5]",3,26,14.5,5.188,3,"[(3, 1), (4, 1), (5, 1), (6, 2), (7, 2), (8, 2), (9, 4), (10, 4), (11, 4), (12, 5), (13, 5), (14, 5), (15, 5), (16, 5), (17, 5), (18, 4), (19, 4), (20, 4), (21, 2), (22, 2), (23, 2), (24, 1), (25, 1), (26, 1)]"
"[12, 8, 9]",1755016232,"[2, 5, 6]","[2, 5, 6]",4,24,14.0,4.491,5,"[(4, 1), (5, 1), (6, 1), (7, 3), (8, 3), (9, 3), (10, 5), (11, 5), (12, 5), (13, 6), (14, 6), (15, 6), (16, 5), (17, 5), (18, 5), (19, 3), (20, 3), (21, 3), (22, 1), (23, 1), (24, 1)]"
"[12, 8, 9]",1755016233,"[2, 5, 7]","[2, 5, 7]",5,25,15.0,4.491,4,"[(5, 1), (6, 1), (7, 1), (8, 3), (9, 3), (10, 3), (11, 5), (12, 5), (13, 5), (14, 6), (15, 6), (16, 6), (17, 5), (18, 5), (19, 5), (20, 3), (21, 3), (22, 3), (23, 1), (24, 1), (25, 1)]"
"[12, 8, 9]",1755016234,"[2, 5, 8]","[2, 5, 8]",3,26,14.5,5.188,3,"[(3, 1), (4, 1), (5, 1), (6, 2), (7, 2), (8, 2), (9, 4), (10, 4), (11, 4), (12, 5), (13, 5), (14, 5), (15, 5), (16, 5), (17, 5), (18, 4), (19, 4), (20, 4), (21, 2), (22, 2), (23, 2), (24, 1), (25, 1), (26, 1)]"
"[12, 8, 9]",1755016235,"[2, 6, 0]","[2, 6, 0]",1,21,11.0,4.491,8,"[(1, 1), (2, 1), (3, 1), (4, 3), (5, 3), (6, 3), (7, 5), (8, 5), (9, 5), (10, 6), (11, 6), (12, 6), (13, 5), (14, 5), (15, 5), (16, 3), (17, 3), (18, 3), (19, 1), (20, 1), (21, 1)]"
"[12, 8, 9]",1755016236,"[2, 6, 1]","[2, 6, 1]",2,22,12.0,4.491,7,"[(2, 1), (3, 1), (4, 1), (5, 3), (6, 3), (7, 3), (8, 5), (9, 5), (10, 5), (11, 6), (12, 6), (13, 6), (14, 5), (15, 5), (16, 5), (17, 3), (18, 3), (19, 3), (20, 1), (21, 1), (22, 1)]"
"[12, 8, 9]",1755016237,"[2, 6, 2]","[2, 6, 2]",0,23,11.5,5.188,6,"[(0, 1), (1, 1), (2, 1), (3, 2), (4, 2), (5, 2), (6, 4), (7, 4), (8, 4), (9, 5), (10, 5), (11, 5), (12, 5), (13, 5), (14, 5), (15, 4), (16, 4), (17, 4), (18, 2), (19, 2), (20, 2), (21, 1), (22, 1), (23, 1)]"
"[12, 8, 9]",1755016238,"[2, 6, 3]","[2, 6, 3]",1,21,11.0,4.491,8,"[(1, 1), (2, 1), (3, 1), (4, 3), (5, 3), (6, 3), (7, 5), (8, 5), (9, 5), (10, 6), (11, 6), (12, 6), (13, 5), (14, 5), (15, 5), (16, 3), (17, 3), (18, 3), (19, 1), (20, 1), (21, 1)]"
"[12, 8, 9]",1755016239,"[2, 6, 4]","[2, 6, 4]",2,22,12.0,4.491,7,"[(2, 1), (3, 1), (4, 1), (5, 3), (6, 3), (7, 3), (8, 5), (9, 5), (10, 5), (11, 6), (12, 6), (13, 6), (14, 5), (15, 5), (16, 5), (17, 3), (18, 3), (19, 3), (20, 1), (21, 1), (22, 1)]"
"[12, 8, 9]",1755016240,"[2, 6, 5]","[2, 6, 5]",0,23,11.5,5.188,6,"[(0, 1), (1, 1), (2, 1), (3, 2), (4, 2), (5, 2), (6, 4), (7, 4), (8, 4), (9, 5), (10, 5), (11, 5), (12, 5), (13, 5), (14, 5), (15, 4), (16, 4), (17, 4), (18, 2), (19, 2), (20, 2), (21, 1), (22, 1), (23, 1)]"
"[12, 8, 9]",1755016241,"[2, 6, 6]","[2, 6, 6]",1,21,11.0,4.491,8,"[(1, 1), (2, 1), (3, 1), (4, 3), (5, 3), (6, 3), (7, 5), (8, 5), (9, 5), (10, 6), (11, 6), (12, 6), (13, 5), (14, 5), (15, 5), (16, 3), (17, 3), (18, 3), (19, 1), (20, 1), (21, 1)]"
"[12, 8, 9]",1755016242,"[2, 6, 7]","[2, 6, 7]",2,22,12.0,4.491,7,"[(2, 1), (3, 1), (4, 1), (5, 3), (6, 3), (7, 3), (8, 5), (9, 5), (10, 5), (11, 6), (12, 6), (13, 6), (14, 5), (15, 5), (16, 5), (17, 3), (18, 3), (19, 3), (20, 1), (21, 1), (22, 1)]"
"[12, 8, 9]",1755016243,"[2, 6, 8]","[2, 6, 8]",0,23,11.5,5.188,6,"[(0, 1), (1, 1), (2, 1), (3, 2), (4, 2), (5, 2), (6, 4), (7, 4), (8, 4), (9, 5), (10, 5), (11, 5), (12, 5), (13, 5), (14, 5), (15, 4), (16, 4), (17, 4), (18, 2), (19, 2), (20, 2), (21, 1), (22, 1), (23, 1)]"
"[12, 8, 9]",1755016244,"[2, 7, 0]","[2, 7, 0]",1,24,12.5,5.188,5,"[(1, 1), (2, 1), (3, 1), (4, 2), (5, 2), (6, 2), (7, 4), (8, 4), (9, 4), (10, 5), (11, 5), (12, 5), (13, 5), (14, 5), (15, 5), (16, 4), (17, 4), (18, 4), (19, 2), (20, 2), (21, 2), (22, 1), (23, 1), (24, 1)]"
"[12, 8, 9]",1755016245,"[2, 7, 1]","[2, 7, 1]",2,22,12.0,4.491,7,"[(2, 1), (3, 1), (4, 1), (5, 3), (6, 3), (7, 3), (8, 5), (9, 5), (10, 5), (11, 6), (12, 6), (13, 6), (14, 5), (15, 5), (16, 5), (17, 3), (18, 3), (19, 3), (20, 1), (21, 1), (22, 1)]"
"[12, 8, 9]",1755016246,"[2, 7, 2]","[2, 7, 2]",3,23,13.0,4.491,6,"[(3, 1), (4, 1), (5, 1), (6, 3), (7, 3), (8, 3), (9, 5), (10, 5), (11, 5), (12, 6), (13, 6), (14, 6), (15, 5), (16, 5), (17, 5), (18, 3), (19, 3), (20, 3), (21, 1), (22, 1), (23, 1)]"
"[12, 8, 9]",1755016247,"[2, 7, 3]","[2, 7, 3]",1,24,12.5,5.188,5,"[(1, 1), (2, 1), (3, 1), (4, 2), (5, 2), (6, 2), (7, 4), (8, 4), (9, 4), (10, 5), (11, 5), (12, 5), (13, 5), (14, 5), (15, 5), (16, 4), (17, 4), (18, 4), (19, 2), (20, 2), (21, 2), (22, 1), (23, 1), (24, 1)]"
"[12, 8, 9]",1755016248,"[2, 7, 4]","[2, 7, 4]",2,22,12.0,4.491,7,"[(2, 1), (3, 1), (4, 1), (5, 3), (6, 3), (7, 3), (8, 5), (9, 5), (10, 5), (11, 6), (12, 6), (13, 6), (14, 5), (15, 5), (16, 5), (17, 3), (18, 3), (19, 3), (20, 1), (21, 1), (22, 1)]"
"[12, 8, 9]",1755016249,"[2, 7, 5]","[2, 7, 5]",3,23,13.0,4.491,6,"[(3, 1), (4, 1), (5, 1), (6, 3), (7, 3), (8, 3), (9, 5), (10, 5), (11, 5), (12, 6), (13, 6), (14, 6), (15, 5), (16, 5), (17, 5), (18, 3), (19, 3), (20, 3), (21, 1), (22, 1), (23, 1)]"
"[12, 8, 9]",1755016250,"[2, 7, 6]","[2, 7, 6]",1,24,12.5,5.188,5,"[(1, 1), (2, 1), (3, 1), (4, 2), (5, 2), (6, 2), (7, 4), (8, 4), (9, 4), (10, 5), (11, 5), (12, 5), (13, 5), (14, 5), (15, 5), (16, 4), (17, 4), (18, 4), (19, 2), (20, 2), (21, 2), (22, 1), (23, 1), (24, 1)]"
"[12, 8, 9]",1755016251,"[2, 7, 7]","[2, 7, 7]",2,22,12.0,4.491,7,"[(2, 1), (3, 1), (4, 1), (5, 3), (6, 3), (7, 3), (8, 5), (9, 5), (10, 5), (11, 6), (12, 6), (13, 6), (14, 5), (15, 5), (16, 5), (17, 3), (18, 3), (19, 3), (20, 1), (21, 1), (22, 1)]"
"[12, 8, 9]",1755016252,"[2, 7, 8]","[2, 7, 8]",3,23,13.0,4.491,6,"[(3, 1), (4, 1), (5, 1), (6, 3), (7, 3), (8, 3), (9, 5), (10, 5), (11, 5), (12, 6), (13, 6), (14, 6), (15, 5), (16, 5), (17, 5), (18, 3), (19, 3), (20, 3), (21, 1), (22, 1), (23, 1)]"
"[12, 8, 9]",1755016253,"[3, 0, 0]","[3, 0, 0]",3,23,13.0,4.491,6,"[(3, 1), (4, 1), (5, 1), (6, 3), (7, 3), (8, 3), (9, 5), (10, 5), (11, 5), (12, 6), (13, 6), (14, 6), (15, 5), (16, 5), (17, 5), (18, 3), (19, 3), (20, 3), (21, 1), (22, 1), (23, 1)]"
"[12, 8, 9]",1755016254,"[3, 0, 1]","[3, 0, 1]",1,24,12.5,5.188,5,"[(1, 1), (2, 1), (3, 1), (4, 2), (5, 2), (6, 2), (7, 4), (8, 4), (9, 4), (10, 5), (11, 5), (12, 5), (13, 5), (14, 5), (15, 5), (16, 4), (17, 4), (18, 4), (19, 2), (20, 2), (21, 2), (22, 1), (23, 1), (24, 1)]"
"[12, 8, 9]",1755016255,"[3, 0, 2]","[3, 0, 2]",2,22,12.0,4.491,7,"[(2, 1), (3, 1), (4, 1), (5, 3), (6, 3), (7, 3), (8, 5), (9, 5), (10, 5), (11, 6), (12, 6), (13, 6), (14, 5), (15, 5), (16, 5), (17, 3), (18, 3), (19, 3), (20, 1), (21, 1), (22, 1)]"
"[12, 8, 9]",1755016256,"[3, 0, 3]","[3, 0, 3]",3,23,13.0,4.491,6,"[(3, 1), (4, 1), (5, 1), (6, 3), (7, 3), (8, 3), (9, 5), (10, 5), (11, 5), (12, 6), (13, 6), (14, 6), (15, 5), (16, 5), (17, 5), (18, 3), (19, 3), (20, 3), (21, 1), (22, 1), (23, 1)]"
"[12, 8, 9]",1755016257,"[3, 0, 4]","[3, 0, 4]",1,24,12.5,5.188,5,"[(1, 1), (2, 1), (3, 1), (4, 2), (5, 2), (6, 2), (7, 4), (8, 4), (9, 4), (10, 5), (11, 5), (12, 5), (13, 5), (14, 5), (15, 5), (16, 4), (17, 4), (18, 4), (19, 2), (20, 2), (21, 2), (22, 1), (23, 1), (24, 1)]"
"[12, 8, 9]",1755016258,"[3, 0, 5]","[3, 0, 5]",2,22,12.0,4.491,7,"[(2, 1), (3, 1), (4, 1), (5, 3), (6, 3), (7, 3), (8, 5), (9, 5), (10, 5), (11, 6), (12, 6), (13, 6), (14, 5), (15, 5), (16, 5), (17, 3), (18, 3), (19, 3), (20, 1), (21, 1), (22, 1)]"
"[12, 8, 9]",1755016259,"[3, 0, 6]","[3, 0, 6]",3,23,13.0,4.491,6,"[(3, 1), (4, 1), (5, 1), (6, 3), (7, 3), (8, 3), (9, 5), (10, 5), (11, 5), (12, 6), (13, 6), (14, 6), (15, 5), (16, 5), (17, 5), (18, 3), (19, 3), (20, 3), (21, 1), (22, 1), (23, 1)]"
"[12, 8, 9]",1755016260,"[3, 0, 7]","[3, 0, 7]",1,24,12.5,5.188,5,"[(1, 1), (2, 1), (3, 1), (4, 2), (5, 2), (6, 2), (7, 4), (8, 4), (9, 4), (10, 5), (11, 5), (12, 5), (13, 5), (14, 5), (15, 5), (16, 4), (17, 4), (18, 4), (19, 2), (20, 2), (21, 2), (22, 1), (23, 1), (24, 1)]"
"[12, 8, 9]",1755016261,"[3, 0, 8]","[3, 0, 8]",2,22,12.0,4.491,7,"[(2, 1), (3, 1), (4, 1), (5, 3), (6, 3), (7, 3), (8, 5), (9, 5), (10, 5), (11, 6), (12, 6), (13, 6), (14, 5), (15, 5), (16, 5), (17, 3), (18, 3), (19, 3), (20, 1), (21, 1), (22, 1)]"
"[12, 8, 9]",1755016262,"[3, 1, 0]","[3, 1, 0]",3,23,13.0,4.491,6,"[(3, 1), (4, 1), (5, 1), (6, 3), (7, 3), (8, 3), (9, 5), (10, 5), (11, 5), (12, 6), (13, 6), (14, 6), (15, 5), (16, 5), (17, 5), (18, 3), (19, 3), (20, 3), (21, 1), (22, 1), (23, 1)]"
"[12, 8, 9]",1755016263,"[3, 1, 1]","[3, 1, 1]",4,24,14.0,4.491,5,"[(4, 1), (5, 1), (6, 1), (7, 3), (8, 3), (9, 3), (10, 5), (11, 5), (12, 5), (13, 6), (14, 6), (15, 6), (16, 5), (17, 5), (18, 5), (19, 3), (20, 3), (21, 3), (22, 1), (23, 1), (24, 1)]"
"[12, 8, 9]",1755016264,"[3, 1, 2]","[3, 1, 2]",2,25,13.5,5.188,4,"[(2, 1), (3, 1), (4, 1), (5, 2), (6, 2), (7, 2), (8, 4), (9, 4), (10, 4), (11, 5), (12, 5), (13, 5), (14, 5), (15, 5), (16, 5), (17, 4), (18, 4), (19, 4), (20, 2), (21, 2), (22, 2), (23, 1), (24, 1), (25, 1)]"
"[12, 8, 9]",1755016265,"[3, 1, 3]","[3, 1, 3]",3,23,13.0,4.491,6,"[(3, 1), (4, 1), (5, 1), (6, 3), (7, 3), (8, 3), (9, 5), (10, 5), (11, 5), (12, 6), (13, 6), (14, 6), (15, 5), (16, 5), (17, 5), (18, 3), (19, 3), (20, 3), (21, 1), (22, 1), (23, 1)]"
"[12, 8, 9]",1755016266,"[3, 1, 4]","[3, 1, 4]",4,24,14.0,4.491,5,"[(4, 1), (5, 1), (6, 1), (7, 3), (8, 3), (9, 3), (10, 5), (11, 5), (12, 5), (13, 6), (14, 6), (15, 6), (16, 5), (17, 5), (18, 5), (19, 3), (20, 3), (21, 3), (22, 1), (23, 1), (24, 1)]"
"[12, 8, 9]",1755016267,"[3, 1, 5]","[3, 1, 5]",2,25,13.5,5.188,4,"[(2, 1), (3, 1), (4, 1), (5, 2), (6, 2), (7, 2), (8, 4), (9, 4), (10, 4), (11, 5), (12, 5), (13, 5), (14, 5), (15, 5), (16, 5), (17, 4), (18, 4), (19, 4), (20, 2), (21, 2), (22, 2), (23, 1), (24, 1), (25, 1)]"
"[12, 8, 9]",1755016268,"[3, 1, 6]","[3, 1, 6]",3,23,13.0,4.491,6,"[(3, 1), (4, 1), (5, 1), (6, 3), (7, 3), (8, 3), (9, 5), (10, 5), (11, 5), (12, 6), (13, 6), (14, 6), (15, 5), (16, 5), (17, 5), (18, 3), (19, 3), (20, 3), (21, 1), (22, 1), (23, 1)]"
"[12, 8, 9]",1755016269,"[3, 1, 7]","[3, 1, 7]",4,24,14.0,4.491,5,"[(4, 1), (5, 1), (6, 1), (7, 3), (8, 3), (9, 3), (10, 5), (11, 5), (12, 5), (13, 6), (14, 6), (15, 6), (16, 5), (17, 5), (18, 5), (19, 3), (20, 3), (21, 3), (22, 1), (23, 1), (24, 1)]"
"[12, 8, 9]",1755016270,"[3, 1, 8]","[3, 1, 8]",2,25,13.5,5.188,4,"[(2, 1), (3, 1), (4, 1), (5, 2), (6, 2), (7, 2), (8, 4), (9, 4), (10, 4), (11, 5), (12, 5), (13, 5), (14, 5), (15, 5), (16, 5), (17, 4), (18, 4), (19, 4), (20, 2), (21, 2), (22, 2), (23, 1), (24, 1), (25, 1)]"
"[12, 8, 9]",1755016271,"[3, 2, 0]","[3, 2, 0]",3,26,14.5,5.188,3,"[(3, 1), (4, 1), (5, 1), (6, 2), (7, 2), (8, 2), (9, 4), (10, 4), (11, 4), (12, 5), (13, 5), (14, 5), (15, 5), (16, 5), (17, 5), (18, 4), (19, 4), (20, 4), (21, 2), (22, 2), (23, 2), (24, 1), (25, 1), (26, 1)]"
"[12, 8, 9]",1755016272,"[3, 2, 1]","[3, 2, 1]",4,24,14.0,4.491,5,"[(4, 1), (5, 1), (6, 1), (7, 3), (8, 3), (9, 3), (10, 5), (11, 5), (12, 5), (13, 6), (14, 6), (15, 6), (16, 5), (17, 5), (18, 5), (19, 3), (20, 3), (21, 3), (22, 1), (23, 1), (24, 1)]"
"[12, 8, 9]",1755016273,"[3, 2, 2]","[3, 2, 2]",5,25,15.0,4.491,4,"[(5, 1), (6, 1), (7, 1), (8, 3), (9, 3), (10, 3), (11, 5), (12, 5), (13, 5), (14, 6), (15, 6), (16, 6), (17, 5), (18, 5), (19, 5), (20, 3), (21, 3), (22, 3), (23, 1), (24, 1), (25, 1)]"
"[12, 8, 9]",1755016274,"[3, 2, 3]","[3, 2, 3]",3,26,14.5,5.188,3,"[(3, 1), (4, 1), (5, 1), (6, 2), (7, 2), (8, 2), (9, 4), (10, 4), (11, 4), (12, 5), (13, 5), (14, 5), (15, 5), (16, 5), (17, 5), (18, 4), (19, 4), (20, 4), (21, 2), (22, 2), (23, 2), (24, 1), (25, 1), (26, 1)]"
"[12, 8, 9]",1755016275,"[3, 2, 4]","[3, 2, 4]",4,24,14.0,4.491,5,"[(4, 1), (5, 1), (6, 1), (7, 3), (8, 3), (9, 3), (10, 5), (11, 5), (12, 5), (13, 6), (14, 6), (15, 6), (16, 5), (17, 5), (18, 5), (19, 3), (20, 3), (21, 3), (22, 1), (23, 1), (24, 1)]"
"[12, 8, 9]",1755016276,"[3, 2, 5]","[3, 2, 5]",5,25,15.0,4.491,4,"[(5, 1), (6, 1), (7, 1), (8, 3), (9, 3), (10, 3), (11, 5), (12, 5), (13, 5), (14, 6), (15, 6), (16, 6), (17, 5), (18, 5), (19, 5), (20, 3), (21, 3), (22, 3), (23, 1), (24, 1), (25, 1)]"
"[12, 8, 9]",1755016277,"[3, 2, 6]","[3, 2, 6]",3,26,14.5,5.188,3,"[(3, 1), (4, 1), (5, 1), (6, 2), (7, 2), (8, 2), (9, 4), (10, 4), (11, 4), (12, 5), (13, 5), (14, 5), (15, 5), (16, 5), (17, 5), (18, 4), (19, 4), (20, 4), (21, 2), (22, 2), (23, 2), (24, 1), (25, 1), (26, 1)]"
"[12, 8, 9]",1755016278,"[3, 2, 7]","[3, 2, 7]",4,24,14.0,4.491,5,"[(4, 1), (5, 1), (6, 1), (7, 3), (8, 3), (9, 3), (10, 5), (11, 5), (12, 5), (13, 6), (14, 6), (15, 6), (16, 5), (17, 5), (18, 5), (19, 3), (20, 3), (21, 3), (22, 1), (23, 1), (24, 1)]"
"[12, 8, 9]",1755016279,"[3, 2, 8]","[3, 2, 8]",5,25,15.0,4.491,4,"[(5, 1), (6, 1), (7, 1), (8, 3), (9, 3), (10, 3), (11, 5), (12, 5), (13, 5), (14, 6), (15, 6), (16, 6), (17, 5), (18, 5), (19, 5), (20, 3), (21, 3), (22, 3), (23, 1), (24, 1), (25, 1)]"
"[12, 8, 9]",1755016280,"[3, 3, 0]","[3, 3, 0]",0,23,11.5,5.188,6,"[(0, 1), (1, 1), (2, 1), (3, 2), (4, 2), (5, 2), (6, 4), (7, 4), (8, 4), (9, 5), (10, 5), (11, 5), (12, 5), (13, 5), (14, 5), (15, 4), (16, 4), (17, 4), (18, 2), (19, 2), (20, 2), (21, 1), (22, 1), (23, 1)]"
"[12, 8, 9]",1755016281,"[3, 3, 1]","[3, 3, 1]",1,21,11.0,4.491,8,"[(1, 1), (2, 1), (3, 1), (4, 3), (5, 3), (6, 3), (7, 5), (8, 5), (9, 5), (10, 6), (11, 6), (12, 6), (13, 5), (14, 5), (15, 5), (16, 3), (17, 3), (18, 3), (19, 1), (20, 1), (21, 1)]"
"[12, 8, 9]",1755016282,"[3, 3, 2]","[3, 3, 2]",2,22,12.0,4.491,7,"[(2, 1), (3, 1), (4, 1), (5, 3), (6, 3), (7, 3), (8, 5), (9, 5), (10, 5), (11, 6), (12, 6), (13, 6), (14, 5), (15, 5), (16, 5), (17, 3), (18, 3), (19, 3), (20, 1), (21, 1), (22, 1)]"
"[12, 8, 9]",1755016283,"[3, 3, 3]","[3, 3, 3]",0,23,11.5,5.188,6,"[(0, 1), (1, 1), (2, 1), (3, 2), (4, 2), (5, 2), (6, 4), (7, 4), (8, 4), (9, 5), (10, 5), (11, 5), (12, 5), (13, 5), (14, 5), (15, 4), (16, 4), (17, 4), (18, 2), (19, 2), (20, 2), (21, 1), (22, 1), (23, 1)]"
"[12, 8, 9]",1755016284,"[3, 3, 4]","[3, 3, 4]",1,21,11.0,4.491,8,"[(1, 1), (2, 1), (3, 1), (4, 3), (5, 3), (6, 3), (7, 5), (8, 5), (9, 5), (10, 6), (11, 6), (12, 6), (13, 5), (14, 5), (15, 5), (16, 3), (17, 3), (18, 3), (19, 1), (20, 1), (21, 1)]"
"[12, 8, 9]",1755016285,"[3, 3, 5]","[3, 3, 5]",2,22,12.0,4.491,7,"[(2, 1), (3, 1), (4, 1), (5, 3), (6, 3), (7, 3), (8, 5), (9, 5), (10, 5), (11, 6), (12, 6), (13, 6), (14, 5), (15, 5), (16, 5), (17, 3), (18, 3), (19, 3), (20, 1), (21, 1), (22, 1)]"
"[12, 8, 9]",1755016286,"[3, 3, 6]","[3, 3, 6]",0,23,11.5,5.188,6,"[(0, 1), (1, 1), (2, 1), (3, 2), (4, 2), (5, 2), (6, 4), (7, 4), (8, 4), (9, 5), (10, 5), (11, 5), (12, 5), (13, 5), (14, 5), (15, 4), (16, 4), (17, 4), (18, 2), (19, 2), (20, 2), (21, 1), (22, 1), (23, 1)]"
