periods,seeds,read_offsets,write_offsets,min,max,mean,std,diff,"(latency, count)"
"[6, 6, 6]",1755016049,"[0, 1, 5]","[0, 1, 5]",5,10,7.5,1.708,8,"[(5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1)]"
"[6, 6, 6]",1755016050,"[0, 1, 6]","[0, 1, 6]",6,11,8.5,1.708,7,"[(6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1)]"
"[6, 6, 6]",1755016051,"[0, 2, 0]","[0, 2, 0]",6,11,8.5,1.708,7,"[(6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1)]"
"[6, 6, 6]",1755016052,"[0, 2, 1]","[0, 2, 1]",7,12,9.5,1.708,6,"[(7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1)]"
"[6, 6, 6]",1755016053,"[0, 2, 2]","[0, 2, 2]",2,7,4.5,1.708,11,"[(2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1)]"
"[6, 6, 6]",1755016054,"[0, 2, 3]","[0, 2, 3]",3,8,5.5,1.708,10,"[(3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1)]"
"[6, 6, 6]",1755016055,"[0, 2, 4]","[0, 2, 4]",4,9,6.5,1.708,9,"[(4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1)]"
"[6, 6, 6]",1755016056,"[0, 2, 5]","[0, 2, 5]",5,10,7.5,1.708,8,"[(5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1)]"
"[6, 6, 6]",1755016057,"[0, 2, 6]","[0, 2, 6]",6,11,8.5,1.708,7,"[(6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1)]"
"[6, 6, 6]",1755016058,"[0, 3, 0]","[0, 3, 0]",6,11,8.5,1.708,7,"[(6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1)]"
"[6, 6, 6]",1755016059,"[0, 3, 1]","[0, 3, 1]",7,12,9.5,1.708,6,"[(7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1)]"
"[6, 6, 6]",1755016060,"[0, 3, 2]","[0, 3, 2]",8,13,10.5,1.708,5,"[(8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1)]"
"[6, 6, 6]",1755016061,"[0, 3, 3]","[0, 3, 3]",3,8,5.5,1.708,10,"[(3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1)]"
"[6, 6, 6]",1755016062,"[0, 3, 4]","[0, 3, 4]",4,9,6.5,1.708,9,"[(4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1)]"
"[6, 6, 6]",1755016063,"[0, 3, 5]","[0, 3, 5]",5,10,7.5,1.708,8,"[(5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1)]"
"[6, 6, 6]",1755016064,"[0, 3, 6]","[0, 3, 6]",6,11,8.5,1.708,7,"[(6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1)]"
"[6, 6, 6]",1755016065,"[0, 4, 0]","[0, 4, 0]",6,11,8.5,1.708,7,"[(6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1)]"
"[6, 6, 6]",1755016066,"[0, 4, 1]","[0, 4, 1]",7,12,9.5,1.708,6,"[(7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1)]"
"[6, 6, 6]",1755016067,"[0, 4, 2]","[0, 4, 2]",8,13,10.5,1.708,5,"[(8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1)]"
"[6, 6, 6]",1755016068,"[0, 4, 3]","[0, 4, 3]",9,14,11.5,1.708,4,"[(9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1)]"
"[6, 6, 6]",1755016069,"[0, 4, 4]","[0, 4, 4]",4,9,6.5,1.708,9,"[(4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1)]"
"[6, 6, 6]",1755016070,"[0, 4, 5]","[0, 4, 5]",5,10,7.5,1.708,8,"[(5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1)]"
"[6, 6, 6]",1755016071,"[0, 4, 6]","[0, 4, 6]",6,11,8.5,1.708,7,"[(6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1)]"
"[6, 6, 6]",1755016072,"[0, 5, 0]","[0, 5, 0]",6,11,8.5,1.708,7,"[(6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1)]"
"[6, 6, 6]",1755016073,"[0, 5, 1]","[0, 5, 1]",7,12,9.5,1.708,6,"[(7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1)]"
"[6, 6, 6]",1755016074,"[0, 5, 2]","[0, 5, 2]",8,13,10.5,1.708,5,"[(8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1)]"
"[6, 6, 6]",1755016075,"[0, 5, 3]","[0, 5, 3]",9,14,11.5,1.708,4,"[(9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1)]"
"[6, 6, 6]",1755016076,"[0, 5, 4]","[0, 5, 4]",10,15,12.5,1.708,3,"[(10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1)]"
"[6, 6, 6]",1755016077,"[0, 5, 5]","[0, 5, 5]",5,10,7.5,1.708,8,"[(5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1)]"
"[6, 6, 6]",1755016078,"[0, 5, 6]","[0, 5, 6]",6,11,8.5,1.708,7,"[(6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1)]"
"[6, 6, 6]",1755016079,"[0, 6, 0]","[0, 6, 0]",0,5,2.5,1.708,13,"[(0, 1), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1)]"
"[6, 6, 6]",1755016080,"[0, 6, 1]","[0, 6, 1]",1,6,3.5,1.708,12,"[(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1)]"
"[6, 6, 6]",1755016081,"[0, 6, 2]","[0, 6, 2]",2,7,4.5,1.708,11,"[(2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1)]"
"[6, 6, 6]",1755016082,"[0, 6, 3]","[0, 6, 3]",3,8,5.5,1.708,10,"[(3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1)]"
"[6, 6, 6]",1755016083,"[0, 6, 4]","[0, 6, 4]",4,9,6.5,1.708,9,"[(4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1)]"
"[6, 6, 6]",1755016084,"[0, 6, 5]","[0, 6, 5]",5,10,7.5,1.708,8,"[(5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1)]"
"[6, 6, 6]",1755016085,"[0, 6, 6]","[0, 6, 6]",0,5,2.5,1.708,13,"[(0, 1), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1)]"
