periods,seeds,read_offsets,write_offsets,min,max,mean,std,diff,"(latency, count)"
"[6, 7, 8]",1755016083,"[0, 5, 1]","[0, 5, 1]",1,18,9.071,3.487,3,"[(1, 2), (2, 2), (3, 6), (4, 6), (5, 12), (6, 12), (7, 17), (8, 17), (9, 18), (10, 18), (11, 15), (12, 15), (13, 9), (14, 9), (15, 4), (16, 4), (17, 1), (18, 1)]"
"[6, 7, 8]",1755016084,"[0, 5, 2]","[0, 5, 2]",0,17,8.929,3.487,4,"[(0, 1), (1, 1), (2, 4), (3, 4), (4, 9), (5, 9), (6, 15), (7, 15), (8, 18), (9, 18), (10, 17), (11, 17), (12, 12), (13, 12), (14, 6), (15, 6), (16, 2), (17, 2)]"
"[6, 7, 8]",1755016085,"[0, 5, 3]","[0, 5, 3]",1,18,9.071,3.487,3,"[(1, 2), (2, 2), (3, 6), (4, 6), (5, 12), (6, 12), (7, 17), (8, 17), (9, 18), (10, 18), (11, 15), (12, 15), (13, 9), (14, 9), (15, 4), (16, 4), (17, 1), (18, 1)]"
"[6, 7, 8]",1755016086,"[0, 5, 4]","[0, 5, 4]",0,17,8.929,3.487,4,"[(0, 1), (1, 1), (2, 4), (3, 4), (4, 9), (5, 9), (6, 15), (7, 15), (8, 18), (9, 18), (10, 17), (11, 17), (12, 12), (13, 12), (14, 6), (15, 6), (16, 2), (17, 2)]"
"[6, 7, 8]",1755016087,"[0, 5, 5]","[0, 5, 5]",1,18,9.071,3.487,3,"[(1, 2), (2, 2), (3, 6), (4, 6), (5, 12), (6, 12), (7, 17), (8, 17), (9, 18), (10, 18), (11, 15), (12, 15), (13, 9), (14, 9), (15, 4), (16, 4), (17, 1), (18, 1)]"
"[6, 7, 8]",1755016088,"[0, 5, 6]","[0, 5, 6]",0,17,8.929,3.487,4,"[(0, 1), (1, 1), (2, 4), (3, 4), (4, 9), (5, 9), (6, 15), (7, 15), (8, 18), (9, 18), (10, 17), (11, 17), (12, 12), (13, 12), (14, 6), (15, 6), (16, 2), (17, 2)]"
"[6, 7, 8]",1755016089,"[0, 5, 7]","[0, 5, 7]",1,18,9.071,3.487,3,"[(1, 2), (2, 2), (3, 6), (4, 6), (5, 12), (6, 12), (7, 17), (8, 17), (9, 18), (10, 18), (11, 15), (12, 15), (13, 9), (14, 9), (15, 4), (16, 4), (17, 1), (18, 1)]"
"[6, 7, 8]",1755016090,"[0, 5, 8]","[0, 5, 8]",0,17,8.929,3.487,4,"[(0, 1), (1, 1), (2, 4), (3, 4), (4, 9), (5, 9), (6, 15), (7, 15), (8, 18), (9, 18), (10, 17), (11, 17), (12, 12), (13, 12), (14, 6), (15, 6), (16, 2), (17, 2)]"
"[6, 7, 8]",1755016091,"[0, 6, 0]","[0, 6, 0]",0,17,8.929,3.487,4,"[(0, 1), (1, 1), (2, 4), (3, 4), (4, 9), (5, 9), (6, 15), (7, 15), (8, 18), (9, 18), (10, 17), (11, 17), (12, 12), (13, 12), (14, 6), (15, 6), (16, 2), (17, 2)]"
"[6, 7, 8]",1755016092,"[0, 6, 1]","[0, 6, 1]",1,18,9.071,3.487,3,"[(1, 2), (2, 2), (3, 6), (4, 6), (5, 12), (6, 12), (7, 17), (8, 17), (9, 18), (10, 18), (11, 15), (12, 15), (13, 9), (14, 9), (15, 4), (16, 4), (17, 1), (18, 1)]"
"[6, 7, 8]",1755016093,"[0, 6, 2]","[0, 6, 2]",0,17,8.929,3.487,4,"[(0, 1), (1, 1), (2, 4), (3, 4), (4, 9), (5, 9), (6, 15), (7, 15), (8, 18), (9, 18), (10, 17), (11, 17), (12, 12), (13, 12), (14, 6), (15, 6), (16, 2), (17, 2)]"
"[6, 7, 8]",1755016094,"[0, 6, 3]","[0, 6, 3]",1,18,9.071,3.487,3,"[(1, 2), (2, 2), (3, 6), (4, 6), (5, 12), (6, 12), (7, 17), (8, 17), (9, 18), (10, 18), (11, 15), (12, 15), (13, 9), (14, 9), (15, 4), (16, 4), (17, 1), (18, 1)]"
"[6, 7, 8]",1755016095,"[0, 6, 4]","[0, 6, 4]",0,17,8.929,3.487,4,"[(0, 1), (1, 1), (2, 4), (3, 4), (4, 9), (5, 9), (6, 15), (7, 15), (8, 18), (9, 18), (10, 17), (11, 17), (12, 12), (13, 12), (14, 6), (15, 6), (16, 2), (17, 2)]"
"[6, 7, 8]",1755016096,"[0, 6, 5]","[0, 6, 5]",1,18,9.071,3.487,3,"[(1, 2), (2, 2), (3, 6), (4, 6), (5, 12), (6, 12), (7, 17), (8, 17), (9, 18), (10, 18), (11, 15), (12, 15), (13, 9), (14, 9), (15, 4), (16, 4), (17, 1), (18, 1)]"
"[6, 7, 8]",1755016097,"[0, 6, 6]","[0, 6, 6]",0,17,8.929,3.487,4,"[(0, 1), (1, 1), (2, 4), (3, 4), (4, 9), (5, 9), (6, 15), (7, 15), (8, 18), (9, 18), (10, 17), (11, 17), (12, 12), (13, 12), (14, 6), (15, 6), (16, 2), (17, 2)]"
"[6, 7, 8]",1755016098,"[0, 6, 7]","[0, 6, 7]",1,18,9.071,3.487,3,"[(1, 2), (2, 2), (3, 6), (4, 6), (5, 12), (6, 12), (7, 17), (8, 17), (9, 18), (10, 18), (11, 15), (12, 15), (13, 9), (14, 9), (15, 4), (16, 4), (17, 1), (18, 1)]"
"[6, 7, 8]",1755016099,"[0, 6, 8]","[0, 6, 8]",0,17,8.929,3.487,4,"[(0, 1), (1, 1), (2, 4), (3, 4), (4, 9), (5, 9), (6, 15), (7, 15), (8, 18), (9, 18), (10, 17), (11, 17), (12, 12), (13, 12), (14, 6), (15, 6), (16, 2), (17, 2)]"
"[6, 7, 8]",1755016100,"[0, 7, 0]","[0, 7, 0]",0,17,8.929,3.487,4,"[(0, 1), (1, 1), (2, 4), (3, 4), (4, 9), (5, 9), (6, 15), (7, 15), (8, 18), (9, 18), (10, 17), (11, 17), (12, 12), (13, 12), (14, 6), (15, 6), (16, 2), (17, 2)]"
"[6, 7, 8]",1755016101,"[0, 7, 1]","[0, 7, 1]",1,18,9.071,3.487,3,"[(1, 2), (2, 2), (3, 6), (4, 6), (5, 12), (6, 12), (7, 17), (8, 17), (9, 18), (10, 18), (11, 15), (12, 15), (13, 9), (14, 9), (15, 4), (16, 4), (17, 1), (18, 1)]"
"[6, 7, 8]",1755016102,"[0, 7, 2]","[0, 7, 2]",0,17,8.929,3.487,4,"[(0, 1), (1, 1), (2, 4), (3, 4), (4, 9), (5, 9), (6, 15), (7, 15), (8, 18), (9, 18), (10, 17), (11, 17), (12, 12), (13, 12), (14, 6), (15, 6), (16, 2), (17, 2)]"
"[6, 7, 8]",1755016103,"[0, 7, 3]","[0, 7, 3]",1,18,9.071,3.487,3,"[(1, 2), (2, 2), (3, 6), (4, 6), (5, 12), (6, 12), (7, 17), (8, 17), (9, 18), (10, 18), (11, 15), (12, 15), (13, 9), (14, 9), (15, 4), (16, 4), (17, 1), (18, 1)]"
"[6, 7, 8]",1755016104,"[0, 7, 4]","[0, 7, 4]",0,17,8.929,3.487,4,"[(0, 1), (1, 1), (2, 4), (3, 4), (4, 9), (5, 9), (6, 15), (7, 15), (8, 18), (9, 18), (10, 17), (11, 17), (12, 12), (13, 12), (14, 6), (15, 6), (16, 2), (17, 2)]"
"[6, 7, 8]",1755016105,"[0, 7, 5]","[0, 7, 5]",1,18,9.071,3.487,3,"[(1, 2), (2, 2), (3, 6), (4, 6), (5, 12), (6, 12), (7, 17), (8, 17), (9, 18), (10, 18), (11, 15), (12, 15), (13, 9), (14, 9), (15, 4), (16, 4), (17, 1), (18, 1)]"
"[6, 7, 8]",1755016106,"[0, 7, 6]","[0, 7, 6]",0,17,8.929,3.487,4,"[(0, 1), (1, 1), (2, 4), (3, 4), (4, 9), (5, 9), (6, 15), (7, 15), (8, 18), (9, 18), (10, 17), (11, 17), (12, 12), (13, 12), (14, 6), (15, 6), (16, 2), (17, 2)]"
"[6, 7, 8]",1755016107,"[0, 7, 7]","[0, 7, 7]",1,18,9.071,3.487,3,"[(1, 2), (2, 2), (3, 6), (4, 6), (5, 12), (6, 12), (7, 17), (8, 17), (9, 18), (10, 18), (11, 15), (12, 15), (13, 9), (14, 9), (15, 4), (16, 4), (17, 1), (18, 1)]"
"[6, 7, 8]",1755016108,"[0, 7, 8]","[0, 7, 8]",0,17,8.929,3.487,4,"[(0, 1), (1, 1), (2, 4), (3, 4), (4, 9), (5, 9), (6, 15), (7, 15), (8, 18), (9, 18), (10, 17), (11, 17), (12, 12), (13, 12), (14, 6), (15, 6), (16, 2), (17, 2)]"
