periods,seeds,read_offsets,write_offsets,min,max,mean,std,diff,"(latency, count)"
"[8, 8, 5]",1755016037,"[0, 7, 0]","[0, 7, 0]",7,18,23.025,14.541,3,"[(7, 2), (8, 4), (9, 5), (10, 6), (11, 9), (12, 9), (13, 9), (14, 9), (15, 8), (16, 6), (17, 4), (18, 2)]"
"[8, 8, 6]",1755016037,"[0, 7, 0]","[0, 7, 0]",8,19,22.875,12.978,3,"[(8, 2), (9, 2), (10, 4), (11, 4), (12, 4), (13, 5), (14, 5), (15, 5), (16, 3), (17, 3), (18, 2), (19, 2)]"
"[8, 8, 7]",1755016037,"[0, 7, 0]","[0, 7, 0]",7,20,25.0,16.458,3,"[(7, 1), (8, 4), (9, 6), (10, 8), (11, 10), (12, 12), (13, 14), (14, 14), (15, 11), (16, 9), (17, 7), (18, 5), (19, 3), (20, 1)]"
"[8, 8, 8]",1755016037,"[0, 7, 6]","[0, 7, 6]",14,21,19.375,3.34,3,"[(14, 1), (15, 2), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1)]"
"[8, 8, 9]",1755016037,"[0, 7, 0]","[0, 7, 0]",7,22,27.667,18.736,3,"[(7, 2), (8, 4), (9, 5), (10, 8), (11, 10), (12, 11), (13, 13), (14, 15), (15, 15), (16, 13), (17, 11), (18, 10), (19, 8), (20, 6), (21, 4), (22, 2)]"
"[8, 8, 10]",1755016037,"[0, 7, 0]","[0, 7, 0]",8,23,28.275,17.981,3,"[(8, 2), (9, 2), (10, 3), (11, 4), (12, 6), (13, 6), (14, 7), (15, 7), (16, 7), (17, 7), (18, 5), (19, 5), (20, 4), (21, 4), (22, 2), (23, 2)]"
"[8, 9, 3]",1755016037,"[0, 0, 2]","[0, 0, 2]",2,17,18.833,13.894,3,"[(2, 1), (3, 4), (4, 6), (5, 8), (6, 10), (7, 12), (8, 14), (9, 16), (10, 15), (11, 14), (12, 12), (13, 10), (14, 8), (15, 6), (16, 4), (17, 2)]"
"[8, 9, 4]",1755016037,"[0, 0, 3]","[0, 0, 3]",3,18,18.028,13.289,3,"[(3, 7), (4, 8), (5, 8), (6, 8), (7, 16), (8, 16), (9, 15), (10, 15), (11, 10), (12, 10), (13, 10), (14, 10), (15, 2), (16, 2), (17, 2), (18, 2)]"
"[8, 9, 5]",1755016037,"[0, 0, 0]","[0, 0, 0]",0,19,19.0,14.434,3,"[(0, 2), (1, 6), (2, 12), (3, 20), (4, 30), (5, 40), (6, 50), (7, 60), (8, 68), (9, 72), (10, 72), (11, 68), (12, 60), (13, 50), (14, 40), (15, 30), (16, 20), (17, 12), (18, 6), (19, 2)]"
"[8, 9, 6]",1755016037,"[0, 0, 5]","[0, 0, 5]",3,20,21.792,15.5,3,"[(3, 2), (4, 2), (5, 5), (6, 6), (7, 9), (8, 9), (9, 13), (10, 13), (11, 14), (12, 14), (13, 12), (14, 12), (15, 8), (16, 8), (17, 4), (18, 4), (19, 2), (20, 2)]"
"[8, 9, 7]",1755016037,"[0, 0, 0]","[0, 0, 0]",0,21,21.0,15.885,3,"[(0, 2), (1, 6), (2, 12), (3, 20), (4, 30), (5, 42), (6, 56), (7, 70), (8, 82), (9, 90), (10, 94), (11, 94), (12, 90), (13, 82), (14, 70), (15, 56), (16, 42), (17, 30), (18, 20), (19, 12), (20, 6), (21, 2)]"
"[8, 9, 8]",1755016037,"[0, 0, 7]","[0, 0, 7]",7,22,21.722,14.991,3,"[(7, 15), (8, 16), (9, 15), (10, 15), (11, 15), (12, 15), (13, 15), (14, 15), (15, 2), (16, 2), (17, 2), (18, 2), (19, 2), (20, 2), (21, 2), (22, 2)]"
"[8, 9, 9]",1755016037,"[0, 0, 8]","[0, 0, 8]",8,23,29.625,19.726,3,"[(8, 1), (9, 4), (10, 5), (11, 7), (12, 9), (13, 11), (14, 13), (15, 15), (16, 15), (17, 14), (18, 12), (19, 10), (20, 8), (21, 6), (22, 4), (23, 2)]"
"[8, 9, 10]",1755016037,"[0, 0, 1]","[0, 0, 1]",1,24,24.108,18.149,3,"[(1, 3), (2, 4), (3, 12), (4, 12), (5, 24), (6, 24), (7, 40), (8, 40), (9, 54), (10, 54), (11, 60), (12, 60), (13, 58), (14, 58), (15, 48), (16, 48), (17, 32), (18, 32), (19, 18), (20, 18), (21, 8), (22, 8), (23, 2), (24, 2)]"
"[8, 10, 3]",1755016037,"[0, 1, 0]","[0, 1, 0]",1,18,18.975,14.327,3,"[(1, 2), (2, 4), (3, 7), (4, 10), (5, 14), (6, 16), (7, 20), (8, 22), (9, 24), (10, 24), (11, 22), (12, 20), (13, 16), (14, 14), (15, 10), (16, 8), (17, 4), (18, 2)]"
"[8, 10, 4]",1755016037,"[0, 1, 0]","[0, 1, 0]",4,19,21.3,15.673,3,"[(4, 3), (5, 4), (6, 4), (7, 4), (8, 8), (9, 8), (10, 8), (11, 8), (12, 6), (13, 6), (14, 6), (15, 6), (16, 2), (17, 2), (18, 2), (19, 2)]"
"[8, 10, 5]",1755016037,"[0, 1, 0]","[0, 1, 0]",5,20,24.875,17.97,3,"[(5, 1), (6, 2), (7, 4), (8, 4), (9, 6), (10, 6), (11, 8), (12, 8), (13, 8), (14, 8), (15, 6), (16, 6), (17, 4), (18, 4), (19, 2), (20, 2)]"
"[8, 10, 6]",1755016037,"[0, 1, 0]","[0, 1, 0]",2,21,22.95,17.078,3,"[(2, 2), (3, 2), (4, 6), (5, 6), (6, 11), (7, 12), (8, 18), (9, 18), (10, 22), (11, 22), (12, 22), (13, 22), (14, 18), (15, 18), (16, 12), (17, 12), (18, 6), (19, 6), (20, 2), (21, 2)]"
"[8, 10, 7]",1755016037,"[0, 1, 0]","[0, 1, 0]",1,22,22.975,17.232,3,"[(1, 2), (2, 4), (3, 8), (4, 12), (5, 18), (6, 24), (7, 31), (8, 38), (9, 44), (10, 48), (11, 50), (12, 50), (13, 48), (14, 44), (15, 38), (16, 32), (17, 24), (18, 18), (19, 12), (20, 8), (21, 4), (22, 2)]"
"[8, 10, 8]",1755016037,"[0, 1, 0]","[0, 1, 0]",8,23,26.0,18.86,3,"[(8, 7), (9, 8), (10, 8), (11, 8), (12, 8), (13, 8), (14, 8), (15, 8), (16, 2), (17, 2), (18, 2), (19, 2), (20, 2), (21, 2), (22, 2), (23, 2)]"
"[8, 10, 9]",1755016037,"[0, 1, 0]","[0, 1, 0]",1,24,24.975,18.718,3,"[(1, 2), (2, 4), (3, 8), (4, 12), (5, 18), (6, 24), (7, 32), (8, 40), (9, 47), (10, 54), (11, 58), (12, 60), (13, 60), (14, 58), (15, 54), (16, 48), (17, 40), (18, 32), (19, 24), (20, 18), (21, 12), (22, 8), (23, 4), (24, 2)]"
"[8, 10, 10]",1755016037,"[0, 1, 0]","[0, 1, 0]",10,25,34.75,24.623,3,"[(10, 1), (11, 2), (12, 4), (13, 4), (14, 6), (15, 6), (16, 8), (17, 8), (18, 8), (19, 8), (20, 6), (21, 6), (22, 4), (23, 4), (24, 2), (25, 2)]"
"[9, 3, 3]",1755016037,"[0, 2, 1]","[0, 2, 1]",4,12,14.222,8.866,3,"[(4, 1), (5, 2), (6, 2), (7, 2), (8, 2), (9, 2), (10, 2), (11, 2), (12, 1)]"
"[9, 3, 4]",1755016037,"[0, 2, 0]","[0, 2, 0]",2,13,14.583,10.617,3,"[(2, 2), (3, 4), (4, 5), (5, 8), (6, 8), (7, 8), (8, 8), (9, 8), (10, 8), (11, 5), (12, 4), (13, 2)]"
"[9, 3, 5]",1755016037,"[0, 2, 0]","[0, 2, 0]",2,14,15.578,11.386,3,"[(2, 2), (3, 4), (4, 6), (5, 7), (6, 10), (7, 10), (8, 10), (9, 10), (10, 10), (11, 8), (12, 6), (13, 4), (14, 1)]"
"[9, 3, 6]",1755016037,"[0, 2, 1]","[0, 2, 1]",4,15,17.944,12.322,3,"[(4, 2), (5, 2), (6, 2), (7, 3), (8, 4), (9, 4), (10, 4), (11, 4), (12, 3), (13, 2), (14, 2), (15, 2)]"
"[9, 3, 7]",1755016037,"[0, 2, 0]","[0, 2, 0]",2,16,17.683,13.036,3,"[(2, 2), (3, 4), (4, 6), (5, 8), (6, 10), (7, 11), (8, 14), (9, 14), (10, 14), (11, 12), (12, 10), (13, 7), (14, 6), (15, 4), (16, 2)]"
"[9, 3, 8]",1755016037,"[0, 2, 0]","[0, 2, 0]",2,17,18.681,13.807,3,"[(2, 2), (3, 4), (4, 6), (5, 8), (6, 10), (7, 12), (8, 13), (9, 16), (10, 16), (11, 14), (12, 12), (13, 10), (14, 8), (15, 5), (16, 4), (17, 2)]"
"[9, 3, 9]",1755016037,"[0, 2, 1]","[0, 2, 1]",10,18,24.889,14.851,3,"[(10, 1), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 2), (18, 1)]"
"[9, 3, 10]",1755016037,"[0, 2, 0]","[0, 2, 0]",2,19,20.678,15.353,3,"[(2, 2), (3, 4), (4, 6), (5, 8), (6, 10), (7, 12), (8, 14), (9, 16), (10, 17), (11, 18), (12, 16), (13, 14), (14, 12), (15, 10), (16, 8), (17, 6), (18, 4), (19, 1)]"
"[9, 4, 3]",1755016037,"[0, 0, 2]","[0, 0, 2]",2,13,13.083,9.67,3,"[(2, 5), (3, 6), (4, 6), (5, 8), (6, 8), (7, 8), (8, 8), (9, 8), (10, 8), (11, 2), (12, 2), (13, 1)]"
"[9, 4, 4]",1755016037,"[0, 0, 3]","[0, 0, 3]",3,14,16.167,11.321,3,"[(3, 1), (4, 4), (5, 6), (6, 8), (7, 8), (8, 8), (9, 8), (10, 8), (11, 8), (12, 6), (13, 3), (14, 1)]"
"[9, 4, 5]",1755016037,"[0, 0, 0]","[0, 0, 0]",0,15,15.0,11.504,3,"[(0, 2), (1, 6), (2, 12), (3, 20), (4, 28), (5, 34), (6, 38), (7, 40), (8, 40), (9, 38), (10, 34), (11, 28), (12, 20), (13, 12), (14, 6), (15, 2)]"
"[9, 4, 6]",1755016037,"[0, 0, 5]","[0, 0, 5]",2,16,16.25,11.111,3,"[(2, 2), (3, 2), (4, 2), (5, 5), (6, 6), (7, 6), (8, 8), (9, 8), (10, 8), (11, 6), (12, 6), (13, 5), (14, 1), (15, 1), (16, 1)]"
"[9, 4, 7]",1755016037,"[0, 0, 0]","[0, 0, 0]",0,17,17.0,12.974,3,"[(0, 2), (1, 6), (2, 12), (3, 20), (4, 28), (5, 36), (6, 44), (7, 50), (8, 54), (9, 54), (10, 50), (11, 44), (12, 36), (13, 28), (14, 20), (15, 12), (16, 6), (17, 2)]"
"[9, 4, 8]",1755016037,"[0, 0, 3]","[0, 0, 3]",3,18,20.472,14.773,3,"[(3, 1), (4, 4), (5, 6), (6, 8), (7, 10), (8, 12), (9, 14), (10, 16), (11, 16), (12, 14), (13, 12), (14, 10), (15, 8), (16, 6), (17, 3), (18, 1)]"
"[9, 4, 9]",1755016037,"[0, 0, 2]","[0, 0, 2]",2,19,15.917,12.475,3,"[(2, 5), (3, 6), (4, 6), (5, 6), (6, 6), (7, 6), (8, 6), (9, 6), (10, 6), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (19, 1)]"
"[9, 4, 10]",1755016037,"[0, 0, 1]","[0, 0, 1]",1,20,20.994,15.808,3,"[(1, 1), (2, 4), (3, 8), (4, 12), (5, 16), (6, 20), (7, 24), (8, 28), (9, 32), (10, 34), (11, 34), (12, 32), (13, 28), (14, 24), (15, 20), (16, 16), (17, 12), (18, 8), (19, 4), (20, 2)]"
"[9, 5, 3]",1755016037,"[0, 0, 0]","[0, 0, 0]",0,14,14.0,10.887,3,"[(0, 2), (1, 2), (2, 2), (3, 8), (4, 8), (5, 8), (6, 10), (7, 10), (8, 10), (9, 8), (10, 8), (11, 8), (12, 2), (13, 2), (14, 2)]"
"[9, 5, 4]",1755016037,"[0, 0, 0]","[0, 0, 0]",0,15,15.0,11.504,3,"[(0, 2), (1, 6), (2, 12), (3, 20), (4, 28), (5, 34), (6, 38), (7, 40), (8, 40), (9, 38), (10, 34), (11, 28), (12, 20), (13, 12), (14, 6), (15, 2)]"
"[9, 5, 5]",1755016037,"[0, 0, 4]","[0, 0, 4]",4,16,19.111,13.224,3,"[(4, 1), (5, 4), (6, 6), (7, 8), (8, 10), (9, 10), (10, 10), (11, 9), (12, 9), (13, 7), (14, 6), (15, 4), (16, 2)]"
"[9, 5, 6]",1755016037,"[0, 0, 0]","[0, 0, 0]",0,17,17.0,13.02,3,"[(0, 2), (1, 2), (2, 2), (3, 10), (4, 10), (5, 10), (6, 18), (7, 18), (8, 18), (9, 18), (10, 18), (11, 18), (12, 10), (13, 10), (14, 10), (15, 2), (16, 2), (17, 2)]"
"[9, 5, 7]",1755016037,"[0, 0, 0]","[0, 0, 0]",0,18,18.0,13.687,3,"[(0, 2), (1, 6), (2, 12), (3, 20), (4, 30), (5, 40), (6, 50), (7, 58), (8, 64), (9, 66), (10, 64), (11, 58), (12, 50), (13, 40), (14, 30), (15, 20), (16, 12), (17, 6), (18, 2)]"
"[9, 5, 8]",1755016037,"[0, 0, 0]","[0, 0, 0]",0,19,19.0,14.434,3,"[(0, 2), (1, 6), (2, 12), (3, 20), (4, 30), (5, 40), (6, 50), (7, 60), (8, 68), (9, 72), (10, 72), (11, 68), (12, 60), (13, 50), (14, 40), (15, 30), (16, 20), (17, 12), (18, 6), (19, 2)]"
"[9, 5, 9]",1755016037,"[0, 0, 3]","[0, 0, 3]",3,20,17.067,13.023,3,"[(3, 7), (4, 8), (5, 8), (6, 8), (7, 8), (8, 8), (9, 8), (10, 7), (11, 7), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (19, 2), (20, 2)]"
"[9, 5, 10]",1755016037,"[0, 0, 4]","[0, 0, 4]",4,21,24.556,17.622,3,"[(4, 1), (5, 4), (6, 6), (7, 8), (8, 10), (9, 12), (10, 14), (11, 15), (12, 17), (13, 17), (14, 16), (15, 14), (16, 12), (17, 10), (18, 8), (19, 6), (20, 4), (21, 2)]"
"[9, 6, 3]",1755016037,"[0, 2, 1]","[0, 2, 1]",4,15,17.944,12.213,3,"[(4, 1), (5, 2), (6, 2), (7, 4), (8, 4), (9, 4), (10, 4), (11, 4), (12, 4), (13, 2), (14, 2), (15, 1)]"
"[9, 6, 4]",1755016037,"[0, 2, 1]","[0, 2, 1]",3,16,18.417,13.179,3,"[(3, 2), (4, 2), (5, 3), (6, 6), (7, 6), (8, 8), (9, 8), (10, 8), (11, 8), (12, 6), (13, 6), (14, 4), (15, 2), (16, 1)]"
"[9, 6, 5]",1755016037,"[0, 2, 0]","[0, 2, 0]",2,17,18.789,13.858,3,"[(2, 2), (3, 4), (4, 6), (5, 9), (6, 14), (7, 16), (8, 18), (9, 20), (10, 20), (11, 18), (12, 16), (13, 14), (14, 9), (15, 6), (16, 4), (17, 2)]"
"[9, 6, 6]",1755016037,"[0, 2, 1]","[0, 2, 1]",7,18,23.611,15.737,3,"[(7, 1), (8, 2), (9, 2), (10, 4), (11, 4), (12, 4), (13, 4), (14, 4), (15, 4), (16, 2), (17, 2), (18, 1)]"
"[9, 6, 7]",1755016037,"[0, 2, 0]","[0, 2, 0]",2,19,20.841,15.418,3,"[(2, 2), (3, 4), (4, 6), (5, 10), (6, 14), (7, 17), (8, 22), (9, 24), (10, 26), (11, 26), (12, 24), (13, 21), (14, 18), (15, 14), (16, 10), (17, 6), (18, 4), (19, 2)]"
"[9, 6, 8]",1755016037,"[0, 2, 1]","[0, 2, 1]",3,20,22.653,16.535,3,"[(3, 2), (4, 2), (5, 4), (6, 6), (7, 8), (8, 10), (9, 11), (10, 14), (11, 14), (12, 14), (13, 14), (14, 12), (15, 10), (16, 7), (17, 6), (18, 4), (19, 2), (20, 2)]"
"[9, 6, 9]",1755016037,"[0, 2, 4]","[0, 2, 4]",4,21,21.444,14.017,3,"[(4, 1), (5, 2), (6, 2), (7, 2), (8, 2), (9, 2), (10, 2), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (19, 1), (20, 1), (21, 1)]"
"[9, 6, 10]",1755016037,"[0, 2, 1]","[0, 2, 1]",3,22,24.656,18.084,3,"[(3, 2), (4, 2), (5, 4), (6, 6), (7, 8), (8, 10), (9, 12), (10, 14), (11, 15), (12, 16), (13, 16), (14, 16), (15, 14), (16, 12), (17, 10), (18, 8), (19, 6), (20, 3), (21, 2), (22, 2)]"
"[9, 7, 3]",1755016037,"[0, 0, 2]","[0, 0, 2]",2,16,16.048,11.993,3,"[(2, 5), (3, 6), (4, 6), (5, 12), (6, 12), (7, 12), (8, 14), (9, 14), (10, 14), (11, 8), (12, 8), (13, 7), (14, 2), (15, 2), (16, 2)]"
"[9, 7, 4]",1755016037,"[0, 0, 0]","[0, 0, 0]",0,17,17.0,12.974,3,"[(0, 2), (1, 6), (2, 12), (3, 20), (4, 28), (5, 36), (6, 44), (7, 50), (8, 54), (9, 54), (10, 50), (11, 44), (12, 36), (13, 28), (14, 20), (15, 12), (16, 6), (17, 2)]"
"[9, 7, 5]",1755016037,"[0, 0, 0]","[0, 0, 0]",0,18,18.0,13.687,3,"[(0, 2), (1, 6), (2, 12), (3, 20), (4, 30), (5, 40), (6, 50), (7, 58), (8, 64), (9, 66), (10, 64), (11, 58), (12, 50), (13, 40), (14, 30), (15, 20), (16, 12), (17, 6), (18, 2)]"
"[9, 7, 6]",1755016037,"[0, 0, 2]","[0, 0, 2]",2,19,19.167,14.332,3,"[(2, 5), (3, 6), (4, 6), (5, 18), (6, 18), (7, 18), (8, 26), (9, 26), (10, 26), (11, 22), (12, 22), (13, 21), (14, 10), (15, 10), (16, 10), (17, 2), (18, 2), (19, 2)]"
"[9, 7, 7]",1755016037,"[0, 0, 6]","[0, 0, 6]",6,20,24.556,16.681,3,"[(6, 1), (7, 4), (8, 6), (9, 8), (10, 10), (11, 12), (12, 14), (13, 14), (14, 14), (15, 11), (16, 9), (17, 7), (18, 5), (19, 3), (20, 2)]"
"[9, 7, 8]",1755016037,"[0, 0, 0]","[0, 0, 0]",0,21,21.0,15.885,3,"[(0, 2), (1, 6), (2, 12), (3, 20), (4, 30), (5, 42), (6, 56), (7, 70), (8, 82), (9, 90), (10, 94), (11, 94), (12, 90), (13, 82), (14, 70), (15, 56), (16, 42), (17, 30), (18, 20), (19, 12), (20, 6), (21, 2)]"
"[9, 7, 9]",1755016037,"[0, 0, 5]","[0, 0, 5]",5,22,19.762,14.314,3,"[(5, 11), (6, 12), (7, 12), (8, 12), (9, 12), (10, 11), (11, 11), (12, 11), (13, 11), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (19, 2), (20, 2), (21, 2), (22, 2)]"
"[9, 7, 10]",1755016037,"[0, 0, 0]","[0, 0, 0]",0,23,23.0,17.388,3,"[(0, 2), (1, 6), (2, 12), (3, 20), (4, 30), (5, 42), (6, 56), (7, 70), (8, 84), (9, 96), (10, 104), (11, 108), (12, 108), (13, 104), (14, 96), (15, 84), (16, 70), (17, 56), (18, 42), (19, 30), (20, 20), (21, 12), (22, 6), (23, 2)]"
"[9, 8, 3]",1755016037,"[0, 0, 0]","[0, 0, 0]",0,17,17.0,13.089,3,"[(0, 2), (1, 2), (2, 2), (3, 8), (4, 8), (5, 8), (6, 14), (7, 14), (8, 14), (9, 14), (10, 14), (11, 14), (12, 8), (13, 8), (14, 8), (15, 2), (16, 2), (17, 2)]"
"[9, 8, 4]",1755016037,"[0, 0, 3]","[0, 0, 3]",3,18,20.472,14.773,3,"[(3, 1), (4, 4), (5, 6), (6, 8), (7, 10), (8, 12), (9, 14), (10, 16), (11, 16), (12, 14), (13, 12), (14, 10), (15, 8), (16, 6), (17, 3), (18, 1)]"
"[9, 8, 5]",1755016037,"[0, 0, 0]","[0, 0, 0]",0,19,19.0,14.434,3,"[(0, 2), (1, 6), (2, 12), (3, 20), (4, 30), (5, 40), (6, 50), (7, 60), (8, 68), (9, 72), (10, 72), (11, 68), (12, 60), (13, 50), (14, 40), (15, 30), (16, 20), (17, 12), (18, 6), (19, 2)]"
"[9, 8, 6]",1755016037,"[0, 0, 3]","[0, 0, 3]",3,20,20.917,15.245,3,"[(3, 3), (4, 4), (5, 4), (6, 10), (7, 10), (8, 10), (9, 14), (10, 14), (11, 14), (12, 12), (13, 12), (14, 12), (15, 6), (16, 6), (17, 6), (18, 2), (19, 1), (20, 1)]"
"[9, 8, 7]",1755016037,"[0, 0, 0]","[0, 0, 0]",0,21,21.0,15.885,3,"[(0, 2), (1, 6), (2, 12), (3, 20), (4, 30), (5, 42), (6, 56), (7, 70), (8, 82), (9, 90), (10, 94), (11, 94), (12, 90), (13, 82), (14, 70), (15, 56), (16, 42), (17, 30), (18, 20), (19, 12), (20, 6), (21, 2)]"
"[9, 8, 8]",1755016037,"[0, 0, 7]","[0, 0, 7]",7,22,27.278,18.422,3,"[(7, 1), (8, 4), (9, 6), (10, 8), (11, 10), (12, 12), (13, 14), (14, 16), (15, 16), (16, 14), (17, 11), (18, 9), (19, 7), (20, 5), (21, 3), (22, 1)]"
"[9, 8, 9]",1755016037,"[0, 0, 6]","[0, 0, 6]",6,23,20.708,14.546,3,"[(6, 13), (7, 14), (8, 14), (9, 14), (10, 14), (11, 14), (12, 14), (13, 14), (14, 14), (15, 2), (16, 2), (17, 2), (18, 2), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1)]"
"[9, 8, 10]",1755016037,"[0, 0, 1]","[0, 0, 1]",1,24,24.997,18.724,3,"[(1, 1), (2, 4), (3, 8), (4, 12), (5, 18), (6, 24), (7, 32), (8, 40), (9, 48), (10, 54), (11, 58), (12, 60), (13, 60), (14, 58), (15, 54), (16, 48), (17, 40), (18, 32), (19, 24), (20, 18), (21, 12), (22, 8), (23, 4), (24, 2)]"
"[9, 9, 3]",1755016037,"[0, 8, 1]","[0, 8, 1]",10,18,15.222,3.185,3,"[(10, 1), (11, 2), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1)]"
"[9, 9, 4]",1755016037,"[0, 8, 0]","[0, 8, 0]",8,19,23.667,14.266,3,"[(8, 1), (9, 4), (10, 6), (11, 8), (12, 8), (13, 7), (14, 7), (15, 7), (16, 7), (17, 5), (18, 3), (19, 1)]"
"[9, 9, 5]",1755016037,"[0, 8, 0]","[0, 8, 0]",8,20,25.289,15.905,3,"[(8, 2), (9, 4), (10, 5), (11, 8), (12, 10), (13, 9), (14, 9), (15, 9), (16, 9), (17, 7), (18, 5), (19, 3), (20, 2)]"
"[9, 9, 6]",1755016037,"[0, 8, 1]","[0, 8, 1]",10,21,24.444,11.59,3,"[(10, 2), (11, 2), (12, 1), (13, 2), (14, 3), (15, 3), (16, 3), (17, 3), (18, 3), (19, 2), (20, 2), (21, 2)]"
"[9, 9, 7]",1755016037,"[0, 8, 0]","[0, 8, 0]",8,22,27.889,18.355,3,"[(8, 2), (9, 4), (10, 6), (11, 8), (12, 10), (13, 12), (14, 12), (15, 13), (16, 13), (17, 11), (18, 9), (19, 7), (20, 5), (21, 4), (22, 2)]"
"[9, 9, 8]",1755016037,"[0, 8, 0]","[0, 8, 0]",8,23,28.944,19.263,3,"[(8, 1), (9, 4), (10, 6), (11, 8), (12, 10), (13, 12), (14, 14), (15, 16), (16, 16), (17, 13), (18, 11), (19, 9), (20, 7), (21, 5), (22, 3), (23, 1)]"
"[9, 9, 9]",1755016037,"[0, 8, 7]","[0, 8, 7]",16,24,21.889,3.59,3,"[(16, 1), (17, 2), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1)]"
"[9, 9, 10]",1755016037,"[0, 8, 0]","[0, 8, 0]",8,25,31.644,21.54,3,"[(8, 2), (9, 4), (10, 5), (11, 8), (12, 10), (13, 11), (14, 13), (15, 15), (16, 17), (17, 17), (18, 15), (19, 13), (20, 12), (21, 10), (22, 8), (23, 6), (24, 4), (25, 2)]"
"[9, 10, 3]",1755016037,"[0, 0, 2]","[0, 0, 2]",2,19,19.067,14.342,3,"[(2, 5), (3, 6), (4, 6), (5, 12), (6, 12), (7, 12), (8, 18), (9, 18), (10, 17), (11, 14), (12, 14), (13, 14), (14, 8), (15, 8), (16, 8), (17, 2), (18, 2), (19, 2)]"
"[9, 10, 4]",1755016037,"[0, 0, 1]","[0, 0, 1]",1,20,20.994,15.808,3,"[(1, 1), (2, 4), (3, 8), (4, 12), (5, 16), (6, 20), (7, 24), (8, 28), (9, 32), (10, 34), (11, 34), (12, 32), (13, 28), (14, 24), (15, 20), (16, 16), (17, 12), (18, 8), (19, 4), (20, 2)]"
"[9, 10, 5]",1755016037,"[0, 0, 4]","[0, 0, 4]",4,21,24.556,17.622,3,"[(4, 1), (5, 4), (6, 6), (7, 8), (8, 10), (9, 12), (10, 14), (11, 15), (12, 17), (13, 17), (14, 16), (15, 14), (16, 12), (17, 10), (18, 8), (19, 6), (20, 4), (21, 2)]"
"[9, 10, 6]",1755016037,"[0, 0, 5]","[0, 0, 5]",2,22,22.967,16.658,3,"[(2, 2), (3, 2), (4, 2), (5, 7), (6, 8), (7, 7), (8, 13), (9, 13), (10, 13), (11, 16), (12, 16), (13, 16), (14, 12), (15, 12), (16, 12), (17, 6), (18, 6), (19, 6), (20, 2), (21, 2), (22, 2)]"
"[9, 10, 7]",1755016037,"[0, 0, 0]","[0, 0, 0]",0,23,23.0,17.388,3,"[(0, 2), (1, 6), (2, 12), (3, 20), (4, 30), (5, 42), (6, 56), (7, 70), (8, 84), (9, 96), (10, 104), (11, 108), (12, 108), (13, 104), (14, 96), (15, 84), (16, 70), (17, 56), (18, 42), (19, 30), (20, 20), (21, 12), (22, 6), (23, 2)]"
"[9, 10, 8]",1755016037,"[0, 0, 1]","[0, 0, 1]",1,24,24.997,18.724,3,"[(1, 1), (2, 4), (3, 8), (4, 12), (5, 18), (6, 24), (7, 32), (8, 40), (9, 48), (10, 54), (11, 58), (12, 60), (13, 60), (14, 58), (15, 54), (16, 48), (17, 40), (18, 32), (19, 24), (20, 18), (21, 12), (22, 8), (23, 4), (24, 2)]"
"[9, 10, 9]",1755016037,"[0, 0, 8]","[0, 0, 8]",8,25,24.7,17.098,3,"[(8, 17), (9, 18), (10, 17), (11, 17), (12, 17), (13, 17), (14, 17), (15, 17), (16, 17), (17, 2), (18, 2), (19, 2), (20, 2), (21, 2), (22, 2), (23, 2), (24, 2), (25, 2)]"
"[9, 10, 10]",1755016037,"[0, 0, 9]","[0, 0, 9]",9,26,33.611,22.568,3,"[(9, 1), (10, 4), (11, 5), (12, 7), (13, 9), (14, 11), (15, 13), (16, 15), (17, 17), (18, 17), (19, 16), (20, 14), (21, 12), (22, 10), (23, 8), (24, 6), (25, 4), (26, 2)]"
"[10, 3, 3]",1755016037,"[0, 0, 2]","[0, 0, 2]",2,13,14.5,10.514,3,"[(2, 1), (3, 4), (4, 6), (5, 6), (6, 6), (7, 6), (8, 6), (9, 6), (10, 6), (11, 6), (12, 4), (13, 1)]"
"[10, 3, 4]",1755016037,"[0, 0, 1]","[0, 0, 1]",1,14,14.317,10.935,3,"[(1, 3), (2, 4), (3, 10), (4, 10), (5, 12), (6, 12), (7, 12), (8, 12), (9, 12), (10, 12), (11, 8), (12, 8), (13, 2), (14, 2)]"
"[10, 3, 5]",1755016037,"[0, 0, 1]","[0, 0, 1]",1,15,14.3,11.112,3,"[(1, 3), (2, 4), (3, 4), (4, 4), (5, 4), (6, 6), (7, 6), (8, 6), (9, 6), (10, 6), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2)]"
