seeds,num_tasks,per_jitter,final_e2e_max,max_reaction_time,R,exceed,false_percentage
1755016097,3,0.0,2044.0,1946.0,0.952054794520548,safe,0.0
1755016098,3,0.0,3526.0,3060.0,0.867838910947249,safe,0.0
1755016099,3,0.0,510.0,492.0,0.9647058823529412,safe,0.0
1755016100,3,0.0,2220.0,2120.0,0.954954954954955,safe,0.0
1755016101,3,0.0,83.0,72.0,0.8674698795180723,safe,0.0
1755016102,3,0.0,2120.0,2055.0,0.9693396226415094,safe,0.0
1755016103,3,0.0,2040.0,2025.0,0.9926470588235294,safe,0.0
1755016104,3,0.0,502.0,490.0,0.9760956175298805,safe,0.0
1755016105,3,0.0,406.0,238.0,0.5862068965517241,safe,0.0
1755016106,3,0.0,3911.0,3911.0,1.0,safe,0.0
1755016097,3,0.02,2064.4399999999996,1966.1123238858825,0.9523707755545731,safe,0.0
1755016098,3,0.02,3546.2,3537.9637004618035,0.9976774294912311,safe,0.0
1755016099,3,0.02,515.0999999999999,492.83349275681394,0.9567724573030751,safe,0.0
1755016100,3,0.02,2242.2,2219.9612902385998,0.9900817457134065,safe,0.0
1755016101,3,0.02,83.5,82.38402941981064,0.9866350828719838,safe,0.0
1755016102,3,0.02,2141.2,2124.8925348948205,0.9923839598798901,safe,0.0
1755016103,3,0.02,2060.3999999999996,2053.9601439498256,0.9968744631866754,safe,0.0
1755016104,3,0.02,507.02000000000004,493.9665737916621,0.9742546128193406,safe,0.0
1755016105,3,0.02,410.06,407.9945059926579,0.9949629468679166,safe,0.0
1755016106,3,0.02,3931.0,3929.377921562409,0.9995873623918619,safe,0.0
1755016097,3,0.05,2095.1,2002.4059938161322,0.95575676283525,safe,0.0
1755016098,3,0.05,3576.5,3548.9830476079374,0.992306178556672,safe,0.0
1755016099,3,0.05,522.75,494.03017398650263,0.9450601128388382,safe,0.0
1755016100,3,0.05,2275.5,2219.8920314616407,0.9755623078275723,safe,0.0
1755016101,3,0.05,84.25,82.95190984595979,0.9845924017324604,safe,0.0
1755016102,3,0.05,2173.0,2134.89087803214,0.9824624381187942,safe,0.0
1755016103,3,0.05,2091.0,2084.8739884574898,0.9970702957711572,safe,0.0
1755016104,3,0.05,514.55,499.1427923922042,0.9700569281745297,safe,0.0
1755016105,3,0.05,416.15,407.9946504419431,0.9804028606078172,safe,0.0
1755016106,3,0.05,3961.0,3956.0518992650323,0.9987507950681728,safe,0.0
1755016097,3,0.1,2146.2,2031.4054388521386,0.9465126450713535,safe,0.1
1755016098,3,0.1,3627.0,3557.9015650197116,0.9809488737302762,safe,0.1
1755016099,3,0.1,535.5,496.56059460822144,0.9272840235447646,safe,0.1
1755016100,3,0.1,2331.0,2229.8110391058726,0.9565898923663118,safe,0.1
1755016101,3,0.1,85.5,83.94971472459112,0.9818680084747499,safe,0.1
1755016102,3,0.1,2226.0,2181.382432286764,0.9799561690416729,safe,0.1
1755016103,3,0.1,2142.0,2133.6875492373365,0.99611930403237,safe,0.1
1755016104,3,0.1,527.0999999999999,508.1551116422597,0.9640582653049892,safe,0.1
1755016105,3,0.1,426.3,413.8884767557841,0.970885472098954,safe,0.1
1755016106,3,0.1,0,3999.6125796378474,,,0.1
1755016097,3,0.2,2248.4,2139.565264773844,0.951594584937664,safe,0.1
1755016098,3,0.2,3728.0,3658.2403412456397,0.9812876451839162,safe,0.1
1755016099,3,0.2,561.0,546.8397352194006,0.974758886309092,safe,0.1
1755016100,3,0.2,2442.0,2335.7308218381077,0.9564827280254331,safe,0.1
1755016101,3,0.2,88.0,85.94568370081494,0.9766554966001698,safe,0.1
1755016102,3,0.2,2332.0,2216.185796616008,0.9503369625283052,safe,0.1
1755016103,3,0.2,2244.0,2214.410711852397,0.986814042714972,safe,0.1
1755016104,3,0.2,552.2,525.9831664618205,0.9525229381778711,safe,0.1
1755016105,3,0.2,446.6,436.1495267969051,0.9765999256536164,safe,0.1
1755016106,3,0.2,0,4102.579888180771,,,0.1
1755016097,3,0.3,2350.6,2202.9940416465065,0.9372049866614934,safe,0.1
1755016098,3,0.3,3829.0,3736.59450744872,0.9758669384822982,safe,0.1
1755016099,3,0.3,586.5,551.8834047505879,0.9409776722090161,safe,0.1
1755016100,3,0.3,2553.0,2440.673642343696,0.9560022100837039,safe,0.1
1755016101,3,0.3,90.5,87.39715432609592,0.9657144124430488,safe,0.1
1755016102,3,0.3,2438.0,2301.831509131234,0.9441474606772903,safe,0.1
1755016103,3,0.3,2346.0,2320.6319833783127,0.9891866936821453,safe,0.1
1755016104,3,0.3,577.3,546.0623978281758,0.9458901746547304,safe,0.1
1755016105,3,0.3,466.9,442.46716433544424,0.9476700885316861,safe,0.1
1755016106,3,0.3,0,4184.542400719045,,,0.1
1755016097,3,0.4,2452.8,2305.3930032435364,0.9399025616615853,safe,0.2
1755016098,3,0.4,3930.0,3740.865788563571,0.9518742464538349,safe,0.2
1755016099,3,0.4,612.0,556.8468348903116,0.9098804491671758,safe,0.2
1755016100,3,0.4,2664.0,2535.767782108218,0.9518647830736554,safe,0.2
1755016101,3,0.4,0,88.94812852652151,,,0.2
1755016102,3,0.4,2544.0,2441.052102684777,0.9595330592314374,safe,0.2
1755016103,3,0.4,2448.0,2395.1913374232427,0.9784278339147233,safe,0.2
1755016104,3,0.4,602.4000000000001,560.2920713049152,0.9300997199616785,safe,0.2
1755016105,3,0.4,487.2,460.1815679960937,0.9445434482678442,safe,0.2
1755016106,3,0.4,0,4284.5570264902635,,,0.2
1755016097,3,0.5,2555.0,2386.5829042832775,0.9340833284866057,safe,0.3
